,date,커스텀멜로우,커스텀멜로우_absolute
1858,2024-02-02,0.80281,1015.4963493118358
1859,2024-02-03,1.09146,1380.6176373237706
1860,2024-02-04,1.16198,1469.820316106385
1861,2024-02-05,0.94632,1197.0260775037386
1862,2024-02-06,0.84791,1072.5445741146707
1863,2024-02-07,0.78149,988.5280975868593
1864,2024-02-08,0.76837,971.9322503714892
1865,2024-02-09,0.88235,1116.108673055017
1866,2024-02-10,0.94304,1192.8771156998962
1867,2024-02-11,1.29893,1643.0521206906026
1868,2024-02-12,1.40226,1773.7570667854347
1869,2024-02-13,1.23005,1555.9239228099098
1870,2024-02-14,1.04718,1324.6066529718964
1871,2024-02-15,0.94878,1200.1377988566205
1872,2024-02-16,0.88891,1124.4065966627022
1873,2024-02-17,1.21693,1539.3280755945395
1874,2024-02-18,1.62038,2049.663026740963
1875,2024-02-19,1.14148,1443.8893048323691
1876,2024-02-20,1.02914,1301.7873630507625
1877,2024-02-21,0.94304,1192.8771156998962
1878,2024-02-22,0.95452,1207.398482013345
1879,2024-02-23,0.85037,1075.6562954675524
1880,2024-02-24,1.23333,1560.0728846137522
1881,2024-02-25,1.34649,1703.2120668463194
1882,2024-02-26,1.00618,1272.744630423865
1883,2024-02-27,1.01684,1286.228756286353
1884,2024-02-28,0.93812,1186.6536729941322
1885,2024-02-29,0.89793,1135.8162416232692
1886,2024-03-01,1.18085,1493.6894957522716
1887,2024-03-02,1.33501,1688.6907005328706
1888,2024-03-03,1.47032,1859.8480242151672
1889,2024-03-04,0.96108,1215.6964056210302
1890,2024-03-05,0.96682,1222.9570887777545
1891,2024-03-06,0.90941,1150.337607936718
1892,2024-03-07,0.9578,1211.5474438171875
1893,2024-03-08,0.92171,1165.8962147011275
1894,2024-03-09,1.22513,1549.700480104146
1895,2024-03-10,1.46458,1852.5873410584427
1896,2024-03-11,1.06522,1347.4259428930304
1897,2024-03-12,0.95452,1207.398482013345
1898,2024-03-13,0.96518,1220.8826078758332
1899,2024-03-14,0.96928,1226.0688101306364
1900,2024-03-15,1.00536,1271.7073899729041
1901,2024-03-16,1.28089,1620.232830769469
1902,2024-03-17,1.69747,2147.1762784050547
1903,2024-03-18,1.38175,1747.8134062376266
1904,2024-03-19,0.98896,1250.9625809536915
1905,2024-03-20,0.99716,1261.334985463298
1906,2024-03-21,0.90367,1143.0769247799935
1907,2024-03-22,0.95124,1203.2495202095024
1908,2024-03-23,1.24727,1577.705972280083
1909,2024-03-24,1.35551,1714.6217118068864
1910,2024-03-25,1.0439,1320.457691168054
1911,2024-03-26,0.93812,1186.6536729941322
1912,2024-03-27,0.85447,1080.8424977223556
1913,2024-03-28,0.79297,1003.0494639003081
1914,2024-03-29,0.82085,1038.3156392329697
1915,2024-03-30,1.15296,1458.410671145818
1916,2024-03-31,1.27597,1614.009388063705
1917,2024-04-01,0.99962,1264.4467068161796
1918,2024-04-02,0.93566,1183.5419516412505
1919,2024-04-03,0.96026,1214.6591651700694
1920,2024-04-04,0.88153,1115.0714326040566
1921,2024-04-05,0.82495,1043.5018414877727
1922,2024-04-06,1.02586,1297.63840124692
1923,2024-04-07,1.13902,1440.7775834794872
1924,2024-04-08,1.007,1273.7818708748252
1925,2024-04-09,0.80609,1019.6453111156783
1926,2024-04-10,1.0685,1351.5749046968729
1927,2024-04-11,0.87251,1103.6617876434896
1928,2024-04-12,0.88563,1120.2576348588598
1929,2024-04-13,1.16034,1467.7458352044637
1930,2024-04-14,1.20709,1526.881190183012
1931,2024-04-15,0.82331,1041.4273605858516
1932,2024-04-16,0.80281,1015.4963493118358
1933,2024-04-17,0.82413,1042.4646010368122
1934,2024-04-18,0.79789,1009.272906606072
1935,2024-04-19,0.75935,960.5226054109222
1936,2024-04-20,0.98486,1245.7763786988883
1937,2024-04-21,1.27433,1611.9349071617837
1938,2024-04-22,1.0521,1330.8300956776602
1939,2024-04-23,0.77411,979.1929335282135
1940,2024-04-24,0.72081,911.7723042157725
1941,2024-04-25,0.67324,851.5997087862636
1942,2024-04-26,0.67734,856.7859110410668
1943,2024-04-27,0.87743,1109.8852303492533
1944,2024-04-28,0.97174,1229.1805314835183
1945,2024-04-29,0.81511,1031.0549560762452
1946,2024-04-30,0.69128,874.4189987073976
1947,2024-05-01,0.87169,1102.6245471925288
1948,2024-05-02,0.68062,860.9348728449094
1949,2024-05-03,0.73393,928.3681514311426
1950,2024-05-04,0.84135,1064.2466505069856
1951,2024-05-05,0.94222,1191.8398752489354
1952,2024-05-06,0.94468,1194.9515966018173
1953,2024-05-07,0.67652,855.7486705901061
1954,2024-05-08,0.647,818.4080143555234
1955,2024-05-09,0.6757,854.7114301391455
1956,2024-05-10,0.68882,871.3072773545157
1957,2024-05-11,0.76591,968.8205290186073
1958,2024-05-12,0.94386,1193.9143561508567
1959,2024-05-13,0.64126,811.1473311987991
1960,2024-05-14,0.79215,1002.0122234493475
1961,2024-05-15,0.92007,1163.8217337992062
1962,2024-05-16,0.6921,875.4562391583582
1963,2024-05-17,0.74459,941.8522772936308
1964,2024-05-18,0.88153,1115.0714326040566
1965,2024-05-19,0.82741,1046.6135628406546
1966,2024-05-20,0.68636,868.1955560016337
1967,2024-05-21,0.74541,942.8895177445916
1968,2024-05-22,0.6757,854.7114301391455
1969,2024-05-23,0.6716,849.5252278843424
1970,2024-05-24,0.63716,805.9611289439957
1971,2024-05-25,0.76919,972.9694908224499
1972,2024-05-26,1.02422,1295.5639203449987
1973,2024-05-27,0.71425,903.4743806080875
1974,2024-05-28,0.64618,817.3707739045627
1975,2024-05-29,0.61338,775.8811558661375
1976,2024-05-30,0.61174,773.8066749642161
1977,2024-05-31,0.55106,697.0508815931294
1978,2024-06-01,0.74623,943.9267581955521
1979,2024-06-02,0.79789,1009.272906606072
1980,2024-06-03,0.64946,821.5197357084054
1981,2024-06-04,0.58632,741.6522209844366
1982,2024-06-05,0.61174,773.8066749642161
1983,2024-06-06,0.72655,919.032987372497
1984,2024-06-07,0.61174,773.8066749642161
1985,2024-06-08,0.76919,972.9694908224499
1986,2024-06-09,0.77493,980.2301739791743
1987,2024-06-10,0.58468,739.5777400825153
1988,2024-06-11,0.6265,792.4770030815075
1989,2024-06-12,0.63716,805.9611289439957
1990,2024-06-13,0.63552,803.8866480420745
1991,2024-06-14,0.57812,731.2798164748302
1992,2024-06-15,0.72737,920.0702278234576
1993,2024-06-16,0.76837,971.9322503714892
1994,2024-06-17,0.60928,770.6949536113343
1995,2024-06-18,0.7003,885.8286436679646
1996,2024-06-19,0.5773,730.2425760238697
1997,2024-06-20,0.64618,817.3707739045627
1998,2024-06-21,0.524,662.8219467114286
1999,2024-06-22,0.65028,822.5569761593658
2000,2024-06-23,0.87661,1108.8479898982928
2001,2024-06-24,0.68308,864.0465941977913
2002,2024-06-25,0.60026,759.2853086507673
2003,2024-06-26,0.54532,689.790198436405
2004,2024-06-27,0.51744,654.5240231037435
2005,2024-06-28,0.5117,647.2633399470191
2006,2024-06-29,0.56172,710.5350074556176
2007,2024-06-30,0.65848,832.9293806689722
2008,2024-07-01,0.5527,699.1253624950506
2009,2024-07-02,0.5035,636.8909354374126
2010,2024-07-03,0.48546,614.0716455162789
2011,2024-07-04,0.52072,658.6729849075859
2012,2024-07-05,0.4871,616.1461264182001
2013,2024-07-06,0.57976,733.3542973767516
2014,2024-07-07,0.69292,876.4934796093188
2015,2024-07-08,0.5568,704.3115647498538
2016,2024-07-09,0.5568,704.3115647498538
2017,2024-07-10,0.47316,598.5130387518693
2018,2024-07-11,0.50186,634.8164545354914
2019,2024-07-12,0.4994,631.7047331826095
2020,2024-07-13,0.56008,708.4605265536964
2021,2024-07-14,0.72409,915.921266019615
2022,2024-07-15,0.56992,720.9074119652239
2023,2024-07-16,0.48218,609.9226837124363
2024,2024-07-17,0.47234,597.4757983009087
2025,2024-07-18,0.45511,575.6810995569432
2026,2024-07-19,0.43707,552.8618096358093
2027,2024-07-20,0.60518,765.5087513565312
2028,2024-07-21,0.6757,854.7114301391455
2029,2024-07-22,0.54204,685.6412366325624
2030,2024-07-23,0.52564,664.8964276133498
2031,2024-07-24,0.45265,572.5693782040613
2032,2024-07-25,0.44691,565.3086950473369
2033,2024-07-26,0.41247,521.7445961069903
2034,2024-07-27,0.46249,585.0162636155889
2035,2024-07-28,0.70933,897.2509379023237
2036,2024-07-29,0.49612,627.5557713787671
2037,2024-07-30,0.46824,592.2895960461055
2038,2024-07-31,0.44937,568.4204164002188
2039,2024-08-01,0.44445,562.196973694455
2040,2024-08-02,0.41821,529.0052792637148
2041,2024-08-03,0.5158,652.4495422018223
2042,2024-08-04,0.63716,805.9611289439957
2043,2024-08-05,0.42641,539.3776837733211
2044,2024-08-06,0.45593,576.7183400079039
2045,2024-08-07,0.46495,588.1279849684707
2046,2024-08-08,0.49612,627.5557713787671
2047,2024-08-09,0.59616,754.0991063959642
2048,2024-08-10,0.69292,876.4934796093188
2049,2024-08-11,0.71425,903.4743806080875
2050,2024-08-12,0.5568,704.3115647498538
2051,2024-08-13,0.51744,654.5240231037435
2052,2024-08-14,0.51744,654.5240231037435
2053,2024-08-15,0.70523,892.0647356475205
2054,2024-08-16,0.63552,803.8866480420745
2055,2024-08-17,0.69292,876.4934796093188
2056,2024-08-18,0.82987,1049.7252841935367
2057,2024-08-19,0.67898,858.8603919429881
2058,2024-08-20,0.59944,758.2480681998067
2059,2024-08-21,0.57074,721.9446524161846
2060,2024-08-22,0.58632,741.6522209844366
2061,2024-08-23,0.53056,671.1198703191136
2062,2024-08-24,0.71179,900.3626592552056
2063,2024-08-25,0.86513,1094.3266235848437
2064,2024-08-26,0.71425,903.4743806080875
2065,2024-08-27,0.63306,800.7749266891926
2066,2024-08-28,0.6921,875.4562391583582
2067,2024-08-29,0.63634,804.9238884930352
2068,2024-08-30,0.6634,839.152823374736
2069,2024-08-31,0.73065,924.2191896273001
2070,2024-09-01,0.90777,1148.2631270347968
2071,2024-09-02,0.65274,825.6686975122478
2072,2024-09-03,0.66422,840.1900638256967
2073,2024-09-04,0.68062,860.9348728449094
2074,2024-09-05,0.64864,820.4824952574446
2075,2024-09-06,0.6511,823.5942166103266
2076,2024-09-07,0.83725,1059.0604482521824
2077,2024-09-08,0.96928,1226.0688101306364
2078,2024-09-09,0.6921,875.4562391583582
2079,2024-09-10,0.64454,815.2962930026415
2080,2024-09-11,0.6429,813.2218121007203
2081,2024-09-12,0.60928,770.6949536113343
2082,2024-09-13,0.6142,776.9183963170981
2083,2024-09-14,0.81839,1035.2039178800876
2084,2024-09-15,0.85529,1081.8797381733161
2085,2024-09-16,0.78231,989.5653380378199
2086,2024-09-17,0.75033,949.1129604503553
2087,2024-09-18,1.03816,1313.1970080113294
2088,2024-09-19,0.80527,1018.6080706647177
2089,2024-09-20,0.85939,1087.0659404281193
2090,2024-09-21,1.04554,1322.532172069975
2091,2024-09-22,1.18413,1497.8384575561142
2092,2024-09-23,0.93566,1183.5419516412505
2093,2024-09-24,0.96682,1222.9570887777545
2094,2024-09-25,0.76837,971.9322503714892
2095,2024-09-26,0.74213,938.7405559407489
2096,2024-09-27,0.74705,944.9639986465128
2097,2024-09-28,1.09802,1388.9155609314557
2098,2024-09-29,1.41292,1787.2411926479228
2099,2024-09-30,0.97748,1236.4412146402426
