,date,폴로 랄프 로렌,폴로 랄프 로렌_absolute
1123,2022-01-28,9.21799,7946.384797463104
1124,2022-01-29,11.76411,10141.272105923708
1125,2022-01-30,12.16028,10482.791164331338
1126,2022-01-31,10.98185,9466.923471171067
1127,2022-02-01,11.21148,9664.876424151213
1128,2022-02-02,13.08511,11280.042523058979
1129,2022-02-03,11.92813,10282.665840835536
1130,2022-02-04,11.02223,9501.73312252907
1131,2022-02-05,12.39748,10687.26984937637
1132,2022-02-06,14.80733,12764.685360151112
1133,2022-02-07,12.3243,10624.184899243168
1134,2022-02-08,11.45373,9873.708470745474
1135,2022-02-09,10.94905,9438.64817239587
1136,2022-02-10,10.29801,8877.41797377986
1137,2022-02-11,10.66138,9190.661733412293
1138,2022-02-12,12.35711,10652.468818536287
1139,2022-02-13,14.22064,12258.92819434559
1140,2022-02-14,12.1729,10493.670257945454
1141,2022-02-15,10.9869,9471.276832720298
1142,2022-02-16,10.75222,9268.970518190921
1143,2022-02-17,10.22357,8813.246838388832
1144,2022-02-18,10.12894,8731.6708773188
1145,2022-02-19,12.07953,10413.180482133252
1146,2022-02-20,14.05662,12117.534459433762
1147,2022-02-21,11.15344,9614.842938147784
1148,2022-02-22,10.47086,9026.423626014404
1149,2022-02-23,10.30558,8883.943705844747
1150,2022-02-24,10.10875,8714.2660516398
1151,2022-02-25,10.29801,8877.41797377986
1152,2022-02-26,12.69272,10941.782020424831
1153,2022-02-27,15.49875,13360.725210125122
1154,2022-02-28,12.70281,10950.480123005373
1155,2022-03-01,15.71324,13545.626698975499
1156,2022-03-02,12.14262,10467.567329685911
1157,2022-03-03,12.07322,10407.740935326192
1158,2022-03-04,12.62333,10881.964246583031
1159,2022-03-05,14.96883,12903.906724547287
1160,2022-03-06,16.74657,14436.41067712719
1161,2022-03-07,13.12296,11312.671183383409
1162,2022-03-08,12.57791,10842.809854193718
1163,2022-03-09,14.26228,12294.824030961423
1164,2022-03-10,12.17921,10499.109804752512
1165,2022-03-11,12.30538,10607.874879339914
1166,2022-03-12,16.31633,14065.521514168617
1167,2022-03-13,18.87758,16273.451666241072
1168,2022-03-14,14.21055,12250.23009176505
1169,2022-03-15,13.18226,11363.790854644665
1170,2022-03-16,13.01319,11218.043758183605
1171,2022-03-17,12.48328,10761.233893123688
1172,2022-03-18,11.97481,10322.906418482678
1173,2022-03-19,15.00794,12937.621570129542
1174,2022-03-20,17.15031,14784.45546759971
1175,2022-03-21,13.20623,11384.45423609715
1176,2022-03-22,13.69325,11804.29069980133
1177,2022-03-23,12.78104,11017.918434687805
1178,2022-03-24,11.93822,10291.363943416078
1179,2022-03-25,11.30611,9746.452385221244
1180,2022-03-26,14.14872,12196.929429470218
1181,2022-03-27,16.28731,14040.504771166903
1182,2022-03-28,13.48381,11623.742572500185
1183,2022-03-29,12.16659,10488.230711138396
1184,2022-03-30,12.48075,10759.052902090112
1185,2022-03-31,11.76032,10138.004929632305
1186,2022-04-01,11.60261,10002.050741527533
1187,2022-04-02,14.17396,12218.687616698448
1188,2022-04-03,17.03171,14682.216125077193
1189,2022-04-04,13.53428,11667.250326438729
1190,2022-04-05,12.95894,11171.277448471577
1191,2022-04-06,12.93371,11149.527881761265
1192,2022-04-07,12.46309,10743.829067444685
1193,2022-04-08,11.93444,10288.105387642596
1194,2022-04-09,14.45153,12457.967332583565
1195,2022-04-10,17.28532,14900.841080027742
1196,2022-04-11,14.38466,12400.321929257421
1197,2022-04-12,15.23379,13132.315967336204
1198,2022-04-13,13.42577,11573.709086496754
1199,2022-04-14,12.55772,10825.405028514717
1200,2022-04-15,11.97229,10320.734047967024
1201,2022-04-16,14.80355,12761.426804377628
1202,2022-04-17,16.55731,14273.258754987131
1203,2022-04-18,13.69073,11802.118329285673
1204,2022-04-19,13.30717,11471.469743974238
1205,2022-04-20,12.37477,10667.692653181712
1206,2022-04-21,11.94075,10293.544934449652
1207,2022-04-22,12.39874,10688.356034634198
1208,2022-04-23,14.64584,12625.472616272857
1209,2022-04-24,16.29362,14045.94431797396
1210,2022-04-25,14.13358,12183.877965340445
1211,2022-04-26,14.11466,12167.567945437191
1212,2022-04-27,12.91226,11131.036870824435
1213,2022-04-28,13.00688,11212.604211376547
1214,2022-04-29,11.75149,10130.393012309592
1215,2022-04-30,13.8068,11902.176680774615
1216,2022-05-01,17.40265,15001.985616774513
1217,2022-05-02,14.00615,12074.026705495216
1218,2022-05-03,12.93244,11148.433075985518
1219,2022-05-04,12.07575,10409.921926359768
1220,2022-05-05,15.24641,13143.19506095032
1221,2022-05-06,13.49769,11635.707851372128
1222,2022-05-07,13.79166,11889.125216644843
1223,2022-05-08,16.46016,14189.510423401443
1224,2022-05-09,13.86232,11950.03779626239
1225,2022-05-10,12.31295,10614.4006114048
1226,2022-05-11,13.05483,11253.939594799436
1227,2022-05-12,11.93444,10288.105387642596
1228,2022-05-13,11.03737,9514.784586658841
1229,2022-05-14,12.61954,10878.69707029163
1230,2022-05-15,14.76696,12729.884329311026
1231,2022-05-16,12.67253,10924.37719474583
1232,2022-05-17,11.68336,10071.66142372562
1233,2022-05-18,12.30033,10603.521517790683
1234,2022-05-19,11.64677,10040.11894865902
1235,2022-05-20,11.08279,9553.938979048156
1236,2022-05-21,12.65487,10909.153360100403
1237,2022-05-22,16.17249,13941.523984417869
1238,2022-05-23,14.30644,12332.892238092909
1239,2022-05-24,13.15829,11343.12747319218
1240,2022-05-25,12.76211,11001.599794266629
1241,2022-05-26,11.36667,9798.658241740328
1242,2022-05-27,11.31746,9756.236673059613
1243,2022-05-28,12.49337,10769.931995704228
1244,2022-05-29,14.46036,12465.579249906277
1245,2022-05-30,13.07375,11270.24961470269
1246,2022-05-31,12.07449,10408.83574110194
1247,2022-06-01,14.45658,12462.320694132795
1248,2022-06-02,11.62406,10020.541752464362
1249,2022-06-03,10.27278,8855.668407069548
1250,2022-06-04,11.70355,10089.066249404621
1251,2022-06-05,13.48885,11628.087313531494
1252,2022-06-06,14.70261,12674.411296500539
1253,2022-06-07,11.51555,9927.000512522387
1254,2022-06-08,11.17994,9637.687310633843
1255,2022-06-09,11.89659,10255.476727318166
1256,2022-06-10,11.15092,9612.670567632127
1257,2022-06-11,12.11234,10441.464401426369
1258,2022-06-12,13.95442,12029.432766298845
1259,2022-06-13,10.90489,9400.579965264382
1260,2022-06-14,10.63488,9167.817360926234
1261,2022-06-15,10.14534,8745.8085267064
1262,2022-06-16,10.25006,8836.082590356971
1263,2022-06-17,9.99394,8615.293885408686
1264,2022-06-18,11.12947,9594.179556695297
1265,2022-06-19,12.97029,11181.061736309946
1266,2022-06-20,11.58999,9991.171647913417
1267,2022-06-21,11.11812,9584.395268856928
1268,2022-06-22,10.81278,9321.176374710007
1269,2022-06-23,11.25438,9701.858446024871
1270,2022-06-24,12.39496,10685.097478860713
1271,2022-06-25,12.73309,10976.583051264915
1272,2022-06-26,13.50778,11644.40595395267
1273,2022-06-27,10.74087,9259.186230352552
1274,2022-06-28,10.29422,8874.150797488457
1275,2022-06-29,10.06964,8680.551206057542
1276,2022-06-30,9.46907,8162.828761380079
1277,2022-07-01,9.09308,7838.705908133531
1278,2022-07-02,11.30359,9744.280014705588
1279,2022-07-03,12.66118,10914.592906907461
1280,2022-07-04,10.8254,9332.055468324123
1281,2022-07-05,10.17058,8767.566713934631
1282,2022-07-06,9.82613,8470.632974205453
1283,2022-07-07,9.92076,8552.208935275485
1284,2022-07-08,9.56748,8247.663278223592
1285,2022-07-09,10.59199,9130.843959570493
1286,2022-07-10,12.3937,10684.011293602887
1287,2022-07-11,11.22662,9677.927888280985
1288,2022-07-12,10.34848,8920.925727718406
1289,2022-07-13,9.70375,8365.135075909455
1290,2022-07-14,8.82056,7603.779553797645
1291,2022-07-15,8.52027,7344.914021199954
1292,2022-07-16,9.78954,8439.090499138852
1293,2022-07-17,11.2998,9741.012838414186
1294,2022-07-18,9.60786,8282.472929581596
1295,2022-07-19,9.21295,7942.040056431792
1296,2022-07-20,8.98962,7749.518029740786
1297,2022-07-21,8.59723,7411.257527106638
1298,2022-07-22,8.76504,7555.918438309871
1299,2022-07-23,9.84506,8486.951614626627
1300,2022-07-24,12.21327,10528.471288785538
1301,2022-07-25,10.6639,9192.83410392795
1302,2022-07-26,9.78323,8433.650952331795
1303,2022-07-27,9.36056,8069.287521438104
1304,2022-07-28,8.69943,7499.359220241555
1305,2022-07-29,8.30704,7161.098717607408
1306,2022-07-30,9.39589,8099.743811246877
1307,2022-07-31,11.09667,9565.9042579201
1308,2022-08-01,9.96997,8594.630503956201
1309,2022-08-02,9.83623,8479.339697303914
1310,2022-08-03,9.76557,8418.427117686368
1311,2022-08-04,9.73277,8390.15181891117
1312,2022-08-05,9.24953,7973.5739109804745
1313,2022-08-06,10.32829,8903.520902039405
1314,2022-08-07,11.67326,10062.95470062716
1315,2022-08-08,9.75043,8405.375653556597
1316,2022-08-09,10.99068,9474.53538849378
1317,2022-08-10,11.26826,9713.823724896814
1318,2022-08-11,11.06639,9539.801329660557
1319,2022-08-12,9.89426,8529.364562789424
1320,2022-08-13,10.75853,9274.410064997981
1321,2022-08-14,11.87261,10234.804725347762
1322,2022-08-15,13.02076,11224.56949024849
1323,2022-08-16,12.39874,10688.356034634198
1324,2022-08-17,12.31547,10616.572981920453
1325,2022-08-18,11.90289,10260.907653607304
1326,2022-08-19,12.6044,10865.645606161857
1327,2022-08-20,12.54636,10815.612120158428
1328,2022-08-21,13.62638,11746.645296475184
1329,2022-08-22,12.50094,10776.457727769113
1330,2022-08-23,14.47929,12481.897890327453
1331,2022-08-24,12.64478,10900.455257519861
1332,2022-08-25,12.96146,11173.449818987234
1333,2022-08-26,13.48633,11625.91494301584
1334,2022-08-27,16.9169,14583.243958846078
1335,2022-08-28,17.50738,15092.268300943004
1336,2022-08-29,15.38015,13258.485867602607
1337,2022-08-30,15.56688,13419.456798709094
1338,2022-08-31,14.7228,12691.81612217954
1339,2022-09-01,13.42451,11572.622901238927
1340,2022-09-02,13.96199,12035.95849836373
1341,2022-09-03,16.32264,14070.961060975675
1342,2022-09-04,18.94067,16327.838513793733
1343,2022-09-05,15.81165,13630.461215819012
1344,2022-09-06,14.63826,12618.938263690052
1345,2022-09-07,13.68694,11798.85115299427
1346,2022-09-08,12.2322,10544.789929206712
1347,2022-09-09,12.84286,11071.210476464717
1348,2022-09-10,12.96777,11178.88936579429
1349,2022-09-11,16.90302,14571.278679974139
1350,2022-09-12,19.29016,16629.11699455422
1351,2022-09-13,16.24694,14005.703740326817
1352,2022-09-14,14.96,12896.294807224573
1353,2022-09-15,13.69577,11806.463070316984
1354,2022-09-16,12.46435,10744.915252702513
1355,2022-09-17,15.87473,13684.839442853752
1356,2022-09-18,17.53009,15111.845497137661
1357,2022-09-19,14.38466,12400.321929257421
1358,2022-09-20,15.42052,13293.286898442691
1359,2022-09-21,14.57644,12565.646221913137
1360,2022-09-22,14.14368,12192.584688438907
1361,2022-09-23,13.64152,11759.696760604957
1362,2022-09-24,16.281,14035.065224359843
1363,2022-09-25,19.48068,16793.35510195211
1364,2022-09-26,15.49496,13357.458033833722
1365,2022-09-27,14.98902,12921.311550226288
1366,2022-09-28,14.0112,12078.380067044447
1367,2022-09-29,13.14315,11330.07600906241
1368,2022-09-30,11.95715,10307.682583837253
1369,2022-10-01,14.06167,12121.88782098299
1370,2022-10-02,19.44535,16762.89881214334
1371,2022-10-03,19.14759,16506.21427057922
1372,2022-10-04,14.55247,12544.982840460652
1373,2022-10-05,13.28698,11454.064918295237
1374,2022-10-06,13.40937,11559.571437109154
1375,2022-10-07,12.25617,10565.453310659195
1376,2022-10-08,15.72459,13555.410986813866
1377,2022-10-09,18.18491,15676.33425152715
1378,2022-10-10,19.82891,17093.54739745477
1379,2022-10-11,16.55858,14274.353560762878
1380,2022-10-12,16.06904,13852.344726543046
1381,2022-10-13,13.6983,11808.644061350558
1382,2022-10-14,11.74013,10120.600103953304
1383,2022-10-15,14.51714,12514.526550651879
1384,2022-10-16,15.36248,13243.25341243926
1385,2022-10-17,13.5204,11655.285047566786
1386,2022-10-18,13.17469,11357.26512257978
1387,2022-10-19,12.33692,10635.063992857284
1388,2022-10-20,11.4512,9871.5274797119
1389,2022-10-21,10.28918,8869.806056457148
1390,2022-10-22,11.79565,10168.461219441078
1391,2022-10-23,14.26985,12301.349763026308
1392,2022-10-24,11.70102,10086.885258371047
1393,2022-10-25,11.54583,9953.103440781932
1394,2022-10-26,11.09793,9566.990443177927
1395,2022-10-27,10.85316,9355.98602606801
1396,2022-10-28,9.98889,8610.940523859455
1397,2022-10-29,11.3755,9806.270159063044
1398,2022-10-30,11.98869,10334.871697354623
1399,2022-10-31,10.65507,9185.222186605235
1400,2022-11-01,10.64624,9177.610269282522
1401,2022-11-02,11.15597,9617.023929181358
1402,2022-11-03,11.09288,9562.637081628696
1403,2022-11-04,10.621,9155.85208205429
1404,2022-11-05,11.97607,10323.992603740508
1405,2022-11-06,13.59988,11723.800923989125
1406,2022-11-07,11.37929,9809.537335354446
1407,2022-11-08,11.04115,9518.043142432325
1408,2022-11-09,9.8766,8514.140728143997
1409,2022-11-10,9.94347,8571.78613147014
1410,2022-11-11,9.35426,8063.856595148965
1411,2022-11-12,11.17111,9630.07539331113
1412,2022-11-13,13.36016,11517.14986842844
1413,2022-11-14,11.47896,9895.458037455788
1414,2022-11-15,10.94905,9438.64817239587
1415,2022-11-16,10.12011,8724.058959996088
1416,2022-11-17,9.23818,7963.7896231421055
1417,2022-11-18,9.06406,7813.689165131815
1418,2022-11-19,10.27908,8861.099333358687
1419,2022-11-20,11.78556,10159.763116860537
1420,2022-11-21,10.29801,8877.41797377986
1421,2022-11-22,10.54404,9089.508576147606
1422,2022-11-23,10.71942,9240.695219415724
1423,2022-11-24,9.44888,8145.423935701078
1424,2022-11-25,9.37444,8081.252800310048
1425,2022-11-26,10.67273,9200.446021250662
1426,2022-11-27,12.68515,10935.256288359946
1427,2022-11-28,10.03179,8647.922545733116
1428,2022-11-29,9.25837,7981.194448821107
1429,2022-11-30,10.36866,8938.321932879488
1430,2022-12-01,10.12389,8727.31751576957
1431,2022-12-02,9.32902,8042.098407920734
1432,2022-12-03,9.09561,7840.886899167105
1433,2022-12-04,11.68083,10069.480432692046
1434,2022-12-05,10.40147,8966.605852172605
1435,2022-12-06,9.55991,8241.137546158707
1436,2022-12-07,9.72267,8381.44509581271
1437,2022-12-08,9.60786,8282.472929581596
1438,2022-12-09,8.9707,7733.208009837532
1439,2022-12-10,10.3674,8937.23574762166
1440,2022-12-11,12.19939,10516.506009913594
1441,2022-12-12,10.69797,9222.204208478894
1442,2022-12-13,10.49105,9043.828451693405
1443,2022-12-14,9.87282,8510.882172370515
1444,2022-12-15,9.59398,8270.507650709653
1445,2022-12-16,9.25332,7976.841087271877
1446,2022-12-17,10.22483,8814.333023646659
1447,2022-12-18,12.45678,10738.389520637627
1448,2022-12-19,11.48906,9904.164760554248
1449,2022-12-20,11.0361,9513.689780883094
1450,2022-12-21,10.59325,9131.930144828322
1451,2022-12-22,9.92959,8559.820852598197
1452,2022-12-23,10.54404,9089.508576147606
1453,2022-12-24,11.23798,9687.720796637273
1454,2022-12-25,12.23598,10548.048484980194
1455,2022-12-26,10.04945,8663.146380378541
1456,2022-12-27,9.35804,8067.115150922449
1457,2022-12-28,9.09308,7838.705908133531
1458,2022-12-29,8.35751,7204.6064715459515
1459,2022-12-30,8.77513,7564.616540890413
1460,2022-12-31,9.06659,7815.87015616539
1461,2023-01-01,10.05072,8664.241186154288
1462,2023-01-02,10.3346,8908.960448846461
1463,2023-01-03,9.75043,8405.375653556597
1464,2023-01-04,9.22682,7953.996714785817
1465,2023-01-05,8.63635,7444.980993206814
1466,2023-01-06,8.25784,7118.68576944461
1467,2023-01-07,9.89048,8526.106007015942
1468,2023-01-08,11.04998,9525.655059755038
1469,2023-01-09,9.02495,7779.974319549559
1470,2023-01-10,8.71457,7512.410684371326
1471,2023-01-11,8.72845,7524.37596324327
1472,2023-01-12,8.44709,7281.829071066752
1473,2023-01-13,8.57705,7393.861321945556
1474,2023-01-14,9.43122,8130.2001010556505
1475,2023-01-15,10.52133,9069.931379952948
1476,2023-01-16,9.67851,8343.376888681223
1477,2023-01-17,9.14734,7885.480838363477
1478,2023-01-18,8.41555,7254.6399575493815
1479,2023-01-19,8.63004,7439.541446399755
1480,2023-01-20,8.26162,7121.944325218094
1481,2023-01-21,9.488,8179.147401801252
1482,2023-01-22,10.29675,8876.331788522033
1483,2023-01-23,11.77168,10147.797837988594
1484,2023-01-24,13.04347,11244.146686443148
1485,2023-01-25,10.46834,9024.251255498748
1486,2023-01-26,9.43879,8136.725833120536
1487,2023-01-27,9.05019,7801.732506777791
1488,2023-01-28,10.42166,8984.010677851606
1489,2023-01-29,11.75149,10130.393012309592
1490,2023-01-30,9.78071,8431.478581816138
1491,2023-01-31,9.26846,7989.892551401647
1492,2023-02-01,9.67851,8343.376888681223
1493,2023-02-02,8.83696,7617.917203185244
1494,2023-02-03,8.78144,7570.05608769747
1495,2023-02-04,10.24502,8831.737849325662
1496,2023-02-05,11.80953,10180.426498313022
1497,2023-02-06,10.47086,9026.423626014404
1498,2023-02-07,9.58893,8266.154289160422
1499,2023-02-08,9.56875,8248.758083999339
1500,2023-02-09,9.25206,7975.75490201405
1501,2023-02-10,9.32271,8036.658861113677
1502,2023-02-11,11.14713,9609.403391340726
1503,2023-02-12,12.7987,11033.142269333232
1504,2023-02-13,11.08783,9558.283720079467
1505,2023-02-14,10.34091,8914.399995653519
1506,2023-02-15,9.82739,8471.71915946328
1507,2023-02-16,9.76683,8419.513302944197
1508,2023-02-17,9.48547,8176.966410767677
1509,2023-02-18,11.10676,9574.602360500641
1510,2023-02-19,13.36773,11523.675600493325
1511,2023-02-20,10.50493,9055.793730565349
1512,2023-02-21,10.12642,8729.498506803146
1513,2023-02-22,9.55487,8236.792805127396
1514,2023-02-23,10.11254,8717.5332279312
1515,2023-02-24,9.86525,8504.356440305628
1516,2023-02-25,12.25365,10563.280940143542
1517,2023-02-26,13.13053,11319.196915448294
1518,2023-02-27,10.25006,8836.082590356971
1519,2023-02-28,10.53016,9077.543297275663
1520,2023-03-01,13.66045,11776.01540102613
1521,2023-03-02,9.98511,8607.681968085973
1522,2023-03-03,10.14282,8743.636156190745
1523,2023-03-04,13.13558,11323.550276997523
1524,2023-03-05,15.2565,13151.893163530862
1525,2023-03-06,11.94201,10294.631119707481
1526,2023-03-07,12.64856,10903.713813293345
1527,2023-03-08,11.44742,9868.268923938416
1528,2023-03-09,9.91571,8547.855573726254
1529,2023-03-10,9.34164,8052.97750153485
1530,2023-03-11,11.96346,10313.12213064431
1531,2023-03-12,14.14368,12192.584688438907
1532,2023-03-13,10.81152,9320.09018945218
1533,2023-03-14,11.50798,9920.474780457502
1534,2023-03-15,10.47843,9032.94935807929
1535,2023-03-16,10.59199,9130.843959570493
1536,2023-03-17,10.36362,8933.977191848177
1537,2023-03-18,12.08079,10414.266667391079
1538,2023-03-19,14.24966,12283.944937347307
1539,2023-03-20,11.214,9667.048794666869
1540,2023-03-21,11.34648,9781.253416061327
1541,2023-03-22,10.38128,8949.201026493603
1542,2023-03-23,10.35731,8928.537645041119
1543,2023-03-24,10.28161,8863.280324392263
1544,2023-03-25,12.22715,10540.436567657482
1545,2023-03-26,14.58275,12571.085768720197
1546,2023-03-27,10.83171,9337.49501513118
1547,2023-03-28,10.10371,8709.921310608488
1548,2023-03-29,9.74791,8403.20328304094
1549,2023-03-30,9.89174,8527.19219227377
1550,2023-03-31,9.60407,8279.205753290194
1551,2023-04-01,11.66443,10055.342783304446
1552,2023-04-02,13.61124,11733.593832345414
1553,2023-04-03,11.74392,10123.867280244705
1554,2023-04-04,11.3162,9755.150487801786
1555,2023-04-05,10.44941,9007.932615077574
1556,2023-04-06,10.96671,9453.872007041296
1557,2023-04-07,9.88796,8523.933636500286
1558,2023-04-08,11.42976,9853.04508929299
1559,2023-04-09,12.79239,11027.702722526172
1560,2023-04-10,11.31116,9750.805746770473
1561,2023-04-11,10.42796,8989.441604140746
1562,2023-04-12,9.90688,8540.24365640354
1563,2023-04-13,9.68104,8345.557879714797
1564,2023-04-14,9.71132,8371.66080797434
1565,2023-04-15,11.39317,9821.502614226389
1566,2023-04-16,12.72048,10965.71257816872
1567,2023-04-17,10.37245,8941.58910917089
1568,2023-04-18,10.11002,8715.360857415546
1569,2023-04-19,10.04945,8663.146380378541
1570,2023-04-20,9.60155,8277.033382774538
1571,2023-04-21,9.47159,8165.001131895735
1572,2023-04-22,11.09162,9561.55089637087
1573,2023-04-23,12.7066,10953.747299296774
1574,2023-04-24,10.10875,8714.2660516398
1575,2023-04-25,9.87155,8509.787366594766
1576,2023-04-26,9.64066,8310.748228356795
1577,2023-04-27,8.68303,7485.221570853956
1578,2023-04-28,8.54298,7364.49121739461
1579,2023-04-29,10.31315,8890.469437909633
1580,2023-04-30,11.30232,9743.18520892984
1581,2023-05-01,12.83529,11064.684744399832
1582,2023-05-02,10.3838,8951.37339700926
1583,2023-05-03,10.01413,8632.698711087687
1584,2023-05-04,9.39211,8096.485255473394
1585,2023-05-05,11.09036,9560.464711113042
1586,2023-05-06,11.13956,9602.877659275839
1587,2023-05-07,11.96724,10316.380686417793
1588,2023-05-08,10.7926,9303.780169548925
1589,2023-05-09,10.25133,8837.177396132718
1590,2023-05-10,10.04567,8659.887824605057
1591,2023-05-11,9.80847,8455.409139560026
1592,2023-05-12,9.5208,8207.422700576451
1593,2023-05-13,10.94022,9431.036255073155
1594,2023-05-14,12.31547,10616.572981920453
1595,2023-05-15,10.91877,9412.545244136327
1596,2023-05-16,11.39569,9823.674984742045
1597,2023-05-17,10.7661,9280.935797062864
1598,2023-05-18,9.72267,8381.44509581271
1599,2023-05-19,9.36183,8070.382327213851
1600,2023-05-20,10.57054,9112.352948633665
1601,2023-05-21,12.588,10851.507956774258
1602,2023-05-22,10.34974,8922.011912976233
1603,2023-05-23,10.11254,8717.5332279312
1604,2023-05-24,9.48547,8176.966410767677
1605,2023-05-25,8.9606,7724.501286739071
1606,2023-05-26,8.22377,7089.315664893665
1607,2023-05-27,9.82992,8473.900150496856
1608,2023-05-28,10.4696,9025.337440756575
1609,2023-05-29,10.92508,9417.984790943385
1610,2023-05-30,9.36183,8070.382327213851
1611,2023-05-31,8.86598,7642.9339461869595
1612,2023-06-01,8.63635,7444.980993206814
1613,2023-06-02,8.22377,7089.315664893665
1614,2023-06-03,8.82056,7603.779553797645
1615,2023-06-04,10.18193,8777.351001773
1616,2023-06-05,9.45898,8154.130658799538
1617,2023-06-06,10.43553,8995.967336205631
1618,2023-06-07,8.99341,7752.785206032189
1619,2023-06-08,9.05145,7802.818692035619
1620,2023-06-09,9.64319,8312.92921939037
1621,2023-06-10,9.5801,8258.542371837708
1622,2023-06-11,10.68661,9212.411300122605
1623,2023-06-12,9.63183,8303.13631103408
1624,2023-06-13,9.52963,8215.034617899164
1625,2023-06-14,9.06406,7813.689165131815
1626,2023-06-15,8.57579,7392.775136687728
1627,2023-06-16,10.6046,9141.714432666691
1628,2023-06-17,10.16932,8766.480528676804
1629,2023-06-18,11.51177,9923.741956748905
1630,2023-06-19,9.68987,8353.169797037512
1631,2023-06-20,9.17131,7906.144219815962
1632,2023-06-21,8.96817,7731.027018803958
1633,2023-06-22,8.74233,7536.341242115214
1634,2023-06-23,8.09382,6977.292034532779
1635,2023-06-24,8.72845,7524.37596324327
1636,2023-06-25,9.97501,8598.975244987512
1637,2023-06-26,8.70448,7503.712581790785
1638,2023-06-27,8.50387,7330.776371812353
1639,2023-06-28,8.60102,7414.524703398041
1640,2023-06-29,7.76577,6694.495944191201
1641,2023-06-30,7.21819,6222.453623967936
1642,2023-07-01,8.90004,7672.295430219986
1643,2023-07-02,10.09866,8705.56794905926
1644,2023-07-03,8.16069,7034.937437858924
1645,2023-07-04,8.34489,7193.727377931835
1646,2023-07-05,7.9462,6850.035949008549
1647,2023-07-06,7.57273,6528.085466277656
1648,2023-07-07,7.20179,6208.315974580338
1649,2023-07-08,7.99036,6888.104156140035
1650,2023-07-09,9.1057,7849.585001747647
1651,2023-07-10,7.87176,6785.86481361752
1652,2023-07-11,7.41754,6394.303648688539
1653,2023-07-12,7.48189,6449.776681499027
1654,2023-07-13,7.3532,6338.839236395971
1655,2023-07-14,7.29011,6284.4523888433105
1656,2023-07-15,7.7582,6687.970212126315
1657,2023-07-16,8.72214,7518.936416436211
1658,2023-07-17,7.77713,6704.288852547489
1659,2023-07-18,7.60301,6554.188394537199
1660,2023-07-19,6.93936,5982.087722824994
1661,2023-07-20,6.78164,5846.1249142023025
1662,2023-07-21,6.83968,5896.158400205733
1663,2023-07-22,7.61058,6560.714126602084
1664,2023-07-23,8.99846,7757.138567581418
1665,2023-07-24,7.57399,6529.171651535484
1666,2023-07-25,7.7847,6710.814584612374
1667,2023-07-26,7.37086,6354.063071041398
1668,2023-07-27,7.33806,6325.787772266199
1669,2023-07-28,7.02642,6057.137951830139
1670,2023-07-29,7.3267,6315.994863909911
1671,2023-07-30,8.40167,7242.674678677437
1672,2023-07-31,7.58787,6541.136930407427
1673,2023-08-01,7.16142,6173.514943740253
1674,2023-08-02,7.19044,6198.531686741969
1675,2023-08-03,6.87375,5925.528504756679
1676,2023-08-04,6.62267,5709.084540839704
1677,2023-08-05,7.45161,6423.6737532394845
1678,2023-08-06,8.40041,7241.588493419611
1679,2023-08-07,7.48189,6449.776681499027
1680,2023-08-08,7.4125,6389.958907657228
1681,2023-08-09,7.9626,6864.173598396148
1682,2023-08-10,7.61437,6563.981302893487
1683,2023-08-11,7.24343,6244.211811196169
1684,2023-08-12,7.99919,6895.716073462749
1685,2023-08-13,9.19528,7926.807601268447
1686,2023-08-14,8.20358,7071.910839214664
1687,2023-08-15,9.11832,7860.464095361763
1688,2023-08-16,8.22882,7093.669026442895
1689,2023-08-17,8.20611,7074.091830248238
1690,2023-08-18,8.90383,7675.5626065113875
1691,2023-08-19,8.56695,7385.154598847096
1692,2023-08-20,9.41229,8113.881460634477
1693,2023-08-21,8.41933,7257.898513322865
1694,2023-08-22,8.25531,7116.504778411035
1695,2023-08-23,8.72214,7518.936416436211
1696,2023-08-24,8.04082,6931.60328956066
1697,2023-08-25,8.25153,7113.246222637553
1698,2023-08-26,9.4186,8119.321007441534
1699,2023-08-27,10.66643,9195.015094961524
1700,2023-08-28,9.51828,8205.250330060797
1701,2023-08-29,9.71636,8376.005549005651
1702,2023-08-30,9.47412,8167.182122929308
1703,2023-08-31,9.58893,8266.154289160422
1704,2023-09-01,9.25963,7982.280634078935
1705,2023-09-02,10.94148,9432.122440330984
1706,2023-09-03,13.12422,11313.757368641234
1707,2023-09-04,11.75906,10136.918744374478
1708,2023-09-05,10.42292,8985.096863109435
1709,2023-09-06,9.47286,8166.095937671482
1710,2023-09-07,9.7845,8434.745758107541
1711,2023-09-08,9.98637,8608.7681533438
1712,2023-09-09,11.84864,10214.141343895277
1713,2023-09-10,14.22064,12258.92819434559
1714,2023-09-11,12.03663,10376.198460259593
1715,2023-09-12,11.02475,9503.905493044726
1716,2023-09-13,10.52385,9072.103750468603
1717,2023-09-14,10.96166,9449.518645492066
1718,2023-09-15,10.36993,8939.416738655234
1719,2023-09-16,12.55772,10825.405028514717
1720,2023-09-17,14.08312,12140.37883191982
1721,2023-09-18,11.57864,9981.387360075048
1722,2023-09-19,10.81531,9323.357365743583
1723,2023-09-20,10.72194,9242.867589931378
1724,2023-09-21,11.214,9667.048794666869
1725,2023-09-22,11.51934,9930.26768881379
1726,2023-09-23,13.96073,12034.872313105903
1727,2023-09-24,14.98145,12914.785818161403
1728,2023-09-25,11.42471,9848.691727743759
1729,2023-09-26,10.95283,9441.906728169353
