,date,에디션,에디션_absolute
88,2019-03-30,0.29891,476.5063806892573
89,2019-03-31,0.32131,512.215266064251
90,2019-04-01,0.31431,501.0562393845654
91,2019-04-02,0.32061,511.0993633962824
92,2019-04-03,0.27791,443.0293006502007
93,2019-04-04,0.26951,429.6384686345781
94,2019-04-05,0.29261,466.46325667754024
95,2019-04-06,0.26041,415.1317339509868
96,2019-04-07,0.28281,450.8406193259806
97,2019-04-08,0.31641,504.4039473884711
98,2019-04-09,0.29681,473.15867268535163
99,2019-04-10,0.28001,446.3770086541063
100,2019-04-11,0.33251,530.0697087517477
101,2019-04-12,0.23171,369.3797245642762
102,2019-04-13,0.26251,418.47944195489254
103,2019-04-14,0.27511,438.56568997832653
104,2019-04-15,0.24431,389.46597258771016
105,2019-04-16,0.29611,472.042770017383
106,2019-04-17,0.23801,379.42284857599316
107,2019-04-18,0.26111,416.2476366189554
108,2019-04-19,0.28771,458.65193800176047
109,2019-04-20,0.24431,389.46597258771016
110,2019-04-21,0.23731,378.3069459080246
111,2019-04-22,0.29401,468.6950620134774
112,2019-04-23,0.26321,419.5953446228611
113,2019-04-24,0.28421,453.0724246619177
114,2019-04-25,0.27931,445.2611059861378
115,2019-04-26,0.21841,348.17757387287367
116,2019-04-27,0.23661,377.19104324005605
117,2019-04-28,0.24431,389.46597258771016
118,2019-04-29,0.23591,376.07514057208755
119,2019-04-30,0.23731,378.3069459080246
120,2019-05-01,0.24011,382.7705565798988
121,2019-05-02,0.26111,416.2476366189554
122,2019-05-03,0.24571,391.69777792364727
123,2019-05-04,0.1967,313.5686496991633
124,2019-05-05,0.21491,342.59806053303095
125,2019-05-06,0.21701,345.9457685369366
126,2019-05-07,0.24431,389.46597258771016
127,2019-05-08,0.22681,361.56840588849633
128,2019-05-09,0.22471,358.22069788459066
129,2019-05-10,0.25551,407.32041527520704
130,2019-05-11,0.1848,294.5983043436979
131,2019-05-12,0.23451,373.84333523615044
132,2019-05-13,0.23661,377.19104324005605
133,2019-05-14,0.24081,383.8864592478674
134,2019-05-15,0.23451,373.84333523615044
135,2019-05-16,0.23241,370.4956272322448
136,2019-05-17,0.23101,368.26382189630766
137,2019-05-18,0.21141,337.01854719318817
138,2019-05-19,0.23101,368.26382189630766
139,2019-05-20,0.21491,342.59806053303095
140,2019-05-21,0.21841,348.17757387287367
141,2019-05-22,0.20441,325.8595205135027
142,2019-05-23,0.22821,363.80021122443344
143,2019-05-24,0.25831,411.7840259470812
144,2019-05-25,0.23871,380.53875124396177
145,2019-05-26,0.21421,341.4821578650624
146,2019-05-27,0.26181,417.3635392869239
147,2019-05-28,0.26251,418.47944195489254
148,2019-05-29,0.24781,395.04548592755293
149,2019-05-30,0.20721,330.3231311853769
150,2019-05-31,0.23241,370.4956272322448
151,2019-06-01,0.1806,287.9028883358866
152,2019-06-02,0.20861,332.55493652131395
153,2019-06-03,0.1981,315.8004550351004
154,2019-06-04,0.24151,385.00236191583593
155,2019-06-05,0.22191,353.75708721271644
156,2019-06-06,0.33601,535.6492220915906
157,2019-06-07,0.36541,582.5171341462698
158,2019-06-08,0.21421,341.4821578650624
159,2019-06-09,0.27231,434.10207930645225
160,2019-06-10,0.24851,396.1613885955215
161,2019-06-11,0.31641,504.4039473884711
162,2019-06-12,0.29121,464.23145134160325
163,2019-06-13,0.27581,439.68159264629503
164,2019-06-14,0.21911,349.2934765408423
165,2019-06-15,0.38501,613.7624088493893
166,2019-06-16,0.25061,399.50909659942715
167,2019-06-17,0.23941,381.6546539119303
168,2019-06-18,0.27231,434.10207930645225
169,2019-06-19,0.23941,381.6546539119303
170,2019-06-20,0.26531,422.9430526267667
171,2019-06-21,0.21841,348.17757387287367
172,2019-06-22,0.189,301.29372035150925
173,2019-06-23,0.20371,324.7436178455341
174,2019-06-24,0.26111,416.2476366189554
175,2019-06-25,0.25271,402.85680460333276
176,2019-06-26,0.23311,371.6115299002133
177,2019-06-27,0.27511,438.56568997832653
178,2019-06-28,0.20441,325.8595205135027
179,2019-06-29,0.66293,1056.8076509662753
180,2019-06-30,0.27301,435.21798197442075
181,2019-07-01,0.28211,449.724716658012
182,2019-07-02,0.21981,350.40937920881083
183,2019-07-03,0.23241,370.4956272322448
184,2019-07-04,0.26531,422.9430526267667
185,2019-07-05,0.27441,437.4497873103579
186,2019-07-06,0.1799,286.78698566791803
187,2019-07-07,0.1792,285.6710829999495
188,2019-07-08,0.20021,319.16410450569134
189,2019-07-09,0.23381,372.7274325681818
190,2019-07-10,0.20581,328.0913258494397
191,2019-07-11,0.22401,357.1047952166221
192,2019-07-12,0.21981,350.40937920881083
193,2019-07-13,0.20231,322.51181250959695
194,2019-07-14,0.23101,368.26382189630766
195,2019-07-15,0.1995,318.0322603710375
196,2019-07-16,0.22681,361.56840588849633
197,2019-07-17,0.23311,371.6115299002133
198,2019-07-18,0.23031,367.1479192283391
199,2019-07-19,0.20581,328.0913258494397
200,2019-07-20,0.1736,276.7438616562011
201,2019-07-21,0.20651,329.2072285174083
202,2019-07-22,0.24361,388.3500699197416
203,2019-07-23,0.23871,380.53875124396177
204,2019-07-24,0.25341,403.9727072713014
205,2019-07-25,0.26951,429.6384686345781
206,2019-07-26,0.35001,557.9672754509616
207,2019-07-27,0.20161,321.39590984162845
208,2019-07-28,0.21911,349.2934765408423
209,2019-07-29,0.20021,319.16410450569134
210,2019-07-30,0.28351,451.9565219939491
211,2019-07-31,0.23451,373.84333523615044
212,2019-08-01,0.27721,441.91339798223214
213,2019-08-02,0.25831,411.7840259470812
214,2019-08-03,0.1981,315.8004550351004
215,2019-08-04,0.1743,277.85976432416965
216,2019-08-05,0.182,290.1346936718237
217,2019-08-06,0.27861,444.14520331816925
218,2019-08-07,0.22401,357.1047952166221
219,2019-08-08,0.24221,386.1182645838045
220,2019-08-09,0.28211,449.724716658012
221,2019-08-10,0.23661,377.19104324005605
222,2019-08-11,0.25551,407.32041527520704
223,2019-08-12,0.25341,403.9727072713014
224,2019-08-13,0.29051,463.11554867363463
225,2019-08-14,0.25621,408.43631794317554
226,2019-08-15,0.33601,535.6492220915906
227,2019-08-16,0.25411,405.0886099392699
228,2019-08-17,0.21701,345.9457685369366
229,2019-08-18,0.21771,347.0616712049051
230,2019-08-19,0.28001,446.3770086541063
231,2019-08-20,0.22821,363.80021122443344
232,2019-08-21,0.24361,388.3500699197416
233,2019-08-22,0.27441,437.4497873103579
234,2019-08-23,0.22331,355.9888925486536
235,2019-08-24,0.22611,360.4525032205278
236,2019-08-25,0.23241,370.4956272322448
237,2019-08-26,0.30101,479.8540886931629
238,2019-08-27,0.24781,395.04548592755293
239,2019-08-28,0.24081,383.8864592478674
240,2019-08-29,0.26041,415.1317339509868
241,2019-08-30,0.24221,386.1182645838045
242,2019-08-31,0.27931,445.2611059861378
243,2019-09-01,0.27441,437.4497873103579
244,2019-09-02,0.24151,385.00236191583593
245,2019-09-03,0.26671,425.17485796270387
246,2019-09-04,0.27301,435.21798197442075
247,2019-09-05,0.25621,408.43631794317554
248,2019-09-06,0.25201,401.74090193536426
249,2019-09-07,0.24781,395.04548592755293
250,2019-09-08,0.26461,421.8271499587982
251,2019-09-09,0.28561,455.30422999785475
252,2019-09-10,0.25061,399.50909659942715
253,2019-09-11,0.30731,489.89721270487996
254,2019-09-12,0.23801,379.42284857599316
255,2019-09-13,0.1918,305.7573310233834
256,2019-09-14,0.22751,362.6843085564649
257,2019-09-15,0.22681,361.56840588849633
258,2019-09-16,0.26881,428.5225659666095
259,2019-09-17,0.27581,439.68159264629503
260,2019-09-18,0.25341,403.9727072713014
261,2019-09-19,0.29681,473.15867268535163
262,2019-09-20,0.26111,416.2476366189554
263,2019-09-21,0.22961,366.03201656037055
264,2019-09-22,0.28771,458.65193800176047
265,2019-09-23,0.30241,482.0858940291001
266,2019-09-24,0.26881,428.5225659666095
267,2019-09-25,0.25831,411.7840259470812
268,2019-09-26,0.27791,443.0293006502007
269,2019-09-27,0.22611,360.4525032205278
270,2019-09-28,0.24151,385.00236191583593
271,2019-09-29,0.28841,459.76784066972897
272,2019-09-30,0.25831,411.7840259470812
273,2019-10-01,0.24711,393.9295832595844
274,2019-10-02,0.26461,421.8271499587982
275,2019-10-03,0.32411,516.6788767361252
276,2019-10-04,0.27861,444.14520331816925
277,2019-10-05,0.28981,461.9996460056661
278,2019-10-06,0.31851,507.7516553923768
279,2019-10-07,0.30871,492.12901804081696
280,2019-10-08,0.26251,418.47944195489254
281,2019-10-09,0.30521,486.5495047009742
282,2019-10-10,0.30101,479.8540886931629
283,2019-10-11,0.27861,444.14520331816925
284,2019-10-12,0.23241,370.4956272322448
285,2019-10-13,0.28911,460.88374333769747
286,2019-10-14,0.27651,440.79749531426353
287,2019-10-15,0.29331,467.57915934550886
288,2019-10-16,0.32971,525.6060980798736
289,2019-10-17,0.29821,475.3904780212887
290,2019-10-18,0.33391,532.3015140876848
291,2019-10-19,0.32341,515.5629740681566
292,2019-10-20,0.34301,546.808248771276
293,2019-10-21,0.29191,465.34735400957175
294,2019-10-22,0.32201,513.3311687322196
295,2019-10-23,0.31991,509.9834607283139
296,2019-10-24,0.33811,538.9969300954963
297,2019-10-25,0.30591,487.6654073689428
298,2019-10-26,0.35141,560.1990807868987
299,2019-10-27,0.34231,545.6923461033075
300,2019-10-28,0.34861,555.7354701150244
301,2019-10-29,0.43262,689.6597317379361
302,2019-10-30,0.38011,605.9510901736094
303,2019-10-31,0.34231,545.6923461033075
304,2019-11-01,0.36471,581.4012314783012
305,2019-11-02,0.35071,559.0831781189302
306,2019-11-03,0.34861,555.7354701150244
307,2019-11-04,0.35981,573.5899128025213
308,2019-11-05,0.32901,524.4901954119051
309,2019-11-06,0.34791,554.6195674470559
310,2019-11-07,0.36751,585.8648421501754
311,2019-11-08,0.39341,627.1532408650119
312,2019-11-09,0.38151,608.1828955095465
313,2019-11-10,0.46832,746.5707678043323
314,2019-11-11,0.40812,650.6031383590367
315,2019-11-12,0.38431,612.6465061814207
316,2019-11-13,0.38641,615.9942141853263
317,2019-11-14,0.51942,828.0316625660366
318,2019-11-15,0.48652,775.5842371715147
319,2019-11-16,0.56842,906.1448493238354
320,2019-11-17,0.45712,728.7163251168355
321,2019-11-18,0.48512,773.3524318355776
322,2019-11-19,0.46202,736.5276437926153
323,2019-11-20,0.49072,782.2796531793259
324,2019-11-21,0.45082,718.6732011051184
325,2019-11-22,0.37731,601.4874795017352
326,2019-11-23,0.36891,588.0966474861126
327,2019-11-24,0.39201,624.9214355290748
328,2019-11-25,0.40602,647.2554303551311
329,2019-11-26,0.43682,696.3551477457473
330,2019-11-27,0.40462,645.0236250191939
331,2019-11-28,0.43822,698.5869530816846
332,2019-11-29,0.40882,651.7190410270053
333,2019-11-30,0.42632,679.6166077262191
334,2019-12-01,0.43262,689.6597317379361
335,2019-12-02,0.50682,807.9454145426027
336,2019-12-03,0.54952,876.0154772886845
337,2019-12-04,0.48512,773.3524318355776
338,2019-12-05,0.50892,811.2931225465084
339,2019-12-06,0.49912,795.6704851949486
340,2019-12-07,0.41652,663.9939703746594
341,2019-12-08,0.71333,1137.152643060011
342,2019-12-09,0.52642,839.1906892457222
343,2019-12-10,0.44942,716.4413957691813
344,2019-12-11,0.46412,739.8753517965209
345,2019-12-12,0.56492,900.5653359839926
346,2019-12-13,0.51102,814.6408305504141
347,2019-12-14,0.46972,748.8025731402694
348,2019-12-15,0.43682,696.3551477457473
349,2019-12-16,0.38711,617.1101168532949
350,2019-12-17,0.43262,689.6597317379361
351,2019-12-18,0.47322,754.3820864801121
352,2019-12-19,0.43822,698.5869530816846
353,2019-12-20,0.41372,659.5303597027852
354,2019-12-21,0.50752,809.0613172105711
355,2019-12-22,0.46902,747.6866704723009
356,2019-12-23,0.43542,694.1233424098102
357,2019-12-24,0.52712,840.3065919136908
358,2019-12-25,0.53202,848.1179105894706
359,2019-12-26,0.37941,604.8351875056409
360,2019-12-27,0.34371,547.9241514392446
361,2019-12-28,0.39971,637.1963648767289
362,2019-12-29,0.41582,662.8780677066909
363,2019-12-30,0.34931,556.851372782993
364,2019-12-31,0.31431,501.0562393845654
365,2020-01-01,0.33041,526.7220007478421
366,2020-01-02,0.34021,542.3446380994019
367,2020-01-03,0.28421,453.0724246619177
368,2020-01-04,0.44662,711.9777850973072
369,2020-01-05,0.38151,608.1828955095465
370,2020-01-06,0.35561,566.89449679471
371,2020-01-07,0.28631,456.4201326658233
372,2020-01-08,0.32411,516.6788767361252
373,2020-01-09,0.32971,525.6060980798736
374,2020-01-10,0.34231,545.6923461033075
375,2020-01-11,0.32341,515.5629740681566
376,2020-01-12,0.42422,676.2688997223134
377,2020-01-13,0.31221,497.70853138065974
378,2020-01-14,0.31291,498.82443404862835
379,2020-01-15,0.31781,506.6357527244082
380,2020-01-16,0.29681,473.15867268535163
381,2020-01-17,0.30661,488.78131003691135
382,2020-01-18,0.31291,498.82443404862835
383,2020-01-19,0.45782,729.832227784804
384,2020-01-20,0.33461,533.4174167556534
385,2020-01-21,0.33391,532.3015140876848
386,2020-01-22,0.29821,475.3904780212887
387,2020-01-23,0.26111,416.2476366189554
388,2020-01-24,0.24501,390.5818752556787
389,2020-01-25,0.1904,303.52552568744636
390,2020-01-26,0.33881,540.1128327634648
391,2020-01-27,0.28351,451.9565219939491
392,2020-01-28,0.26741,426.29076063067237
393,2020-01-29,0.29611,472.042770017383
394,2020-01-30,0.35771,570.2422047986156
395,2020-01-31,0.32621,520.0265847400308
396,2020-02-01,0.32131,512.215266064251
397,2020-02-02,0.44382,707.5141744254329
398,2020-02-03,0.35491,565.7785941267415
399,2020-02-04,0.33811,538.9969300954963
400,2020-02-05,0.33251,530.0697087517477
401,2020-02-06,0.39761,633.8486568728232
402,2020-02-07,0.31221,497.70853138065974
403,2020-02-08,0.35351,563.5467887908044
404,2020-02-09,0.48022,765.5411131597976
405,2020-02-10,0.35211,561.3149834548673
406,2020-02-11,0.34931,556.851372782993
407,2020-02-12,0.44662,711.9777850973072
408,2020-02-13,0.40882,651.7190410270053
409,2020-02-14,0.40602,647.2554303551311
410,2020-02-15,0.39901,636.0804622087603
411,2020-02-16,0.59572,949.6650533746089
412,2020-02-17,0.42492,677.3848023902821
413,2020-02-18,0.33461,533.4174167556534
414,2020-02-19,0.41792,666.2257757105965
415,2020-02-20,0.41792,666.2257757105965
416,2020-02-21,0.42772,681.8484130621562
417,2020-02-22,0.33321,531.1856114197163
418,2020-02-23,0.49282,785.6273611832316
419,2020-02-24,0.34931,556.851372782993
420,2020-02-25,0.34931,556.851372782993
421,2020-02-26,0.37311,594.7920634939238
422,2020-02-27,0.42282,674.0370943863763
423,2020-02-28,0.49772,793.4386798590115
424,2020-02-29,0.43052,686.3120237340305
425,2020-03-01,0.53552,853.6974239293133
426,2020-03-02,0.46552,742.107157132458
427,2020-03-03,0.43892,699.702855749653
428,2020-03-04,0.45852,730.9481304527725
429,2020-03-05,0.35911,572.4740101345528
430,2020-03-06,0.40042,638.3282090113827
431,2020-03-07,0.35001,557.9672754509616
432,2020-03-08,0.54182,863.7405479410303
433,2020-03-09,0.42282,674.0370943863763
434,2020-03-10,0.42422,676.2688997223134
435,2020-03-11,0.38781,618.2260195212634
436,2020-03-12,0.55022,877.1313799566531
437,2020-03-13,0.46272,737.6435464605839
438,2020-03-14,0.40532,646.1395276871625
439,2020-03-15,0.41162,656.1826516988795
440,2020-03-16,0.38291,610.4147008454836
441,2020-03-17,0.37941,604.8351875056409
442,2020-03-18,0.37101,591.4443554900182
443,2020-03-19,0.54812,873.7836719527473
444,2020-03-20,0.49142,783.3955558472945
445,2020-03-21,0.42142,671.8052890504392
446,2020-03-22,0.42492,677.3848023902821
447,2020-03-23,0.45992,733.1799357887096
448,2020-03-24,0.47112,751.0343784762065
449,2020-03-25,0.48442,772.236529167609
450,2020-03-26,0.60483,964.1877295248853
451,2020-03-27,0.56352,898.3335306480554
452,2020-03-28,0.46622,743.2230598004267
453,2020-03-29,0.64473,1027.7941815990928
454,2020-03-30,0.49002,781.1637505113574
455,2020-03-31,0.48372,771.1206264996404
456,2020-04-01,0.55442,883.8267959644643
457,2020-04-02,0.56982,908.3766546597724
458,2020-04-03,0.47602,758.8456971519863
459,2020-04-04,0.50752,809.0613172105711
460,2020-04-05,0.57612,918.4197786714893
461,2020-04-06,0.46342,738.7594491285524
462,2020-04-07,0.51382,819.1044412222883
463,2020-04-08,0.50822,810.1772198785397
464,2020-04-09,0.50472,804.5977065386969
465,2020-04-10,0.51662,823.5680518941624
466,2020-04-11,0.51382,819.1044412222883
467,2020-04-12,0.52292,833.6111759058795
468,2020-04-13,0.47462,756.6138918160492
469,2020-04-14,0.41652,663.9939703746594
470,2020-04-15,0.42422,676.2688997223134
471,2020-04-16,0.47392,755.4979891480807
472,2020-04-17,0.49632,791.2068745230744
473,2020-04-18,0.44382,707.5141744254329
474,2020-04-19,0.50962,812.4090252144769
475,2020-04-20,0.44592,710.8618824293386
476,2020-04-21,0.46062,734.2958384566782
477,2020-04-22,0.40182,640.5600143473198
478,2020-04-23,0.47952,764.4252104918291
479,2020-04-24,0.47392,755.4979891480807
480,2020-04-25,0.45292,722.0209091090242
481,2020-04-26,0.47952,764.4252104918291
482,2020-04-27,0.42212,672.9211917184078
483,2020-04-28,0.39271,626.0373381970434
484,2020-04-29,0.37731,601.4874795017352
485,2020-04-30,0.40392,643.9077223512254
486,2020-05-01,0.36821,586.980744818144
487,2020-05-02,0.35281,562.4308861228359
488,2020-05-03,0.34441,549.0400541072132
489,2020-05-04,0.39831,634.9645595407917
490,2020-05-05,0.56912,907.2607519918038
491,2020-05-06,0.41022,653.9508463629423
492,2020-05-07,0.37801,602.6033821697038
493,2020-05-08,0.41372,659.5303597027852
494,2020-05-09,0.37661,600.3715768337667
495,2020-05-10,0.40882,651.7190410270053
496,2020-05-11,0.40462,645.0236250191939
497,2020-05-12,0.38081,607.0669928415779
498,2020-05-13,0.32201,513.3311687322196
499,2020-05-14,0.37591,599.255674165798
500,2020-05-15,0.42212,672.9211917184078
501,2020-05-16,0.37031,590.3284528220496
502,2020-05-17,0.40602,647.2554303551311
503,2020-05-18,0.36051,574.7058154704899
504,2020-05-19,0.37241,593.6761608259553
505,2020-05-20,0.36401,580.2853288103327
506,2020-05-21,0.39271,626.0373381970434
507,2020-05-22,0.40812,650.6031383590367
508,2020-05-23,0.40532,646.1395276871625
509,2020-05-24,0.42072,670.6893863824706
510,2020-05-25,0.43332,690.7756344059046
511,2020-05-26,0.37521,598.1397714978295
512,2020-05-27,0.33531,534.533319423622
513,2020-05-28,0.41372,659.5303597027852
514,2020-05-29,0.38431,612.6465061814207
515,2020-05-30,0.36751,585.8648421501754
516,2020-05-31,0.38081,607.0669928415779
517,2020-06-01,0.34511,550.1559567751817
518,2020-06-02,0.32341,515.5629740681566
519,2020-06-03,0.32831,523.3742927439365
520,2020-06-04,0.39761,633.8486568728232
521,2020-06-05,0.30381,484.3176993650372
522,2020-06-06,0.40532,646.1395276871625
523,2020-06-07,0.37381,595.9079661618923
524,2020-06-08,0.39901,636.0804622087603
525,2020-06-09,0.38221,609.298798177515
526,2020-06-10,0.38921,620.4578248572005
527,2020-06-11,0.33951,541.2287354314333
528,2020-06-12,0.39691,632.7327542048546
529,2020-06-13,0.42632,679.6166077262191
530,2020-06-14,0.40952,652.8349436949738
531,2020-06-15,0.38291,610.4147008454836
532,2020-06-16,0.44452,708.6300770934015
533,2020-06-17,0.45432,724.2527144449613
534,2020-06-18,0.39971,637.1963648767289
535,2020-06-19,0.43052,686.3120237340305
536,2020-06-20,0.34091,543.4605407673704
537,2020-06-21,0.44592,710.8618824293386
538,2020-06-22,0.35911,572.4740101345528
539,2020-06-23,0.40112,639.4441116793512
540,2020-06-24,0.34931,556.851372782993
541,2020-06-25,0.34791,554.6195674470559
542,2020-06-26,0.43052,686.3120237340305
543,2020-06-27,0.38081,607.0669928415779
544,2020-06-28,0.43892,699.702855749653
545,2020-06-29,0.38501,613.7624088493893
546,2020-06-30,0.41232,657.2985543668481
547,2020-07-01,0.36821,586.980744818144
548,2020-07-02,0.32761,522.2583900759679
549,2020-07-03,0.33811,538.9969300954963
550,2020-07-04,0.28701,457.53603533379186
551,2020-07-05,0.34721,553.5036647790874
552,2020-07-06,0.34161,544.576443435339
553,2020-07-07,0.37941,604.8351875056409
554,2020-07-08,0.42212,672.9211917184078
555,2020-07-09,0.40602,647.2554303551311
556,2020-07-10,0.37591,599.255674165798
557,2020-07-11,0.32621,520.0265847400308
558,2020-07-12,0.31501,502.172142052534
559,2020-07-13,0.29681,473.15867268535163
560,2020-07-14,0.34931,556.851372782993
561,2020-07-15,0.31081,495.4767260447226
562,2020-07-16,0.31431,501.0562393845654
563,2020-07-17,0.33671,536.7651247595592
564,2020-07-18,0.29051,463.11554867363463
565,2020-07-19,0.30801,491.01311537284846
566,2020-07-20,0.31991,509.9834607283139
567,2020-07-21,0.34791,554.6195674470559
568,2020-07-22,0.33881,540.1128327634648
569,2020-07-23,0.33461,533.4174167556534
570,2020-07-24,0.31991,509.9834607283139
571,2020-07-25,0.25341,403.9727072713014
572,2020-07-26,0.32061,511.0993633962824
573,2020-07-27,0.30941,493.24492070878557
574,2020-07-28,0.33811,538.9969300954963
575,2020-07-29,0.33321,531.1856114197163
576,2020-07-30,0.34721,553.5036647790874
577,2020-07-31,0.29891,476.5063806892573
578,2020-08-01,0.28421,453.0724246619177
579,2020-08-02,0.29891,476.5063806892573
580,2020-08-03,0.26041,415.1317339509868
581,2020-08-04,0.32691,521.1424874079993
582,2020-08-05,0.31711,505.5198500564396
583,2020-08-06,0.34231,545.6923461033075
584,2020-08-07,0.33181,528.9538060837792
585,2020-08-08,0.32481,517.7947794040937
586,2020-08-09,0.28141,448.6088139900434
587,2020-08-10,0.27931,445.2611059861378
588,2020-08-11,0.32691,521.1424874079993
589,2020-08-12,0.30381,484.3176993650372
590,2020-08-13,0.28421,453.0724246619177
591,2020-08-14,0.31291,498.82443404862835
592,2020-08-15,0.31361,499.94033671659685
593,2020-08-16,0.27511,438.56568997832653
594,2020-08-17,0.30031,478.7381860251944
595,2020-08-18,0.27931,445.2611059861378
596,2020-08-19,0.30871,492.12901804081696
597,2020-08-20,0.32411,516.6788767361252
598,2020-08-21,0.29611,472.042770017383
599,2020-08-22,0.30521,486.5495047009742
600,2020-08-23,0.26741,426.29076063067237
601,2020-08-24,0.25411,405.0886099392699
602,2020-08-25,0.31711,505.5198500564396
603,2020-08-26,0.30521,486.5495047009742
604,2020-08-27,0.35701,569.1263021306471
605,2020-08-28,0.31431,501.0562393845654
606,2020-08-29,0.28701,457.53603533379186
607,2020-08-30,0.29611,472.042770017383
608,2020-08-31,0.30381,484.3176993650372
609,2020-09-01,0.29961,477.6222833572258
610,2020-09-02,0.36541,582.5171341462698
611,2020-09-03,0.37031,590.3284528220496
612,2020-09-04,0.30451,485.4336020330057
613,2020-09-05,0.30521,486.5495047009742
614,2020-09-06,0.33181,528.9538060837792
615,2020-09-07,0.39061,622.6896301931376
616,2020-09-08,0.42562,678.5007050582506
617,2020-09-09,0.46552,742.107157132458
618,2020-09-10,0.35071,559.0831781189302
619,2020-09-11,0.33671,536.7651247595592
620,2020-09-12,0.35071,559.0831781189302
621,2020-09-13,0.38921,620.4578248572005
622,2020-09-14,0.35351,563.5467887908044
623,2020-09-15,0.36961,589.2125501540811
624,2020-09-16,0.37381,595.9079661618923
625,2020-09-17,0.42702,680.7325103941877
626,2020-09-18,0.40322,642.7918196832569
627,2020-09-19,0.43892,699.702855749653
628,2020-09-20,0.52852,842.5383972496278
629,2020-09-21,0.47322,754.3820864801121
630,2020-09-22,0.37661,600.3715768337667
631,2020-09-23,0.38221,609.298798177515
632,2020-09-24,0.39481,629.385046200949
633,2020-09-25,0.35491,565.7785941267415
634,2020-09-26,0.40462,645.0236250191939
635,2020-09-27,0.44942,716.4413957691813
636,2020-09-28,0.44172,704.1664664215273
637,2020-09-29,0.38431,612.6465061814207
638,2020-09-30,0.31711,505.5198500564396
639,2020-10-01,0.31151,496.59262871269124
640,2020-10-02,0.37381,595.9079661618923
641,2020-10-03,0.39971,637.1963648767289
642,2020-10-04,0.46692,744.3389624683952
643,2020-10-05,0.41442,660.6462623707538
644,2020-10-06,0.47812,762.193405155892
645,2020-10-07,0.48232,768.8888211637034
646,2020-10-08,0.43052,686.3120237340305
647,2020-10-09,0.48162,767.7729184957348
648,2020-10-10,0.51172,815.7567332183825
649,2020-10-11,0.70563,1124.8777137123568
650,2020-10-12,0.54182,863.7405479410303
651,2020-10-13,0.46272,737.6435464605839
652,2020-10-14,0.44732,713.0936877652757
653,2020-10-15,0.47112,751.0343784762065
654,2020-10-16,0.53832,858.1610346011876
655,2020-10-17,1.04515,1666.1223906104756
656,2020-10-18,0.83024,1323.5243300774446
657,2020-10-19,0.60343,961.9559241889483
658,2020-10-20,0.55862,890.5222119722756
659,2020-10-21,0.54042,861.5087426050932
660,2020-10-22,0.53832,858.1610346011876
661,2020-10-23,0.52712,840.3065919136908
662,2020-10-24,0.52852,842.5383972496278
663,2020-10-25,0.52152,831.3793705699422
664,2020-10-26,0.55232,880.4790879605587
665,2020-10-27,0.53482,852.5815212613447
666,2020-10-28,0.47602,758.8456971519863
667,2020-10-29,0.48302,770.0047238316719
668,2020-10-30,0.48512,773.3524318355776
669,2020-10-31,0.52152,831.3793705699422
670,2020-11-01,0.67343,1073.5461909858034
671,2020-11-02,0.56352,898.3335306480554
672,2020-11-03,0.52642,839.1906892457222
673,2020-11-04,0.57542,917.3038760035209
674,2020-11-05,0.53342,850.3497159254077
675,2020-11-06,0.50192,800.1340958668229
676,2020-11-07,0.53342,850.3497159254077
677,2020-11-08,0.66643,1062.387164306118
678,2020-11-09,0.50542,805.7136092066655
679,2020-11-10,0.53272,849.2338132574391
680,2020-11-11,0.53412,851.4656185933763
681,2020-11-12,0.55372,882.7108932964957
682,2020-11-13,0.55302,881.5949906285271
683,2020-11-14,0.60273,960.8400215209797
684,2020-11-15,0.63353,1009.939738911596
685,2020-11-16,0.53552,853.6974239293133
686,2020-11-17,0.50052,797.9022905308857
687,2020-11-18,0.53412,851.4656185933763
688,2020-11-19,0.51802,825.7998572300996
689,2020-11-20,0.55442,883.8267959644643
690,2020-11-21,0.56492,900.5653359839926
691,2020-11-22,0.58032,925.1151946793007
692,2020-11-23,0.56002,892.7540173082126
693,2020-11-24,0.52712,840.3065919136908
694,2020-11-25,0.52642,839.1906892457222
695,2020-11-26,0.56212,896.1017253121182
696,2020-11-27,0.51312,817.9885385543197
697,2020-11-28,0.59782,953.0127613785146
698,2020-11-29,0.65593,1045.6486242865897
699,2020-11-30,0.59712,951.896858710546
700,2020-12-01,0.57752,920.6515840074265
701,2020-12-02,0.58452,931.8106106871121
702,2020-12-03,0.59082,941.853734698829
703,2020-12-04,0.56772,905.0289466558668
704,2020-12-05,0.57962,923.9992920113322
705,2020-12-06,0.58452,931.8106106871121
706,2020-12-07,0.57612,918.4197786714893
707,2020-12-08,0.59712,951.896858710546
708,2020-12-09,0.65383,1042.300916282684
709,2020-12-10,0.58032,925.1151946793007
710,2020-12-11,0.56002,892.7540173082126
711,2020-12-12,0.54672,871.5518666168101
712,2020-12-13,0.61883,986.5057828842564
713,2020-12-14,0.52222,832.4952732379109
714,2020-12-15,0.69163,1102.5596603529857
715,2020-12-16,0.58942,939.6219293628919
716,2020-12-17,0.54392,867.0882559449359
717,2020-12-18,0.61883,986.5057828842564
718,2020-12-19,0.52782,841.4224945816592
719,2020-12-20,0.55512,884.9426986324328
720,2020-12-21,0.56002,892.7540173082126
721,2020-12-22,0.54812,873.7836719527473
722,2020-12-23,0.55652,887.1745039683699
723,2020-12-24,0.60133,958.6082161850426
724,2020-12-25,1.33216,2123.6584259442675
