,date,앤더슨벨,앤더슨벨_absolute
246,2019-09-04,5.07858,2322.581982307205
247,2019-09-05,4.59651,2102.1173846813267
248,2019-09-06,4.06735,1860.1171638011438
249,2019-09-07,4.12116,1884.7260380273938
250,2019-09-08,4.601,2104.1707919527607
251,2019-09-09,3.98215,1821.1527318354024
252,2019-09-10,3.98215,1821.1527318354024
253,2019-09-11,3.34312,1528.905772221933
254,2019-09-12,4.33417,1982.141691231884
255,2019-09-13,5.64138,2579.966751207665
256,2019-09-14,4.55167,2081.6107517078076
257,2019-09-15,6.22211,2845.5514293234496
258,2019-09-16,5.42837,2482.551098003175
259,2019-09-17,6.86562,3139.847222918216
260,2019-09-18,6.10551,2792.226866328081
261,2019-09-19,5.42388,2480.497690731741
262,2019-09-20,5.27366,2411.7977262963695
263,2019-09-21,4.63463,2119.5507666829
264,2019-09-22,6.25798,2861.955821044238
265,2019-09-23,5.01132,2291.822032846927
266,2019-09-24,4.89248,2237.4730528609093
267,2019-09-25,5.74228,2626.11124868822
268,2019-09-26,6.47323,2960.3958912393764
269,2019-09-27,4.60548,2106.219625934058
270,2019-09-28,4.48888,2052.895062938689
271,2019-09-29,5.2333,2393.3399273041473
272,2019-09-30,5.21087,2383.082037527251
273,2019-10-01,4.90818,2244.653118375723
274,2019-10-02,4.71086,2154.4129573959103
275,2019-10-03,4.61445,2110.321867186789
276,2019-10-04,4.23552,1937.0261840321143
277,2019-10-05,4.2557,1946.2550835282252
278,2019-10-06,4.32296,1977.0150329885041
279,2019-10-07,4.36332,1995.472831980726
280,2019-10-08,4.08305,1867.2972293159573
281,2019-10-09,4.30727,1969.839540763827
282,2019-10-10,4.56512,2087.7618269418363
283,2019-10-11,3.85883,1764.754917868088
284,2019-10-12,3.71308,1698.099214123877
285,2019-10-13,3.94403,1803.719349833829
286,2019-10-14,4.20861,1924.7194602739207
287,2019-10-15,4.00905,1833.4548823034593
288,2019-10-16,3.71308,1698.099214123877
289,2019-10-17,4.16601,1905.23724429105
290,2019-10-18,4.68171,2141.081816647068
291,2019-10-19,4.04269,1848.8394303237355
292,2019-10-20,4.38574,2005.7261484674857
293,2019-10-21,5.34765,2445.635500018731
294,2019-10-22,4.96423,2270.286409592622
295,2019-10-23,5.20415,2380.0087865553055
296,2019-10-24,5.75797,2633.2867409128967
297,2019-10-25,4.81625,2202.6108621478993
298,2019-10-26,4.66826,2134.9307414130394
299,2019-10-27,4.92836,2253.882017871834
300,2019-10-28,10.84329,4958.951120772322
301,2019-10-29,6.17502,2824.015806069145
302,2019-10-30,5.35886,2450.762158262111
303,2019-10-31,4.94854,2263.110917367945
304,2019-11-01,4.41938,2021.110696487762
305,2019-11-02,4.62566,2115.448525430169
306,2019-11-03,5.02477,2297.973108080955
307,2019-11-04,4.92836,2253.882017871834
308,2019-11-05,4.84988,2217.9908368780384
309,2019-11-06,4.61669,2111.346284177438
310,2019-11-07,4.39695,2010.8528067108655
311,2019-11-08,3.83865,1755.5260183719768
312,2019-11-09,4.20188,1921.641636011838
313,2019-11-10,5.13464,2348.219846814241
314,2019-11-11,4.97544,2275.4130678360016
315,2019-11-12,4.78486,2188.2553044084084
316,2019-11-13,4.6279,2116.4729424208176
317,2019-11-14,4.32072,1975.9906159978552
318,2019-11-15,3.94627,1804.7437668244777
319,2019-11-16,3.65927,1673.4903398976262
320,2019-11-17,5.06737,2317.4553240638256
321,2019-11-18,5.15033,2355.3953390389183
322,2019-11-19,4.46646,2042.6417464519295
323,2019-11-20,4.12565,1886.779445298828
324,2019-11-21,3.95076,1806.7971740959115
325,2019-11-22,4.21309,1926.7682942552178
326,2019-11-23,3.85658,1763.7259275873025
327,2019-11-24,4.40144,2012.9062139822995
328,2019-11-25,5.31402,2430.255525288592
329,2019-11-26,31.7025,14498.47305626655
330,2019-11-27,10.7536,4917.933281535146
331,2019-11-28,7.17504,3281.353966331827
332,2019-11-29,5.84542,2673.2801631594234
333,2019-11-30,5.1167,2340.0153643087788
334,2019-12-01,6.19296,2832.220288574608
335,2019-12-02,6.07188,2776.8468915979415
336,2019-12-03,6.95979,3182.913896136689
337,2019-12-04,4.41041,2017.0084552350304
338,2019-12-05,3.95524,1808.8460080772088
339,2019-12-06,3.42608,1566.8457871970254
340,2019-12-07,3.55389,1625.2970084357742
341,2019-12-08,3.93282,1798.5926915904492
342,2019-12-09,4.01802,1837.5571235561904
343,2019-12-10,3.55389,1625.2970084357742
344,2019-12-11,3.50232,1601.7125512001724
345,2019-12-12,3.5651,1630.4236666791542
346,2019-12-13,7.2311,3306.991830838863
347,2019-12-14,4.52476,2069.304027949614
348,2019-12-15,4.59651,2102.1173846813267
349,2019-12-16,4.80728,2198.5086208951684
350,2019-12-17,5.06065,2314.3820730918796
351,2019-12-18,4.35884,1993.4239979994288
352,2019-12-19,4.31175,1971.888374745124
353,2019-12-20,3.73999,1710.4059378820705
354,2019-12-21,3.79156,1733.9903951176723
355,2019-12-22,4.20188,1921.641636011838
356,2019-12-23,3.98887,1824.2259828073481
357,2019-12-24,3.34312,1528.905772221933
358,2019-12-25,3.32967,1522.7546969879047
359,2019-12-26,3.70187,1692.9725558804969
360,2019-12-27,3.31173,1514.550214482442
361,2019-12-28,3.25567,1488.9123499754064
362,2019-12-29,3.50456,1602.736968190821
363,2019-12-30,3.36106,1537.1102547273954
364,2019-12-31,2.72876,1247.9411193760086
365,2020-01-01,3.0763,1406.8812447911928
366,2020-01-02,3.53819,1618.1169429209604
367,2020-01-03,3.08751,1412.0079030345726
368,2020-01-04,3.22204,1473.5323752452668
369,2020-01-05,3.68393,1684.7680733750346
370,2020-01-06,3.24895,1485.8390990034604
371,2020-01-07,3.41263,1560.6947119629972
372,2020-01-08,3.46868,1586.328003179896
373,2020-01-09,3.32518,1520.7012897164707
374,2020-01-10,3.10769,1421.2368025306835
375,2020-01-11,2.80051,1280.7544761077215
376,2020-01-12,2.84535,1301.2611090812404
377,2020-01-13,3.28258,1501.2190737336
378,2020-01-14,3.47541,1589.4058274419788
379,2020-01-15,3.56286,1629.3992496885055
380,2020-01-16,3.33639,1525.8279479598505
381,2020-01-17,3.06509,1401.754586547813
382,2020-01-18,3.05163,1395.5989380236476
383,2020-01-19,3.5068,1603.7613851814697
384,2020-01-20,3.74672,1713.483762144153
385,2020-01-21,3.19065,1459.1768175057762
386,2020-01-22,3.44178,1574.0258527118394
387,2020-01-23,3.17047,1449.947918009665
388,2020-01-24,3.31621,1516.5990484637393
389,2020-01-25,3.08751,1412.0079030345726
390,2020-01-26,3.26016,1490.9657572468404
391,2020-01-27,4.10995,1879.5993797840144
392,2020-01-28,3.81847,1746.2971188758659
393,2020-01-29,3.83865,1755.5260183719768
394,2020-01-30,3.4216,1564.7969532157285
395,2020-01-31,3.15029,1440.7190185135541
396,2020-02-01,3.34985,1531.9835964840156
397,2020-02-02,3.37451,1543.2613299614238
398,2020-02-03,3.55389,1625.2970084357742
399,2020-02-04,3.69515,1689.8993049085511
400,2020-02-05,3.90815,1787.310384822904
401,2020-02-06,3.51128,1605.8102191627668
402,2020-02-07,3.19289,1460.2012344964246
403,2020-02-08,3.09648,1416.110144287304
404,2020-02-09,4.02475,1840.634947818273
405,2020-02-10,3.62564,1658.110365167487
406,2020-02-11,3.48438,1593.50806869471
407,2020-02-12,3.23774,1480.7124407600809
408,2020-02-13,3.15702,1443.7968427756368
409,2020-02-14,8.54279,3906.8657247959413
410,2020-02-15,5.70192,2607.653449695998
411,2020-02-16,5.47994,2506.1355552387768
412,2020-02-17,4.888,2235.424218879612
413,2020-02-18,4.52476,2069.304027949614
414,2020-02-19,3.86331,1766.803751849385
415,2020-02-20,3.1189,1426.3634607740635
416,2020-02-21,3.12787,1430.4657020267946
417,2020-02-22,3.46644,1585.3035861892477
418,2020-02-23,3.39917,1554.5390634388318
419,2020-02-24,3.31173,1514.550214482442
420,2020-02-25,3.36778,1540.1835056993414
421,2020-02-26,3.08975,1413.0323200252212
422,2020-02-27,3.15477,1442.7678524948515
423,2020-02-28,3.51577,1607.8636264342008
424,2020-02-29,4.63463,2119.5507666829
425,2020-03-01,4.19516,1918.568385039892
426,2020-03-02,5.76246,2635.3401481843307
427,2020-03-03,6.88356,3148.051705423679
428,2020-03-04,5.87457,2686.6113039082657
429,2020-03-05,5.42613,2481.5266810125263
430,2020-03-06,5.30729,2427.177701026509
431,2020-03-07,5.37007,2455.8888165054905
432,2020-03-08,7.56294,3458.7518907392337
433,2020-03-09,6.56068,3000.3893134859027
434,2020-03-10,6.20193,2836.3225298273387
435,2020-03-11,5.94856,2720.449077630627
436,2020-03-12,4.77813,2185.1774801463257
437,2020-03-13,4.45301,2036.490671217901
438,2020-03-14,4.4844,2050.8462289573918
439,2020-03-15,5.10101,2332.8398720841014
440,2020-03-16,5.19069,2373.85313803114
441,2020-03-17,5.2759,2412.822143287018
442,2020-03-18,4.52028,2067.2551939683167
443,2020-03-19,4.52028,2067.2551939683167
444,2020-03-20,3.9799,1820.123741554617
445,2020-03-21,4.11892,1883.7016210367453
446,2020-03-22,5.36559,2453.8399825241936
447,2020-03-23,5.98668,2737.8824596322
448,2020-03-24,4.3835,2004.7017314768368
449,2020-03-25,4.07184,1862.1705710725776
450,2020-03-26,4.10771,1878.5749627933656
451,2020-03-27,4.54718,2079.5573444363736
452,2020-03-28,4.49785,2056.9973041914204
453,2020-03-29,4.56512,2087.7618269418363
454,2020-03-30,4.54942,2080.581761427022
455,2020-03-31,6.01582,2751.2090270909057
456,2020-04-01,4.49785,2056.9973041914204
457,2020-04-02,4.60996,2108.2684599153554
458,2020-04-03,4.23103,1934.97277676068
459,2020-04-04,3.98663,1823.2015658166995
460,2020-04-05,5.26469,2407.695485043638
461,2020-04-06,4.03596,1845.7616060616529
462,2020-04-07,4.21085,1925.7438772645692
463,2020-04-08,3.84313,1757.5748523532739
464,2020-04-09,3.82295,1748.345952857163
465,2020-04-10,3.90367,1785.261550841607
466,2020-04-11,3.9956,1827.3038070694308
467,2020-04-12,4.49337,2054.948470210123
468,2020-04-13,4.35435,1991.3705907279948
469,2020-04-14,3.97094,1816.0260735920226
470,2020-04-15,3.92161,1793.4660333470692
471,2020-04-16,3.54492,1621.1947671830428
472,2020-04-17,3.35657,1535.0568474559614
473,2020-04-18,3.09872,1417.1345612779523
474,2020-04-19,3.6503,1669.3880986448953
475,2020-04-20,3.33639,1525.8279479598505
476,2020-04-21,3.10993,1422.2612195213321
477,2020-04-22,3.42832,1567.870204187674
478,2020-04-23,4.40592,2014.9550479635966
479,2020-04-24,3.28258,1501.2190737336
480,2020-04-25,3.01352,1378.1701293122112
481,2020-04-26,3.73326,1707.3281136199878
482,2020-04-27,3.24222,1482.761274741378
483,2020-04-28,3.28482,1502.2434907242484
484,2020-04-29,2.81172,1285.8811343511013
485,2020-04-30,2.73997,1253.0677776193884
486,2020-05-01,2.98885,1366.887822544666
487,2020-05-02,3.0606,1399.701179276379
488,2020-05-03,3.48886,1595.5569026760072
489,2020-05-04,3.82071,1747.3215358665145
490,2020-05-05,3.73102,1706.3036966293391
491,2020-05-06,3.21531,1470.4545509831844
492,2020-05-07,2.94849,1348.4300235524443
493,2020-05-08,3.11217,1423.2856365119808
494,2020-05-09,3.39469,1552.490229457535
495,2020-05-10,3.25119,1486.863515994109
496,2020-05-11,2.92159,1336.1278730843874
497,2020-05-12,3.10993,1422.2612195213321
498,2020-05-13,3.09423,1415.0811540065183
499,2020-05-14,4.53149,2072.3818522116967
500,2020-05-15,4.09202,1871.3994705686885
501,2020-05-16,3.33191,1523.7791139785534
502,2020-05-17,3.34088,1527.8813552312843
503,2020-05-18,3.49783,1599.6591439287383
504,2020-05-19,3.44626,1576.0746866931365
505,2020-05-20,3.58528,1639.652566175265
506,2020-05-21,4.06735,1860.1171638011438
507,2020-05-22,4.99338,2283.6175503414643
508,2020-05-23,2.85208,1304.338933343323
509,2020-05-24,3.2467,1484.8101087226753
510,2020-05-25,3.45299,1579.152510955219
511,2020-05-26,3.32294,1519.676872725822
512,2020-05-27,3.22428,1474.5567922359155
513,2020-05-28,3.00679,1375.0923050501285
514,2020-05-29,2.68615,1228.4543301030012
515,2020-05-30,3.08751,1412.0079030345726
516,2020-05-31,3.1615,1445.8456767569342
517,2020-06-01,3.52474,1611.965867686932
518,2020-06-02,3.48214,1592.4836517040612
519,2020-06-03,3.46868,1586.328003179896
520,2020-06-04,3.86555,1767.8281688400334
521,2020-06-05,2.76015,1262.2966771154993
522,2020-06-06,2.69961,1234.6099786271664
523,2020-06-07,3.1032,1419.1833952592497
524,2020-06-08,3.55164,1624.2680181549888
525,2020-06-09,4.04941,1851.912681295681
526,2020-06-10,3.4059,1557.6168877009145
527,2020-06-11,3.52474,1611.965867686932
528,2020-06-12,3.77362,1725.7859126122098
529,2020-06-13,3.2624,1491.9901742374889
530,2020-06-14,3.41711,1562.7435459442945
531,2020-06-15,3.82744,1750.399360128597
532,2020-06-16,3.44178,1574.0258527118394
533,2020-06-17,3.67272,1679.6414151316549
534,2020-06-18,3.18617,1457.127983524479
535,2020-06-19,3.45299,1579.152510955219
536,2020-06-20,3.27585,1498.1412494715175
537,2020-06-21,3.70636,1695.0259631519311
538,2020-06-22,3.65479,1671.4415059163293
539,2020-06-23,3.305,1511.4723902203596
540,2020-06-24,3.37675,1544.2857469520723
541,2020-06-25,2.74894,1257.1700188721197
542,2020-06-26,3.21083,1468.4057170018873
543,2020-06-27,2.75566,1260.2432698440655
544,2020-06-28,2.80723,1283.8277270796673
545,2020-06-29,2.83638,1297.1588678285095
546,2020-06-30,2.95746,1352.5322648051754
547,2020-07-01,2.86553,1310.4900085773515
548,2020-07-02,2.80723,1283.8277270796673
549,2020-07-03,2.731,1248.965536366657
550,2020-07-04,2.48211,1135.1409181512427
551,2020-07-05,2.66149,1217.176596625593
552,2020-07-06,2.91934,1335.098882803602
553,2020-07-07,2.82293,1291.0077925944809
554,2020-07-08,2.73772,1252.038787338603
555,2020-07-09,2.69288,1231.532154365084
556,2020-07-10,2.39243,1094.1276522042042
557,2020-07-11,2.37225,1084.8987527080933
558,2020-07-12,2.95298,1350.4834308238783
559,2020-07-13,2.89244,1322.7967323355454
560,2020-07-14,3.20186,1464.303475749156
561,2020-07-15,2.90141,1326.8989735882762
562,2020-07-16,2.96643,1356.6345060579065
563,2020-07-17,2.43054,1111.5564609156409
564,2020-07-18,2.40364,1099.2543104475842
565,2020-07-19,2.46642,1127.9654259265656
566,2020-07-20,2.81844,1288.9543853230468
567,2020-07-21,2.64579,1209.9965311107792
568,2020-07-22,2.79378,1277.6766518456388
569,2020-07-23,3.31173,1514.550214482442
570,2020-07-24,16.07883,7353.315465067118
571,2020-07-25,5.10773,2335.9131230560474
572,2020-07-26,4.69965,2149.2862991525303
573,2020-07-27,4.54494,2078.5329274457254
