,date,마뗑킴,마뗑킴_absolute
179,2019-06-29,0.43679,158.54552619673666
180,2019-06-30,0.43679,158.54552619673666
181,2019-07-01,0.49877,181.04295451165626
182,2019-07-02,0.44269,160.68710133481386
183,2019-07-03,0.54009,196.041240054936
184,2019-07-04,1.0064,365.301901518798
185,2019-07-05,0.55485,201.39880768849866
186,2019-07-06,0.46631,169.26066146386196
187,2019-07-07,0.73193,265.67510013777206
188,2019-07-08,0.79685,289.23968623336066
189,2019-07-09,0.87949,319.2362573199201
190,2019-07-10,0.81161,294.5972538669233
191,2019-07-11,0.84112,305.308759345679
192,2019-07-12,0.58436,212.11031316725436
193,2019-07-13,0.38662,140.3348779463411
194,2019-07-14,0.47811,173.5438117400164
195,2019-07-15,0.66404,241.0324668964056
196,2019-07-16,0.73193,265.67510013777206
197,2019-07-17,0.83817,304.2379717766404
198,2019-07-18,0.65814,238.8908917583284
199,2019-07-19,0.7939,288.16889866432206
200,2019-07-20,0.43974,159.61631376577526
201,2019-07-21,0.39547,143.54724065345692
202,2019-07-22,0.61977,224.9633937840873
203,2019-07-23,0.52533,190.68367242137333
204,2019-07-24,0.81751,296.7388290050005
205,2019-07-25,0.52828,191.75445999041196
206,2019-07-26,0.72012,261.388320073248
207,2019-07-27,0.47516,172.4730241709778
208,2019-07-28,0.35415,128.5489551101772
209,2019-07-29,0.9031,327.80618766059865
210,2019-07-30,0.64929,235.6785290512126
211,2019-07-31,0.68766,249.60602702545373
212,2019-08-01,0.667,242.10688425381386
213,2019-08-02,0.48992,177.83059180454046
214,2019-08-03,0.37186,134.97731031277846
215,2019-08-04,0.38367,139.2640903773025
216,2019-08-05,0.52828,191.75445999041196
217,2019-08-06,0.49582,179.97216694261766
218,2019-08-07,0.46631,169.26066146386196
219,2019-08-08,0.42204,153.19158835154363
220,2019-08-09,0.40433,146.76323314894236
221,2019-08-10,0.27152,98.5560138119873
222,2019-08-11,0.39842,144.61802822249552
223,2019-08-12,0.65519,237.82010418928982
224,2019-08-13,1.04772,380.3001870620777
225,2019-08-14,1.37532,499.21205405090745
226,2019-08-15,0.83817,304.2379717766404
227,2019-08-16,1.02411,371.73025672139926
228,2019-08-17,0.55189,200.32439033109043
229,2019-08-18,0.5696,206.7527455336917
230,2019-08-19,1.08609,394.22768503631886
231,2019-08-20,1.31039,475.6438381669492
232,2019-08-21,1.35466,491.7129112792676
233,2019-08-22,0.84408,306.38317670308726
234,2019-08-23,0.81161,294.5972538669233
235,2019-08-24,0.59616,216.3934634434088
236,2019-08-25,0.80866,293.5264662978847
237,2019-08-26,0.83522,303.1671842076018
238,2019-08-27,0.92376,335.3053304322385
239,2019-08-28,1.09494,397.4400477434347
240,2019-08-29,0.79095,287.09811109528346
241,2019-08-30,1.13626,412.43833328671445
242,2019-08-31,0.73193,265.67510013777206
243,2019-09-01,0.8913,323.5230373844442
244,2019-09-02,1.58486,575.2706395479751
245,2019-09-03,2.50568,909.5088121995446
246,2019-09-04,1.44615,524.9218450729429
247,2019-09-05,1.64094,595.6264927248176
248,2019-09-06,1.74718,634.1893643636859
249,2019-09-07,1.2189,442.4349043732739
250,2019-09-08,1.27497,462.78712776174666
251,2019-09-09,2.3463,851.6572451645028
252,2019-09-10,1.69406,614.9079285442517
253,2019-09-11,1.27202,461.71634019270806
254,2019-09-12,1.11855,406.00997808411313
255,2019-09-13,1.0005,363.16032638072073
256,2019-09-14,1.0064,365.301901518798
257,2019-09-15,1.07133,388.8701174027562
258,2019-09-16,1.52583,553.8439988020941
259,2019-09-17,1.43729,521.7058525774574
260,2019-09-18,1.25136,454.21719742106825
261,2019-09-19,1.20119,436.00654917067266
262,2019-09-20,1.45795,529.2049953490973
263,2019-09-21,0.7762,281.7441732500904
264,2019-09-22,1.18053,428.5074063990328
265,2019-09-23,1.84753,670.6142906528465
266,2019-09-24,1.59667,579.5574196124992
267,2019-09-25,1.43139,519.5642774393802
268,2019-09-26,1.27202,461.71634019270806
269,2019-09-27,1.29858,471.3570581024252
270,2019-09-28,0.92081,334.2345428631999
271,2019-09-29,0.7762,281.7441732500904
272,2019-09-30,1.26021,457.42956012818405
273,2019-10-01,1.26907,460.64555262366946
274,2019-10-02,1.05657,383.5125497691936
275,2019-10-03,1.16577,423.1498387654701
276,2019-10-04,1.13036,410.29675814863725
277,2019-10-05,1.1215,407.08076565315173
278,2019-10-06,1.7826,647.0460747688884
279,2019-10-07,1.62028,588.1273499531776
280,2019-10-08,1.91246,694.1825065368049
281,2019-10-09,1.52583,553.8439988020941
282,2019-10-10,1.56715,568.8422843453739
283,2019-10-11,1.60552,582.769782319615
284,2019-10-12,1.08018,392.082480109872
285,2019-10-13,1.13331,411.36754571767585
286,2019-10-14,1.20709,438.14812430874986
287,2019-10-15,1.54649,561.343141573734
288,2019-10-16,1.63798,594.5520753674093
289,2019-10-17,3.11955,1132.3306308455547
290,2019-10-18,1.67635,608.4795733416504
291,2019-10-19,0.96508,350.30361597551826
292,2019-10-20,0.99459,361.0151214542739
293,2019-10-21,1.74423,633.1185767946472
294,2019-10-22,2.79786,1015.5639687831718
295,2019-10-23,1.53174,555.989203728541
296,2019-10-24,1.56125,566.7007092072967
297,2019-10-25,1.21004,439.21891187778846
298,2019-10-26,1.46681,532.4209878445828
299,2019-10-27,1.39893,507.7819843915859
300,2019-10-28,2.21054,802.3792382585092
301,2019-10-29,1.71767,623.4778588849302
302,2019-10-30,1.57601,572.0582768408593
303,2019-10-31,2.24891,816.3067362327504
304,2019-11-01,1.24546,452.075622282991
305,2019-11-02,1.09789,398.5108353124733
306,2019-11-03,1.2366,448.8596297875055
307,2019-11-04,2.47026,896.6521017943422
308,2019-11-05,1.82392,662.0443603121681
309,2019-11-06,1.45795,529.2049953490973
310,2019-11-07,1.76784,641.6885071353258
311,2019-11-08,1.40188,508.8527719606245
312,2019-11-09,1.70587,619.1947086087757
313,2019-11-10,1.65864,602.0512181390492
314,2019-11-11,1.89475,687.7541513342036
315,2019-11-12,2.15152,780.9562273009979
316,2019-11-13,1.52288,552.7732112330556
317,2019-11-14,1.73538,629.9062140875315
318,2019-11-15,1.33695,485.2845560766663
319,2019-11-16,1.14511,415.65069599383025
320,2019-11-17,1.19233,432.7905566751872
321,2019-11-18,1.43729,521.7058525774574
322,2019-11-19,1.79736,652.403642402451
323,2019-11-20,1.46681,532.4209878445828
324,2019-11-21,1.2189,442.4349043732739
325,2019-11-22,1.13626,412.43833328671445
326,2019-11-23,1.0064,365.301901518798
327,2019-11-24,1.13036,410.29675814863725
328,2019-11-25,3.26712,1185.8954178160723
329,2019-11-26,1.69406,614.9079285442517
330,2019-11-27,2.64734,960.9283942436155
331,2019-11-28,1.9951,724.1790776233644
332,2019-11-29,1.96853,714.5347299252776
333,2019-11-30,1.14216,414.57990842479165
334,2019-12-01,1.38712,503.49520432706186
335,2019-12-02,1.5524,563.4883465001808
336,2019-12-03,1.39007,504.56599189610046
337,2019-12-04,1.17463,426.3658312609556
338,2019-12-05,1.10379,400.6524104505505
339,2019-12-06,1.24841,453.1464098520296
340,2019-12-07,0.9031,327.80618766059865
341,2019-12-08,0.92966,337.4469055703157
342,2019-12-09,1.70587,619.1947086087757
343,2019-12-10,1.18348,429.57819396807145
344,2019-12-11,1.0182,369.5850517949524
345,2019-12-12,1.17758,427.4366188299942
346,2019-12-13,1.51993,551.7024236640169
347,2019-12-14,0.87064,316.0238946128043
348,2019-12-15,0.88835,322.4522498154056
349,2019-12-16,1.35761,492.7836988483062
350,2019-12-17,2.4378,884.8698087465478
351,2019-12-18,6.00891,2181.1071632107714
352,2019-12-19,2.03641,739.1737333782745
353,2019-12-20,1.60257,581.6989947505764
354,2019-12-21,0.95032,344.9460483419556
355,2019-12-22,1.05362,382.4417622001549
356,2019-12-23,1.38122,501.3536291889846
357,2019-12-24,1.05067,381.3709746311163
358,2019-12-25,1.09789,398.5108353124733
359,2019-12-26,1.52583,553.8439988020941
360,2019-12-27,1.48747,539.9201306162227
361,2019-12-28,1.10674,401.7231980195891
362,2019-12-29,0.97689,354.5903960400423
363,2019-12-30,1.26907,460.64555262366946
364,2019-12-31,0.87359,317.0946821818429
365,2020-01-01,0.90605,328.87697522963725
366,2020-01-02,1.09199,396.36926017439606
367,2020-01-03,1.21004,439.21891187778846
368,2020-01-04,1.13626,412.43833328671445
369,2020-01-05,0.91196,331.02218015608406
370,2020-01-06,1.36351,494.9252739863834
371,2020-01-07,1.54649,561.343141573734
372,2020-01-08,1.33105,483.1429809385891
373,2020-01-09,1.66455,604.196423065496
374,2020-01-10,1.2189,442.4349043732739
375,2020-01-11,0.98869,358.8735463161967
376,2020-01-12,1.12445,408.1515532221904
377,2020-01-13,1.34875,489.5677063528207
378,2020-01-14,1.12445,408.1515532221904
379,2020-01-15,1.28973,468.1446953953094
380,2020-01-16,1.29563,470.2862705333866
381,2020-01-17,1.18053,428.5074063990328
382,2020-01-18,0.83817,304.2379717766404
383,2020-01-19,0.94147,341.7336856348398
384,2020-01-20,1.08904,395.29847260535746
385,2020-01-21,1.13921,413.50912085575305
386,2020-01-22,1.70882,620.2654961778144
387,2020-01-23,1.10084,399.5816228815119
388,2020-01-24,1.0182,369.5850517949524
389,2020-01-25,0.96803,351.37440354455686
390,2020-01-26,1.18053,428.5074063990328
391,2020-01-27,1.6616,603.1256354964574
392,2020-01-28,1.59962,580.6282071815378
393,2020-01-29,1.56715,568.8422843453739
394,2020-01-30,1.29268,469.215482964348
395,2020-01-31,1.32514,480.99777601214225
396,2020-02-01,1.31924,478.85620087406505
397,2020-02-02,1.34285,487.4261312147436
398,2020-02-03,1.90951,693.1117189677663
399,2020-02-04,1.52583,553.8439988020941
400,2020-02-05,1.52879,554.9184161595024
401,2020-02-06,1.62323,589.1981375222163
402,2020-02-07,2.36401,858.0856003671041
403,2020-02-08,2.53224,919.1495301092617
404,2020-02-09,22.37995,8123.448222273076
405,2020-02-10,11.0793,4021.551428355742
406,2020-02-11,4.30894,1564.0540297400728
407,2020-02-12,2.85984,1038.0613970980914
408,2020-02-13,2.49977,907.3636072730977
409,2020-02-14,6.86479,2491.773490190013
410,2020-02-15,2.24596,815.2359486637118
411,2020-02-16,2.38762,866.6555307077826
412,2020-02-17,1.6793,609.550360910689
413,2020-02-18,1.54649,561.343141573734
414,2020-02-19,2.01871,732.7490079640428
415,2020-02-20,2.31974,842.0165272547857
416,2020-02-21,1.90065,689.8957264722808
417,2020-02-22,1.22775,445.6472670803897
418,2020-02-23,1.18938,431.71976910614865
419,2020-02-24,1.49042,540.9909181852613
420,2020-02-25,1.36646,495.996061555422
421,2020-02-26,1.2248,444.5764795113512
422,2020-02-27,1.26612,459.57476505463086
423,2020-02-28,1.11265,403.8684029460359
424,2020-02-29,1.02116,370.65946915236066
425,2020-03-01,1.35466,491.7129112792676
426,2020-03-02,1.35761,492.7836988483062
427,2020-03-03,1.08018,392.082480109872
428,2020-03-04,1.39302,505.63677946513906
429,2020-03-05,1.36646,495.996061555422
430,2020-03-06,1.46976,533.4917754136213
431,2020-03-07,1.07428,389.9409049717948
432,2020-03-08,1.18643,430.64898153711005
433,2020-03-09,1.59667,579.5574196124992
434,2020-03-10,1.46681,532.4209878445828
435,2020-03-11,1.32809,482.06856358118085
436,2020-03-12,1.36646,495.996061555422
437,2020-03-13,1.36941,497.0668491244606
438,2020-03-14,0.99459,361.0151214542739
439,2020-03-15,1.42254,516.3519147322644
440,2020-03-16,2.10725,764.8871541886796
441,2020-03-17,1.56715,568.8422843453739
442,2020-03-18,1.60552,582.769782319615
443,2020-03-19,1.73243,628.8354265184928
444,2020-03-20,2.0128,730.603803037596
445,2020-03-21,1.72652,626.690221592046
446,2020-03-22,1.42844,518.4934898703416
447,2020-03-23,1.69701,615.9787161132903
448,2020-03-24,1.25136,454.21719742106825
449,2020-03-25,1.07133,388.8701174027562
450,2020-03-26,1.1156,404.93919051507453
451,2020-03-27,0.95032,344.9460483419556
452,2020-03-28,0.87654,318.1654697508815
453,2020-03-29,0.88539,321.3778324579974
454,2020-03-30,1.31629,477.7854133050264
455,2020-03-31,1.28087,464.92870289982386
456,2020-04-01,1.30744,474.5730505979106
457,2020-04-02,1.16872,424.2206263345087
458,2020-04-03,1.24546,452.075622282991
459,2020-04-04,0.87064,316.0238946128043
460,2020-04-05,0.93852,340.6628980658012
461,2020-04-06,1.08313,393.1532676789106
462,2020-04-07,1.58486,575.2706395479751
463,2020-04-08,1.74718,634.1893643636859
464,2020-04-09,1.47566,535.6333505516985
465,2020-04-10,1.27792,463.85791533078526
466,2020-04-11,0.96508,350.30361597551826
467,2020-04-12,1.18938,431.71976910614865
468,2020-04-13,1.39893,507.7819843915859
469,2020-04-14,1.33105,483.1429809385891
470,2020-04-15,1.11265,403.8684029460359
471,2020-04-16,1.32809,482.06856358118085
472,2020-04-17,1.34875,489.5677063528207
473,2020-04-18,0.79095,287.09811109528346
474,2020-04-19,1.29268,469.215482964348
475,2020-04-20,1.67635,608.4795733416504
476,2020-04-21,1.61437,585.9821450267309
477,2020-04-22,1.51698,550.6316360949783
478,2020-04-23,1.13036,410.29675814863725
479,2020-04-24,1.59371,578.4830022550909
480,2020-04-25,0.93262,338.52132292772393
481,2020-04-26,0.92081,334.2345428631999
482,2020-04-27,1.42844,518.4934898703416
483,2020-04-28,1.6793,609.550360910689
484,2020-04-29,2.36992,860.230805293551
485,2020-04-30,1.23955,449.9304173565441
486,2020-05-01,1.15397,418.86668848931566
487,2020-05-02,0.91786,333.1637552941613
488,2020-05-03,1.06247,385.6541249072708
489,2020-05-04,1.69701,615.9787161132903
490,2020-05-05,0.97689,354.5903960400423
491,2020-05-06,1.37532,499.21205405090745
492,2020-05-07,1.10379,400.6524104505505
493,2020-05-08,1.36351,494.9252739863834
494,2020-05-09,0.95328,346.0204656993638
495,2020-05-10,0.82342,298.8840339314474
496,2020-05-11,1.27792,463.85791533078526
497,2020-05-12,1.40778,510.9943470987018
498,2020-05-13,1.26021,457.42956012818405
499,2020-05-14,1.30153,472.4278456714638
500,2020-05-15,1.35171,490.64212371022893
501,2020-05-16,0.83227,302.0963966385632
502,2020-05-17,0.98279,356.7319711781195
503,2020-05-18,1.30153,472.4278456714638
504,2020-05-19,1.53469,557.0599912975796
505,2020-05-20,1.75014,635.2637817210941
506,2020-05-21,1.34285,487.4261312147436
507,2020-05-22,1.30153,472.4278456714638
508,2020-05-23,0.97984,355.6611836090809
509,2020-05-24,1.1274,409.222340791229
510,2020-05-25,1.58191,574.1998519789365
511,2020-05-26,1.52879,554.9184161595024
512,2020-05-27,1.51403,549.5608485259397
513,2020-05-28,1.36646,495.996061555422
514,2020-05-29,1.31039,475.6438381669492
515,2020-05-30,1.05362,382.4417622001549
516,2020-05-31,1.18938,431.71976910614865
517,2020-06-01,1.70587,619.1947086087757
518,2020-06-02,3.24941,1179.4670626134712
519,2020-06-03,1.75014,635.2637817210941
520,2020-06-04,1.37532,499.21205405090745
521,2020-06-05,1.75309,636.3345692901328
522,2020-06-06,1.21299,440.28969944682706
523,2020-06-07,1.31629,477.7854133050264
524,2020-06-08,2.05117,744.5313010118371
525,2020-06-09,1.69996,617.0495036823289
526,2020-06-10,1.54944,562.4139291427725
527,2020-06-11,1.39598,506.7111968225473
528,2020-06-12,1.57896,573.1290644098979
529,2020-06-13,0.98574,357.8027587471581
530,2020-06-14,1.29563,470.2862705333866
531,2020-06-15,1.30153,472.4278456714638
532,2020-06-16,1.25431,455.28798499010685
533,2020-06-17,1.15987,421.00826362739286
534,2020-06-18,1.0182,369.5850517949524
535,2020-06-19,0.90901,329.95139258704546
536,2020-06-20,0.86474,313.8823194747271
537,2020-06-21,0.87949,319.2362573199201
538,2020-06-22,1.25726,456.35877255914545
539,2020-06-23,1.31039,475.6438381669492
540,2020-06-24,1.27497,462.78712776174666
541,2020-06-25,1.63503,593.4812877983707
542,2020-06-26,1.4432,523.8510575039043
543,2020-06-27,0.92081,334.2345428631999
544,2020-06-28,0.97984,355.6611836090809
545,2020-06-29,1.23365,447.7888422184669
546,2020-06-30,1.19528,433.8613442442258
547,2020-07-01,1.16282,422.0790511964315
548,2020-07-02,1.21004,439.21891187778846
549,2020-07-03,1.16872,424.2206263345087
550,2020-07-04,0.83817,304.2379717766404
551,2020-07-05,0.93557,339.5921104967626
552,2020-07-06,1.20119,436.00654917067266
553,2020-07-07,1.72062,624.5486464539688
554,2020-07-08,1.28678,467.0739078262708
555,2020-07-09,1.42549,517.4227023013029
556,2020-07-10,1.14216,414.57990842479165
557,2020-07-11,0.84112,305.308759345679
558,2020-07-12,0.95623,347.09125326840245
559,2020-07-13,1.15987,421.00826362739286
560,2020-07-14,1.1097,402.7976153769973
561,2020-07-15,1.32219,479.92698844310365
562,2020-07-16,1.28678,467.0739078262708
563,2020-07-17,1.03591,376.0134069975537
564,2020-07-18,0.75554,274.24503047845053
565,2020-07-19,0.85293,309.59553941020306
566,2020-07-20,1.04182,378.1586119240005
567,2020-07-21,1.20709,438.14812430874986
568,2020-07-22,1.0064,365.301901518798
569,2020-07-23,0.97689,354.5903960400423
570,2020-07-24,1.05657,383.5125497691936
571,2020-07-25,1.03591,376.0134069975537
572,2020-07-26,1.21594,441.3604870158657
573,2020-07-27,1.41959,515.2811271632257
574,2020-07-28,2.07478,753.1012313525156
575,2020-07-29,3.14021,1139.8297736171946
576,2020-07-30,5.45111,1978.637567953234
577,2020-07-31,1.95968,711.3223672181618
578,2020-08-01,1.6616,603.1256354964574
579,2020-08-02,1.39893,507.7819843915859
580,2020-08-03,1.3458,488.4969187837822
581,2020-08-04,1.38712,503.49520432706186
582,2020-08-05,1.13331,411.36754571767585
583,2020-08-06,1.07133,388.8701174027562
584,2020-08-07,1.6793,609.550360910689
585,2020-08-08,1.19233,432.7905566751872
586,2020-08-09,1.02411,371.73025672139926
587,2020-08-10,1.53469,557.0599912975796
588,2020-08-11,3.0015,1089.4809791421624
589,2020-08-12,3.14316,1140.900561186233
590,2020-08-13,3.1048,1126.9766930003616
591,2020-08-14,2.76539,1003.778045947008
592,2020-08-15,2.17513,789.5261576416763
593,2020-08-16,2.27842,827.0182417115061
594,2020-08-17,2.47026,896.6521017943422
595,2020-08-18,2.27842,827.0182417115061
596,2020-08-19,2.26072,820.5935162972745
597,2020-08-20,1.96263,712.3931547872005
598,2020-08-21,2.04232,741.3189383047213
599,2020-08-22,1.54944,562.4139291427725
600,2020-08-23,1.52288,552.7732112330556
601,2020-08-24,2.06003,747.7472935073225
602,2020-08-25,2.26072,820.5935162972745
603,2020-08-26,2.18398,792.7385203487921
604,2020-08-27,1.68816,612.7663534061745
605,2020-08-28,1.64979,598.8388554319334
606,2020-08-29,1.38712,503.49520432706186
607,2020-08-30,1.41959,515.2811271632257
608,2020-08-31,2.47616,898.7936769324194
609,2020-09-01,1.82687,663.1151478812068
610,2020-09-02,2.34926,852.7316625219112
611,2020-09-03,1.96263,712.3931547872005
612,2020-09-04,2.05707,746.6728761499143
613,2020-09-05,1.58191,574.1998519789365
614,2020-09-06,1.64979,598.8388554319334
615,2020-09-07,1.77965,645.9752871998497
616,2020-09-08,2.06593,749.8888686453997
617,2020-09-09,1.70882,620.2654961778144
618,2020-09-10,1.83277,665.256723019284
619,2020-09-11,1.69111,613.8371409752131
620,2020-09-12,1.68816,612.7663534061745
621,2020-09-13,1.69406,614.9079285442517
622,2020-09-14,1.76489,640.6177195662872
623,2020-09-15,1.46976,533.4917754136213
624,2020-09-16,1.60847,583.8405698886536
625,2020-09-17,1.55535,564.5591340692195
626,2020-09-18,1.24841,453.1464098520296
627,2020-09-19,3.98134,1445.1421627512432
628,2020-09-20,4.57751,1661.5392559830218
629,2020-09-21,2.789,1012.3479762876865
630,2020-09-22,2.40828,874.1546734794225
631,2020-09-23,2.64439,959.8576066745769
632,2020-09-24,2.96018,1074.4826935988824
633,2020-09-25,2.31974,842.0165272547857
634,2020-09-26,1.85048,671.6850782218852
635,2020-09-27,1.91246,694.1825065368049
636,2020-09-28,1.83868,667.4019279457308
637,2020-09-29,1.455,528.1342077800588
638,2020-09-30,1.37532,499.21205405090745
639,2020-10-01,1.69701,615.9787161132903
640,2020-10-02,1.48747,539.9201306162227
641,2020-10-03,1.42549,517.4227023013029
642,2020-10-04,1.95673,710.2515796491232
643,2020-10-05,3.19924,1161.2564143630757
644,2020-10-06,2.27252,824.8766665734289
645,2020-10-07,2.1102,765.9579417577181
646,2020-10-08,1.37827,500.2828416199461
647,2020-10-09,1.25431,455.28798499010685
648,2020-10-10,1.27497,462.78712776174666
649,2020-10-11,1.50517,546.3448560304543
650,2020-10-12,1.91541,695.2532941058435
651,2020-10-13,1.58191,574.1998519789365
652,2020-10-14,1.7826,647.0460747688884
653,2020-10-15,1.77079,642.7592947043644
654,2020-10-16,1.72062,624.5486464539688
655,2020-10-17,1.41663,514.2067098058176
656,2020-10-18,1.74128,632.0477892256087
657,2020-10-19,1.95378,709.1807920800846
658,2020-10-20,1.76194,639.5469319972485
659,2020-10-21,1.64979,598.8388554319334
660,2020-10-22,1.5524,563.4883465001808
661,2020-10-23,1.49337,542.0617057542999
662,2020-10-24,1.51993,551.7024236640169
663,2020-10-25,1.64684,597.7680678628948
664,2020-10-26,1.5642,567.7714967763353
665,2020-10-27,1.5701,569.9130719144125
666,2020-10-28,1.60847,583.8405698886536
667,2020-10-29,2.09544,760.6003741241555
668,2020-10-30,1.95673,710.2515796491232
669,2020-10-31,1.59667,579.5574196124992
670,2020-11-01,1.6675,605.2672106345346
671,2020-11-02,1.75309,636.3345692901328
672,2020-11-03,1.68225,610.6211484797277
673,2020-11-04,2.03937,740.2481507356827
674,2020-11-05,3.09004,1121.6191253667992
675,2020-11-06,1.61437,585.9821450267309
676,2020-11-07,1.42254,516.3519147322644
677,2020-11-08,1.50517,546.3448560304543
678,2020-11-09,1.98919,722.0338726969175
679,2020-11-10,1.7767,644.9044996308112
680,2020-11-11,2.47911,899.864464501458
681,2020-11-12,3.02216,1096.9801219138021
682,2020-11-13,1.91836,696.3240816748821
683,2020-11-14,1.26612,459.57476505463086
684,2020-11-15,1.56125,566.7007092072967
685,2020-11-16,2.12791,772.3862969603193
686,2020-11-17,2.26957,823.8058790043902
687,2020-11-18,1.98919,722.0338726969175
688,2020-11-19,1.69996,617.0495036823289
689,2020-11-20,1.39893,507.7819843915859
690,2020-11-21,1.36941,497.0668491244606
691,2020-11-22,1.64979,598.8388554319334
692,2020-11-23,2.13971,776.6694472364738
693,2020-11-24,2.05412,745.6020885808758
694,2020-11-25,1.49632,543.1324933233385
695,2020-11-26,2.48207,900.9388818588662
696,2020-11-27,1.52879,554.9184161595024
697,2020-11-28,1.34875,489.5677063528207
698,2020-11-29,1.56715,568.8422843453739
699,2020-11-30,1.58191,574.1998519789365
700,2020-12-01,1.74718,634.1893643636859
701,2020-12-02,2.3286,845.2325197502712
702,2020-12-03,1.54944,562.4139291427725
703,2020-12-04,1.84163,668.4727155147694
704,2020-12-05,1.30448,473.49863324050244
705,2020-12-06,1.27792,463.85791533078526
706,2020-12-07,1.61142,584.9113574576922
707,2020-12-08,1.4432,523.8510575039043
708,2020-12-09,1.56715,568.8422843453739
709,2020-12-10,2.06888,750.9596562144384
710,2020-12-11,2.13381,774.5278720983966
711,2020-12-12,1.56125,566.7007092072967
712,2020-12-13,1.80916,656.6867926786056
713,2020-12-14,2.02461,734.89058310212
714,2020-12-15,1.92131,697.3948692439207
715,2020-12-16,2.32565,844.1617321812327
716,2020-12-17,2.15447,782.0270148700364
717,2020-12-18,1.95968,711.3223672181618
718,2020-12-19,1.72357,625.6194340230074
719,2020-12-20,1.72948,627.7646389494543
720,2020-12-21,1.49042,540.9909181852613
721,2020-12-22,1.69406,614.9079285442517
722,2020-12-23,1.85343,672.7558657909238
723,2020-12-24,1.88885,685.6125761961264
724,2020-12-25,1.72948,627.7646389494543
725,2020-12-26,1.67635,608.4795733416504
726,2020-12-27,1.48156,537.7749256897757
727,2020-12-28,2.49977,907.3636072730977
728,2020-12-29,3.03101,1100.192484620918
729,2020-12-30,1.57896,573.1290644098979
730,2020-12-31,1.38712,503.49520432706186
731,2021-01-01,1.26612,459.57476505463086
732,2021-01-02,1.29858,471.3570581024252
733,2021-01-03,1.24546,452.075622282991
734,2021-01-04,1.34875,489.5677063528207
735,2021-01-05,1.455,528.1342077800588
736,2021-01-06,1.24546,452.075622282991
737,2021-01-07,1.21299,440.28969944682706
738,2021-01-08,1.29563,470.2862705333866
739,2021-01-09,1.20414,437.07733673971126
740,2021-01-10,1.19528,433.8613442442258
741,2021-01-11,1.8977,688.8249389032421
742,2021-01-12,1.92131,697.3948692439207
743,2021-01-13,1.28678,467.0739078262708
744,2021-01-14,1.26317,458.5039774855922
745,2021-01-15,1.32514,480.99777601214225
746,2021-01-16,1.19233,432.7905566751872
747,2021-01-17,1.15987,421.00826362739286
748,2021-01-18,2.46731,895.5813142253035
749,2021-01-19,3.54159,1285.5222191970984
750,2021-01-20,1.91836,696.3240816748821
751,2021-01-21,1.6616,603.1256354964574
752,2021-01-22,1.46976,533.4917754136213
753,2021-01-23,1.6616,603.1256354964574
754,2021-01-24,1.5524,563.4883465001808
755,2021-01-25,1.70291,618.1202912513675
756,2021-01-26,2.52929,918.0787425402232
757,2021-01-27,1.7885,649.1876499069656
758,2021-01-28,1.72062,624.5486464539688
759,2021-01-29,1.60552,582.769782319615
760,2021-01-30,1.5524,563.4883465001808
761,2021-01-31,1.39007,504.56599189610046
762,2021-02-01,1.6675,605.2672106345346
763,2021-02-02,1.38417,502.4244167580232
764,2021-02-03,1.42844,518.4934898703416
765,2021-02-04,1.5701,569.9130719144125
766,2021-02-05,1.37236,498.13763669349925
767,2021-02-06,1.27497,462.78712776174666
768,2021-02-07,1.51403,549.5608485259397
769,2021-02-08,1.57306,570.9874892718207
770,2021-02-09,2.1102,765.9579417577181
771,2021-02-10,1.65274,599.909643000972
772,2021-02-11,1.4609,530.275782918136
773,2021-02-12,1.51108,548.4900609569011
774,2021-02-13,2.74769,997.3533205327763
775,2021-02-14,1.95378,709.1807920800846
776,2021-02-15,2.08659,757.3880114170397
777,2021-02-16,1.96558,713.463942356239
778,2021-02-17,1.86819,678.1134334244865
779,2021-02-18,1.84163,668.4727155147694
780,2021-02-19,1.6675,605.2672106345346
781,2021-02-20,1.5524,563.4883465001808
782,2021-02-21,1.85343,672.7558657909238
783,2021-02-22,1.81506,658.8283678166827
784,2021-02-23,1.72357,625.6194340230074
785,2021-02-24,1.81506,658.8283678166827
786,2021-02-25,1.64389,596.6972802938561
787,2021-02-26,1.87409,680.2550085625637
788,2021-02-27,1.37827,500.2828416199461
789,2021-02-28,1.54354,560.2723540046953
790,2021-03-01,1.7826,647.0460747688884
791,2021-03-02,1.77965,645.9752871998497
792,2021-03-03,1.93607,702.7524368774833
793,2021-03-04,2.17513,789.5261576416763
794,2021-03-05,1.51698,550.6316360949783
795,2021-03-06,1.69701,615.9787161132903
796,2021-03-07,1.58781,576.3414271170137
797,2021-03-08,1.96558,713.463942356239
798,2021-03-09,2.60602,945.9301087003358
799,2021-03-10,2.85688,1036.9869797406832
800,2021-03-11,2.79786,1015.5639687831718
801,2021-03-12,2.36106,857.0148127980656
802,2021-03-13,1.95673,710.2515796491232
803,2021-03-14,2.23415,810.9491685991877
804,2021-03-15,2.38467,865.584743138744
805,2021-03-16,2.48502,902.0096694279048
806,2021-03-17,2.08659,757.3880114170397
807,2021-03-18,3.24056,1176.2546999063552
808,2021-03-19,2.78605,1011.2771887186477
809,2021-03-20,1.7767,644.9044996308112
810,2021-03-21,1.7885,649.1876499069656
811,2021-03-22,1.98034,718.8215099898017
812,2021-03-23,1.86819,678.1134334244865
813,2021-03-24,1.79736,652.403642402451
814,2021-03-25,1.6616,603.1256354964574
