,date,아더에러,아더에러_absolute
1559,2023-04-09,8.82979,4038.119151722792
1560,2023-04-10,10.38139,4747.710849352417
1561,2023-04-11,10.66167,4875.891025307323
1562,2023-04-12,10.2491,4687.210794132371
1563,2023-04-13,12.22897,5592.662788451761
1564,2023-04-14,9.56299,4373.432784554734
1565,2023-04-15,10.83432,4954.84887951959
1566,2023-04-16,10.78275,4931.264422283989
1567,2023-04-17,8.47552,3876.1012020455255
1568,2023-04-18,7.65263,3499.7697299764086
1569,2023-04-19,7.81631,3574.625342935945
1570,2023-04-20,7.70645,3524.3831774927958
1571,2023-04-21,7.56519,3459.780881020019
1572,2023-04-22,7.87685,3602.312041424278
1573,2023-04-23,7.84995,3590.009890956221
1574,2023-04-24,7.78044,3558.220951215157
1575,2023-04-25,7.59882,3475.160855750158
1576,2023-04-26,7.06069,3229.058393617244
1577,2023-04-27,6.61898,3027.051594983587
1578,2023-04-28,6.65934,3045.5093939758094
1579,2023-04-29,8.60333,3934.552423284274
1580,2023-04-30,8.17282,3737.6677096038607
1581,2023-05-01,8.17058,3736.6432926132115
1582,2023-05-02,7.0876,3241.3651173754374
1583,2023-05-03,6.84544,3130.6183234221053
1584,2023-05-04,6.17278,2822.991389078497
1585,2023-05-05,6.1526,2813.7624895823856
1586,2023-05-06,6.51359,2978.853690231598
1587,2023-05-07,6.6414,3037.3049114703467
1588,2023-05-08,6.64364,3038.3293284609954
1589,2023-05-09,6.64364,3038.3293284609954
1590,2023-05-10,6.89477,3153.178363667059
1591,2023-05-11,10.44642,4777.450955112184
1592,2023-05-12,7.54725,3451.5763985145563
1593,2023-05-13,6.93513,3171.6361626592807
1594,2023-05-14,7.12347,3257.7695090962256
1595,2023-05-15,7.25576,3318.2695643162715
1596,2023-05-16,7.78941,3562.3231924678885
1597,2023-05-17,6.82526,3121.3894239259944
1598,2023-05-18,7.40375,3385.9496850511305
1599,2023-05-19,6.19296,2832.220288574608
1600,2023-05-20,6.96203,3183.9383131273376
1601,2023-05-21,7.24231,3312.118489082243
1602,2023-05-22,7.71766,3529.509835736176
1603,2023-05-23,7.85219,3591.0343079468703
1604,2023-05-24,6.71988,3073.196092464142
1605,2023-05-25,9.00917,4120.1548301971425
1606,2023-05-26,7.36563,3368.5163030495573
1607,2023-05-27,5.98892,2738.9068766228493
1608,2023-05-28,6.16605,2819.9135648164142
1609,2023-05-29,6.21762,2843.498022052016
1610,2023-05-30,6.41942,2935.7870170131255
1611,2023-05-31,7.03154,3215.7272528684016
1612,2023-06-01,8.28718,3789.9678556085805
1613,2023-06-02,43.84403,20051.14699576192
1614,2023-06-03,9.26478,4237.052699384503
1615,2023-06-04,8.08538,3697.678860647471
1616,2023-06-05,7.77595,3556.167543943723
1617,2023-06-06,7.75129,3544.889810466315
1618,2023-06-07,7.045,3221.882901392567
1619,2023-06-08,6.44409,2947.069323780671
1620,2023-06-09,6.47323,2960.3958912393764
1621,2023-06-10,8.51812,3895.583418028396
1622,2023-06-11,8.68853,3973.5168552500154
1623,2023-06-12,7.54277,3449.527564533259
1624,2023-06-13,6.684,3056.7871274532176
1625,2023-06-14,6.26471,2865.0336453063205
1626,2023-06-15,5.66156,2589.1956507037758
1627,2023-06-16,10.03609,4589.795140927881
1628,2023-06-17,9.02486,4127.33032242182
1629,2023-06-18,7.55398,3454.654222776639
1630,2023-06-19,7.14365,3266.9984085923365
1631,2023-06-20,7.33424,3354.160745310067
1632,2023-06-21,7.23783,3310.0696551009455
1633,2023-06-22,7.20195,3293.660690090021
1634,2023-06-23,6.81181,3115.238348691966
1635,2023-06-24,6.10776,2793.2558566088665
1636,2023-06-25,6.93737,3172.660579649929
1637,2023-06-26,6.75575,3089.6004841849303
1638,2023-06-27,6.38355,2919.3826252923377
1639,2023-06-28,6.03376,2759.4135095963684
1640,2023-06-29,6.93289,3170.611745668632
1641,2023-06-30,5.87905,2688.660137889563
1642,2023-07-01,6.48669,2966.5515397635413
1643,2023-07-02,6.52256,2982.9559314843295
1644,2023-07-03,6.61898,3027.051594983587
1645,2023-07-04,7.54052,3448.4985742524736
1646,2023-07-05,6.55395,2997.3114892238204
1647,2023-07-06,6.10327,2791.2024493374324
1648,2023-07-07,7.73335,3536.6853279608526
1649,2023-07-08,6.58983,3013.720454234745
1650,2023-07-09,6.76472,3093.7027254376612
1651,2023-07-10,6.44633,2948.093740771319
1652,2023-07-11,6.59656,3016.7982784968276
1653,2023-07-12,6.59431,3015.7692882160422
1654,2023-07-13,6.41718,2934.7626000224773
1655,2023-07-14,5.73779,2624.057841416786
1656,2023-07-15,5.54048,2533.8222537271095
1657,2023-07-16,6.34767,2902.973660281413
1658,2023-07-17,7.26473,3322.3718055690024
1659,2023-07-18,6.97549,3190.0939616515025
1660,2023-07-19,7.39926,3383.896277779697
1661,2023-07-20,6.02704,2756.3402586244224
1662,2023-07-21,5.82075,2661.9978563918785
1663,2023-07-22,6.09206,2786.0757910940524
1664,2023-07-23,6.74454,3084.4738259415503
1665,2023-07-24,6.77145,3096.780549699744
1666,2023-07-25,7.49344,3426.967524288306
1667,2023-07-26,9.64147,4409.3239655485295
1668,2023-07-27,39.52106,18074.12738948328
1669,2023-07-28,12.18412,5572.151582188105
1670,2023-07-29,7.2311,3306.991830838863
1671,2023-07-30,6.97997,3192.1427956328
1672,2023-07-31,6.75575,3089.6004841849303
1673,2023-08-01,7.11002,3251.618433862197
1674,2023-08-02,6.41718,2934.7626000224773
1675,2023-08-03,6.51359,2978.853690231598
1676,2023-08-04,5.64586,2582.0155851889617
1677,2023-08-05,5.32971,2437.4310175132687
1678,2023-08-06,5.97322,2731.7268111080352
1679,2023-08-07,6.5988,3017.8226954874763
1680,2023-08-08,5.39473,2467.1665499828987
1681,2023-08-09,5.05616,2312.328665820446
1682,2023-08-10,6.82526,3121.3894239259944
1683,2023-08-11,5.86784,2683.533479646183
1684,2023-08-12,5.37904,2459.991057758222
1685,2023-08-13,5.6055,2563.55778619674
1686,2023-08-14,5.57187,2548.1778114666004
1687,2023-08-15,6.63916,3036.2804944796985
1688,2023-08-16,6.971,3188.0405543800684
1689,2023-08-17,7.22437,3303.9140065767806
1690,2023-08-18,6.4822,2964.4981324921073
1691,2023-08-19,5.39922,2469.2199572543327
1692,2023-08-20,5.74452,2627.135665678868
1693,2023-08-21,5.87905,2688.660137889563
1694,2023-08-22,6.22211,2845.5514293234496
1695,2023-08-23,6.60328,3019.871529468773
1696,2023-08-24,7.00464,3203.4251024003447
1697,2023-08-25,5.59429,2558.4311279533604
1698,2023-08-26,5.51357,2521.515529968916
1699,2023-08-27,6.46427,2956.2982232767818
1700,2023-08-28,7.619,3484.389755246269
1701,2023-08-29,8.72889,3991.974654242237
1702,2023-08-30,7.01361,3207.527343653076
1703,2023-08-31,5.7064,2609.7022836772953
1704,2023-09-01,6.0517,2767.6179921018306
1705,2023-09-02,6.14587,2810.6846653203033
1706,2023-09-03,6.21538,2842.473605061367
1707,2023-09-04,6.2109,2840.4247710800696
1708,2023-09-05,8.86791,4055.5525337243657
1709,2023-09-06,6.81405,3116.2627656826144
1710,2023-09-07,5.94632,2719.4246606399784
1711,2023-09-08,5.43509,2485.6243489751205
1712,2023-09-09,5.68846,2601.4978011718326
1713,2023-09-10,6.50911,2976.804856250301
1714,2023-09-11,6.13242,2804.5335900862747
1715,2023-09-12,9.00468,4118.101422925709
1716,2023-09-13,18.15735,8303.882966586278
1717,2023-09-14,10.59665,4846.155492837693
1718,2023-09-15,8.00017,3658.709855391593
1719,2023-09-16,7.41496,3391.0763432945105
1720,2023-09-17,7.23334,3308.0162478295115
1721,2023-09-18,6.75351,3088.5760671942817
1722,2023-09-19,7.68178,3513.100870725251
1723,2023-09-20,6.71539,3071.142685192708
1724,2023-09-21,6.53377,2988.082589727709
1725,2023-09-22,5.83645,2669.177921906692
1726,2023-09-23,6.39027,2922.4558762642837
1727,2023-09-24,6.6997,3063.967192968031
1728,2023-09-25,6.30507,2883.4914442985423
1729,2023-09-26,7.20868,3296.7385143521033
1730,2023-09-27,6.2961,2879.389203045811
1731,2023-09-28,6.03152,2758.3890926057197
1732,2023-09-29,6.09654,2788.1246250753497
1733,2023-09-30,6.60552,3020.8959464594222
1734,2023-10-01,6.65485,3043.455986704375
1735,2023-10-02,7.31182,3343.907428823307
1736,2023-10-03,7.11002,3251.618433862197
1737,2023-10-04,6.49341,2969.6247907354873
1738,2023-10-05,7.27819,3328.5274540931678
1739,2023-10-06,7.16607,3277.251725079096
1740,2023-10-07,6.29386,2878.3647860551623
1741,2023-10-08,6.23332,2850.6780875668296
1742,2023-10-09,8.12798,3717.161076630342
1743,2023-10-10,11.36796,5198.897934381071
1744,2023-10-11,8.99347,4112.974764682329
1745,2023-10-12,7.57864,3465.9319562540472
1746,2023-10-13,6.51359,2978.853690231598
1747,2023-10-14,5.98892,2738.9068766228493
1748,2023-10-15,6.67503,3052.684886200486
1749,2023-10-16,6.98446,3194.196202904234
1750,2023-10-17,8.11004,3708.956594124879
1751,2023-10-18,6.67727,3053.709303191135
1752,2023-10-19,6.22883,2848.6246802953956
1753,2023-10-20,6.15484,2814.7869065730342
1754,2023-10-21,6.83647,3126.5160821693744
1755,2023-10-22,8.43516,3857.6434030533032
1756,2023-10-23,7.17953,3283.407373603261
1757,2023-10-24,6.68176,3055.7627104625685
1758,2023-10-25,6.971,3188.0405543800684
1759,2023-10-26,5.71537,2613.804524930026
1760,2023-10-27,6.43512,2942.96708252794
1761,2023-10-28,6.96203,3183.9383131273376
1762,2023-10-29,6.95531,3180.8650621553916
1763,2023-10-30,7.60555,3478.238680012241
1764,2023-10-31,7.41944,3393.125177275808
1765,2023-11-01,7.76699,3552.069875981129
1766,2023-11-02,6.91719,3163.431680153818
1767,2023-11-03,6.27592,2870.1603035497
1768,2023-11-04,6.48669,2966.5515397635413
1769,2023-11-05,6.61001,3022.949353730856
1770,2023-11-06,6.64364,3038.3293284609954
1771,2023-11-07,6.33646,2897.847002038033
1772,2023-11-08,6.54947,2995.262655242523
1773,2023-11-09,5.77367,2640.4668064277107
1774,2023-11-10,5.65707,2587.1422434323417
1775,2023-11-11,5.75349,2631.2379069316
1776,2023-11-12,6.22659,2847.600263304747
1777,2023-11-13,6.73333,3079.3471676981703
1778,2023-11-14,6.60777,3021.9249367402076
1779,2023-11-15,6.11672,2797.3535245714606
1780,2023-11-16,5.76918,2638.4133991562767
1781,2023-11-17,7.02482,3212.6540018964556
1782,2023-11-18,6.79611,3108.058283177152
1783,2023-11-19,7.01585,3208.5517606437247
1784,2023-11-20,7.15038,3270.0762328544192
1785,2023-11-21,6.34991,2903.998077272062
1786,2023-11-22,6.53602,2989.1115800084945
1787,2023-11-23,7.54052,3448.4985742524736
1788,2023-11-24,7.73111,3535.660910970204
1789,2023-11-25,6.5562,2998.3404795046054
1790,2023-11-26,6.64364,3038.3293284609954
1791,2023-11-27,6.8858,3149.076122414327
1792,2023-11-28,7.80286,3568.4742677019167
1793,2023-11-29,11.12805,5089.180130708524
1794,2023-11-30,7.2737,3326.4740468217333
1795,2023-12-01,9.16388,4190.908201903949
1796,2023-12-02,8.51364,3893.534584047099
1797,2023-12-03,8.02932,3672.0409961404353
1798,2023-12-04,7.61227,3481.3119309841863
1799,2023-12-05,7.28043,3329.551871083816
1800,2023-12-06,6.74006,3082.424991960253
1801,2023-12-07,6.34094,2899.89583601933
1802,2023-12-08,8.69974,3978.6435134933954
1803,2023-12-09,6.78266,3101.907207943124
1804,2023-12-10,7.14814,3269.05181586377
1805,2023-12-11,6.84544,3130.6183234221053
1806,2023-12-12,6.26695,2866.0580622969687
1807,2023-12-13,6.66606,3048.582644947755
1808,2023-12-14,5.84093,2671.2267558879894
1809,2023-12-15,6.13018,2803.509173095626
1810,2023-12-16,6.32525,2892.720343794653
1811,2023-12-17,7.1885,3287.5096148559924
1812,2023-12-18,10.26256,4693.3664426565365
1813,2023-12-19,7.19971,3292.636273099372
1814,2023-12-20,6.42166,2936.8114340037746
1815,2023-12-21,6.13915,2807.6114143483574
1816,2023-12-22,6.41045,2931.6847757603946
1817,2023-12-23,6.41269,2932.709192751043
1818,2023-12-24,6.09654,2788.1246250753497
1819,2023-12-25,6.5248,2983.9803484749777
1820,2023-12-26,6.44409,2947.069323780671
1821,2023-12-27,6.75127,3087.551650203633
1822,2023-12-28,6.69297,3060.8893687059485
1823,2023-12-29,6.34543,2901.9492432907646
1824,2023-12-30,5.98892,2738.9068766228493
1825,2023-12-31,5.86784,2683.533479646183
1826,2024-01-01,5.58084,2552.2800527193317
1827,2024-01-02,5.68622,2600.473384181184
1828,2024-01-03,5.69295,2603.5512084432667
1829,2024-01-04,5.54945,2537.9244949798413
1830,2024-01-05,6.43736,2943.991499518588
1831,2024-01-06,7.0293,3214.702835877753
1832,2024-01-07,6.94185,3174.709413631226
1833,2024-01-08,5.39249,2466.14213299225
1834,2024-01-09,6.34319,2900.924826300116
1835,2024-01-10,5.78264,2644.5690476804416
1836,2024-01-11,6.71539,3071.142685192708
1837,2024-01-12,5.87457,2686.6113039082657
1838,2024-01-13,5.68398,2599.4489671905353
1839,2024-01-14,6.20193,2836.3225298273387
1840,2024-01-15,5.6481,2583.040002179611
1841,2024-01-16,5.71089,2611.755690948729
1842,2024-01-17,7.50913,3434.1430165129827
1843,2024-01-18,8.18628,3743.8233581280256
1844,2024-01-19,6.98894,3196.245036885531
1845,2024-01-20,6.67055,3050.636052219189
1846,2024-01-21,7.26473,3322.3718055690024
1847,2024-01-22,6.27816,2871.1847205403487
1848,2024-01-23,6.23556,2851.7025045574783
1849,2024-01-24,5.9665,2728.6535601360893
1850,2024-01-25,6.72212,3074.2205094547908
1851,2024-01-26,5.93062,2712.244595125165
1852,2024-01-27,6.036,2760.4379265870166
1853,2024-01-28,6.3544,2906.0514845434955
1854,2024-01-29,6.12121,2799.4069318428947
1855,2024-01-30,5.71313,2612.7801079393776
1856,2024-01-31,5.93286,2713.269012115813
1857,2024-02-01,6.00013,2744.033534866229
1858,2024-02-02,6.37234,2914.255967048958
1859,2024-02-03,6.31852,2889.642519532571
1860,2024-02-04,6.70194,3064.9916099586794
1861,2024-02-05,6.17726,2825.040223059794
1862,2024-02-06,5.76694,2637.388982165628
1863,2024-02-07,6.96203,3183.9383131273376
1864,2024-02-08,6.69521,3061.913785696597
1865,2024-02-09,6.80956,3114.209358411181
1866,2024-02-10,7.56294,3458.7518907392337
1867,2024-02-11,7.54725,3451.5763985145563
1868,2024-02-12,8.07865,3694.601036385388
1869,2024-02-13,8.14816,3726.389976126453
1870,2024-02-14,7.13468,3262.896167339605
1871,2024-02-15,6.97325,3189.0695446608543
1872,2024-02-16,6.67055,3050.636052219189
1873,2024-02-17,6.38579,2920.4070422829864
1874,2024-02-18,6.70642,3067.0404439399767
1875,2024-02-19,6.64588,3039.353745451644
1876,2024-02-20,6.24677,2856.829162800858
1877,2024-02-21,6.18623,2829.142464312525
1878,2024-02-22,7.43962,3402.3540767719187
1879,2024-02-23,6.63916,3036.2804944796985
1880,2024-02-24,6.38803,2921.431459273635
1881,2024-02-25,7.55846,3456.7030567579363
1882,2024-02-26,8.44861,3863.7944782873324
1883,2024-02-27,15.86806,7256.924228853277
1884,2024-02-28,10.58768,4842.053251584962
1885,2024-02-29,8.56521,3917.119041282701
1886,2024-03-01,8.22439,3761.252166839462
1887,2024-03-02,8.02484,3669.9921621591375
1888,2024-03-03,7.80959,3571.5520919639994
1889,2024-03-04,7.78492,3560.269785196454
1890,2024-03-05,7.906,3615.6431821731203
1891,2024-03-06,7.79613,3565.396443439834
1892,2024-03-07,7.20868,3296.7385143521033
1893,2024-03-08,6.99118,3197.2694538761793
1894,2024-03-09,6.8275,3122.413840916643
1895,2024-03-10,7.47774,3419.7874587734923
1896,2024-03-11,7.48671,3423.8897000262236
1897,2024-03-12,6.56516,3002.4381474672
1898,2024-03-13,7.53155,3444.3963329997428
1899,2024-03-14,6.89925,3155.2271976483557
1900,2024-03-15,6.27144,2868.111469568403
1901,2024-03-16,6.54723,2994.2382382518745
1902,2024-03-17,7.17729,3282.382956612613
1903,2024-03-18,6.74678,3085.498242932199
1904,2024-03-19,6.57862,3008.5937959913654
1905,2024-03-20,6.12345,2800.4313488335433
1906,2024-03-21,7.0876,3241.3651173754374
1907,2024-03-22,6.32076,2890.666936523219
1908,2024-03-23,6.91719,3163.431680153818
1909,2024-03-24,7.61452,3482.3409212649717
1910,2024-03-25,7.20419,3294.6851070806692
1911,2024-03-26,7.39254,3380.823026807751
1912,2024-03-27,7.14365,3266.9984085923365
1913,2024-03-28,9.07867,4151.939196648071
1914,2024-03-29,7.78717,3561.29877547724
1915,2024-03-30,7.68402,3514.1252877158995
1916,2024-03-31,8.30287,3797.143347833258
1917,2024-04-01,8.27821,3785.8656143558496
1918,2024-04-02,8.95984,4097.59478995219
1919,2024-04-03,8.67732,3968.3901970066354
1920,2024-04-04,9.52711,4357.02381954381
1921,2024-04-05,7.97775,3648.4565389048335
1922,2024-04-06,8.77598,4013.510277496542
1923,2024-04-07,8.45086,3864.8234685681177
1924,2024-04-08,8.91275,4076.0591666978853
1925,2024-04-09,10.97782,5020.475592983015
1926,2024-04-10,11.65945,5332.204768579356
1927,2024-04-11,10.79844,4938.439914508665
1928,2024-04-12,8.97777,4105.794699167515
1929,2024-04-13,8.90602,4072.981342435802
1930,2024-04-14,10.63476,4863.584301549129
1931,2024-04-15,8.78046,4015.559111477839
1932,2024-04-16,7.53828,3447.4741572618254
1933,2024-04-17,7.68851,3516.1786949873335
1934,2024-04-18,7.6616,3503.87197122914
1935,2024-04-19,8.72216,3988.896829980155
1936,2024-04-20,8.88136,4061.7036089583944
1937,2024-04-21,8.5809,3924.2945335073778
1938,2024-04-22,8.22664,3762.281157120248
1939,2024-04-23,8.3522,3819.703388078211
1940,2024-04-24,9.5316,4359.077226815243
1941,2024-04-25,8.33426,3811.4989055727488
1942,2024-04-26,7.29388,3335.7029463178446
1943,2024-04-27,7.2894,3333.6541123365473
1944,2024-04-28,8.3522,3819.703388078211
1945,2024-04-29,7.32976,3352.1119113287696
1946,2024-04-30,8.66611,3963.263538763256
1947,2024-05-01,9.17509,4196.034860147329
1948,2024-05-02,8.01811,3666.9143378970552
1949,2024-05-03,7.79389,3564.372026449186
1950,2024-05-04,7.73784,3538.7387352322867
1951,2024-05-05,8.30287,3797.143347833258
1952,2024-05-06,8.93069,4084.2636492033475
1953,2024-05-07,7.7199,3530.534252726824
1954,2024-05-08,7.29388,3335.7029463178446
1955,2024-05-09,7.89031,3608.4676899484434
1956,2024-05-10,9.22442,4218.5949003922815
1957,2024-05-11,7.40151,3384.9252680604823
1958,2024-05-12,8.52709,3899.6856592811273
1959,2024-05-13,8.27372,3783.812207084416
1960,2024-05-14,7.11226,3252.6428508528456
1961,2024-05-15,7.77595,3556.167543943723
1962,2024-05-16,7.68627,3515.154277996685
1963,2024-05-17,6.89477,3153.178363667059
1964,2024-05-18,6.9867,3195.2206198948825
1965,2024-05-19,7.08311,3239.3117101040034
1966,2024-05-20,7.01361,3207.527343653076
1967,2024-05-21,7.30285,3339.805187570576
1968,2024-05-22,7.72214,3531.5586697174726
1969,2024-05-23,6.89253,3152.1539466764098
1970,2024-05-24,7.47101,3416.7096345114096
1971,2024-05-25,7.57864,3465.9319562540472
1972,2024-05-26,7.8791,3603.341031705064
1973,2024-05-27,7.45308,3408.509725296084
1974,2024-05-28,9.03383,4131.432563674551
1975,2024-05-29,7.41944,3393.125177275808
1976,2024-05-30,7.15262,3271.1006498450674
1977,2024-05-31,6.50014,2972.70261499757
1978,2024-06-01,6.34543,2901.9492432907646
1979,2024-06-02,7.39926,3383.896277779697
1980,2024-06-03,8.33202,3810.4744885821
1981,2024-06-04,13.60792,6223.296631869118
1982,2024-06-05,8.46207,3869.9501268114973
1983,2024-06-06,7.45083,3407.4807350152987
1984,2024-06-07,7.53828,3447.4741572618254
1985,2024-06-08,8.74234,3998.125729476266
1986,2024-06-09,8.81185,4029.91466921733
1987,2024-06-10,10.80293,4940.4933217801
1988,2024-06-11,10.74239,4912.806623291766
1989,2024-06-12,9.18406,4200.13710140006
1990,2024-06-13,8.82755,4037.094734732144
1991,2024-06-14,8.3679,3826.883453593025
1992,2024-06-15,7.29612,3336.7273633084933
1993,2024-06-16,8.07417,3692.552202404091
1994,2024-06-17,8.9845,4108.872523429598
1995,2024-06-18,10.59216,4844.102085566258
1996,2024-06-19,8.51812,3895.583418028396
1997,2024-06-20,10.47332,4789.753105580241
1998,2024-06-21,7.77371,3555.143126953075
1999,2024-06-22,7.56519,3459.780881020019
2000,2024-06-23,7.83649,3583.8542424320563
2001,2024-06-24,7.19747,3291.6118561087237
2002,2024-06-25,7.43514,3400.3052427906214
2003,2024-06-26,7.43065,3398.2518355191874
2004,2024-06-27,8.24009,3768.4322323542765
2005,2024-06-28,7.0719,3234.185051860624
2006,2024-06-29,6.72436,3075.2449264454394
2007,2024-06-30,8.07417,3692.552202404091
2008,2024-07-01,7.99121,3654.6121874289984
2009,2024-07-02,7.78044,3558.220951215157
2010,2024-07-03,7.1728,3280.3295493411783
2011,2024-07-04,7.01361,3207.527343653076
2012,2024-07-05,6.12345,2800.4313488335433
2013,2024-07-06,5.42613,2481.5266810125263
2014,2024-07-07,6.48445,2965.5271227728927
2015,2024-07-08,6.53826,2990.135996999143
2016,2024-07-09,9.64371,4410.348382539179
2017,2024-07-10,7.51586,3437.2208407750654
2018,2024-07-11,6.36561,2911.1781427868755
2019,2024-07-12,7.76699,3552.069875981129
2020,2024-07-13,10.24686,4686.186377141723
2021,2024-07-14,7.1145,3253.667267843494
2022,2024-07-15,6.51584,2979.8826805123836
2023,2024-07-16,6.4822,2964.4981324921073
2024,2024-07-17,6.65485,3043.455986704375
2025,2024-07-18,7.47998,3420.811875764141
2026,2024-07-19,7.16383,3276.2273080884474
2027,2024-07-20,6.21987,2844.5270123328014
2028,2024-07-21,6.33198,2895.798168056736
2029,2024-07-22,6.82526,3121.3894239259944
2030,2024-07-23,7.03603,3217.7806601398356
2031,2024-07-24,8.40377,3843.287845313813
2032,2024-07-25,6.34543,2901.9492432907646
2033,2024-07-26,8.06296,3687.4255441607115
2034,2024-07-27,6.47996,2963.4737155014586
2035,2024-07-28,6.09654,2788.1246250753497
2036,2024-07-29,6.15036,2812.738072591737
2037,2024-07-30,5.68622,2600.473384181184
2038,2024-07-31,7.82528,3578.7275841886767
2039,2024-08-01,6.74903,3086.5272332129844
2040,2024-08-02,6.96203,3183.9383131273376
2041,2024-08-03,7.28491,3331.6007050651133
2042,2024-08-04,7.39254,3380.823026807751
2043,2024-08-05,6.81405,3116.2627656826144
2044,2024-08-06,7.92394,3623.847664678583
2045,2024-08-07,6.2378,2852.726921548127
2046,2024-08-08,5.89923,2697.889037385674
2047,2024-08-09,5.36559,2453.8399825241936
2048,2024-08-10,5.3342,2439.4844247847027
2049,2024-08-11,5.86111,2680.4556553841003
2050,2024-08-12,6.99343,3198.298444156965
2051,2024-08-13,7.77371,3555.143126953075
2052,2024-08-14,7.24231,3312.118489082243
2053,2024-08-15,5.98668,2737.8824596322
2054,2024-08-16,6.17951,2826.069213340579
2055,2024-08-17,7.02482,3212.6540018964556
2056,2024-08-18,6.99567,3199.3228611476134
2057,2024-08-19,6.42839,2939.8892582658573
2058,2024-08-20,8.39929,3841.239011332516
2059,2024-08-21,8.61454,3939.679081527654
2060,2024-08-22,6.98221,3193.1672126234484
2061,2024-08-23,7.33424,3354.160745310067
2062,2024-08-24,6.26247,2864.009228315672
2063,2024-08-25,7.14814,3269.05181586377
2064,2024-08-26,7.21765,3300.8407556048346
2065,2024-08-27,7.55398,3454.654222776639
2066,2024-08-28,8.00466,3660.7632626630266
2067,2024-08-29,6.58759,3012.6960372440963
2068,2024-08-30,6.85665,3135.7449816654853
2069,2024-08-31,6.38803,2921.431459273635
2070,2024-09-01,6.34543,2901.9492432907646
2071,2024-09-02,6.76696,3094.72714242831
2072,2024-09-03,13.5855,6213.043315382359
2073,2024-09-04,12.72674,5820.307451592454
2074,2024-09-05,13.65501,6244.832255123423
2075,2024-09-06,9.34998,4276.017131350244
2076,2024-09-07,7.69972,3521.305353230713
2077,2024-09-08,8.48001,3878.1546093169595
2078,2024-09-09,8.13695,3721.263317883073
2079,2024-09-10,7.33424,3354.160745310067
2080,2024-09-11,6.8006,3110.111690448586
2081,2024-09-12,8.07417,3692.552202404091
2082,2024-09-13,6.63692,3035.2560774890494
2083,2024-09-14,6.63692,3035.2560774890494
2084,2024-09-15,7.71766,3529.509835736176
2085,2024-09-16,7.2894,3333.6541123365473
2086,2024-09-17,6.684,3056.7871274532176
2087,2024-09-18,7.15262,3271.1006498450674
2088,2024-09-19,7.75577,3546.938644447612
2089,2024-09-20,7.52034,3439.2696747563627
2090,2024-09-21,7.91497,3619.7454234258516
2091,2024-09-22,7.97775,3648.4565389048335
2092,2024-09-23,8.11228,3709.9810111155275
2093,2024-09-24,7.43962,3402.3540767719187
2094,2024-09-25,8.02484,3669.9921621591375
2095,2024-09-26,6.87235,3142.925047180299
2096,2024-09-27,6.56965,3004.491554738634
2097,2024-09-28,6.14363,2809.660248329654
2098,2024-09-29,6.95082,3178.8116548839575
2099,2024-09-30,7.10554,3249.5695998809
