,date,타미힐피거,타미힐피거_absolute
63,2019-03-05,10.26773,8851.315045520318
64,2019-03-06,9.92833,8558.73466734037
65,2019-03-07,10.15165,8751.248073513458
66,2019-03-08,10.19707,8790.402465902773
67,2019-03-09,12.50473,10779.724904060517
68,2019-03-10,15.07103,12992.008417682202
69,2019-03-11,11.45625,9875.88084126113
70,2019-03-12,13.46993,11611.77729362824
71,2019-03-13,11.12695,9592.007186179644
72,2019-03-14,10.57558,9116.697689664976
73,2019-03-15,10.07216,8682.723576573198
74,2019-03-16,12.37225,10665.520282666057
75,2019-03-17,14.51209,12510.17318910265
76,2019-03-18,13.20497,11383.36805083932
77,2019-03-19,13.38413,11537.813249880925
78,2019-03-20,13.05609,11255.025780057264
79,2019-03-21,11.37046,9801.925418031731
80,2019-03-22,10.56928,9111.266763375837
81,2019-03-23,12.4101,10698.148942990485
82,2019-03-24,15.31328,13200.840464276464
83,2019-03-25,12.90216,11122.330147725976
84,2019-03-26,13.16964,11352.91176103055
85,2019-03-27,11.92308,10278.312479286307
86,2019-03-28,10.82666,9333.141653581952
87,2019-03-29,10.18193,8777.351001773
88,2019-03-30,12.3672,10661.166921116826
89,2019-03-31,14.55752,12549.336202009883
90,2019-04-01,13.27689,11445.366815714695
91,2019-04-02,12.35332,10649.201642244883
92,2019-04-03,11.06891,9541.973700176213
93,2019-04-04,10.56297,9105.82721656878
94,2019-04-05,13.61881,11740.119564410299
95,2019-04-06,16.23432,13994.824646712703
96,2019-04-07,17.16167,14794.248375955998
97,2019-04-08,14.00363,12071.85433497956
98,2019-04-09,14.28246,12312.220236122505
99,2019-04-10,11.17615,9634.42013434244
100,2019-04-11,11.42976,9853.04508929299
101,2019-04-12,10.47591,9030.776987563635
102,2019-04-13,11.37803,9808.451150096618
103,2019-04-14,13.33493,11495.400301718126
104,2019-04-15,11.66822,10058.60995959585
105,2019-04-16,12.9274,11144.088334954207
106,2019-04-17,11.85747,10221.753261217991
107,2019-04-18,13.1217,11311.58499812558
108,2019-04-19,10.56297,9105.82721656878
109,2019-04-20,12.55519,10823.22403748114
110,2019-04-21,15.10888,13024.63707800663
111,2019-04-22,15.62744,13471.66265522818
112,2019-04-23,15.78263,13605.444472817295
113,2019-04-24,12.61323,10873.257523484572
114,2019-04-25,13.57086,11698.78418098741
115,2019-04-26,12.30538,10607.874879339914
116,2019-04-27,13.85222,11941.331073163929
117,2019-04-28,15.03318,12959.379757357774
118,2019-04-29,13.29329,11459.504465102296
119,2019-04-30,11.42723,9850.864098259415
120,2019-05-01,13.53554,11668.336511696556
121,2019-05-02,12.00762,10351.190337775795
122,2019-05-03,10.79512,9305.952540064582
123,2019-05-04,12.37099,10664.43409740823
124,2019-05-05,14.09069,12146.904563984706
125,2019-05-06,16.21665,13979.592191549356
126,2019-05-07,13.78535,11883.685669837783
127,2019-05-08,11.93191,10285.92439660902
128,2019-05-09,10.85442,9357.072211325838
129,2019-05-10,10.35731,8928.537645041119
130,2019-05-11,11.35658,9789.960139159788
131,2019-05-12,14.39476,12409.02865235588
132,2019-05-13,14.71018,12680.937028565424
133,2019-05-14,17.20204,14829.049406796083
134,2019-05-15,15.09248,13010.499428619032
135,2019-05-16,16.64059,14345.050428218792
136,2019-05-17,17.38247,14984.589411613431
137,2019-05-18,16.9434,14606.088331332141
138,2019-05-19,16.10058,13879.533840060416
139,2019-05-20,14.55499,12547.155210976309
140,2019-05-21,12.21958,10533.910835592596
141,2019-05-22,11.27709,9721.435642219529
142,2019-05-23,10.51755,9066.672824179464
143,2019-05-24,9.85263,8493.477346691512
144,2019-05-25,11.21274,9665.962609409042
145,2019-05-26,13.27689,11445.366815714695
146,2019-05-27,11.28971,9732.314735833645
147,2019-05-28,9.84506,8486.951614626627
148,2019-05-29,9.20159,7932.247148075504
149,2019-05-30,8.50387,7330.776371812353
150,2019-05-31,7.49198,6458.474784079569
151,2019-06-01,8.87481,7650.545863509673
152,2019-06-02,10.54656,9091.68094666326
153,2019-06-03,9.65706,8324.885877744393
154,2019-06-04,8.97827,7739.733741902417
155,2019-06-05,8.30578,7160.0125323495795
156,2019-06-06,9.0136,7770.19003171119
157,2019-06-07,8.55307,7373.189319975152
158,2019-06-08,8.43952,7275.303339001866
159,2019-06-09,10.21474,8805.63492106612
160,2019-06-10,9.49304,8183.492142832564
161,2019-06-11,9.26089,7983.366819336762
162,2019-06-12,8.52153,7346.000206457781
163,2019-06-13,9.04009,7793.02578367933
164,2019-06-14,7.85283,6769.546173196346
165,2019-06-15,8.64139,7449.325734238124
166,2019-06-16,9.67473,8340.11833290774
167,2019-06-17,9.27351,7994.245912950879
168,2019-06-18,9.91067,8543.510832694943
169,2019-06-19,10.20843,8800.19537425906
170,2019-06-20,8.48368,7313.371546133352
171,2019-06-21,8.38148,7225.269852998436
172,2019-06-22,9.10444,7848.498816489819
173,2019-06-23,9.75548,8409.729015105828
174,2019-06-24,9.20916,7938.772880140391
175,2019-06-25,11.3856,9814.976882161503
176,2019-06-26,9.34921,8059.503233599735
177,2019-06-27,8.12662,7005.5673333079785
178,2019-06-28,8.21872,7084.962303344434
179,2019-06-29,8.28307,7140.435336154923
180,2019-06-30,9.37192,8079.080429794392
181,2019-07-01,8.62247,7433.01571433487
182,2019-07-02,8.61742,7428.662352785639
183,2019-07-03,8.29947,7154.572985542521
184,2019-07-04,8.19223,7062.126551376295
185,2019-07-05,7.83517,6754.322338550919
186,2019-07-06,8.49882,7326.4230102631245
187,2019-07-07,9.76431,8417.34093242854
188,2019-07-08,8.81299,7597.253821732759
189,2019-07-09,8.8521,7630.968667315015
190,2019-07-10,11.27961,9723.608012735183
191,2019-07-11,8.9707,7733.208009837532
192,2019-07-12,7.50965,6473.7072392429145
193,2019-07-13,8.06227,6950.09430049749
194,2019-07-14,9.43879,8136.725833120536
195,2019-07-15,8.50261,7329.690186554527
196,2019-07-16,8.34489,7193.727377931835
197,2019-07-17,8.13545,7013.179250630692
198,2019-07-18,8.24017,7103.453314281264
199,2019-07-19,7.45666,6428.027114788715
200,2019-07-20,7.95755,6859.820236846918
201,2019-07-21,8.7234,7520.02260169404
202,2019-07-22,8.31461,7167.624449672293
203,2019-07-23,8.03325,6925.077557495775
204,2019-07-24,8.26919,7128.470057282979
205,2019-07-25,7.8604,6776.071905261232
206,2019-07-26,7.55128,6509.594455340827
207,2019-07-27,7.98152,6880.483618299403
208,2019-07-28,9.69365,8356.428352810994
209,2019-07-29,8.82308,7605.9519243133
210,2019-07-30,8.32092,7173.06399647935
211,2019-07-31,8.90383,7675.5626065113875
212,2019-08-01,8.16195,7036.02362311675
213,2019-08-02,7.98405,6882.664609332977
214,2019-08-03,8.24017,7103.453314281264
215,2019-08-04,9.38327,8088.864717632761
216,2019-08-05,8.89247,7665.769698155099
217,2019-08-06,8.85715,7635.322028864247
218,2019-08-07,8.60354,7416.697073913697
219,2019-08-08,8.86598,7642.9339461869595
220,2019-08-09,8.1241,7003.394962792323
221,2019-08-10,8.16699,7040.368364148062
222,2019-08-11,9.54351,8226.999896771107
223,2019-08-12,9.31767,8032.314120082365
224,2019-08-13,9.1915,7923.549045494963
225,2019-08-14,8.22251,7088.2294796358365
226,2019-08-15,9.50692,8195.457421704506
227,2019-08-16,8.73728,7531.987880565984
228,2019-08-17,8.87229,7648.373492994017
229,2019-08-18,9.97375,8597.889059729685
230,2019-08-19,9.73529,8392.324189426827
231,2019-08-20,11.1812,9638.77349589167
232,2019-08-21,9.01486,7771.276216969019
233,2019-08-22,9.49683,8186.759319123966
234,2019-08-23,8.75495,7547.220335729328
235,2019-08-24,9.79207,8441.271490172428
236,2019-08-25,11.55971,9965.068719653875
237,2019-08-26,11.46508,9883.492758583843
238,2019-08-27,11.19634,9651.82496002144
239,2019-08-28,10.48979,9042.742266435578
240,2019-08-29,16.04632,13832.758909830469
241,2019-08-30,27.63001,23818.499631454746
242,2019-08-31,17.30424,14917.151099930998
243,2019-09-01,18.92427,16313.700864406133
244,2019-09-02,15.6552,13495.593212972068
245,2019-09-03,15.64637,13487.981295649353
246,2019-09-04,13.46741,11609.604923112585
247,2019-09-05,13.13179,11320.283100706121
248,2019-09-06,12.55898,10826.491213772544
249,2019-09-07,14.86285,12812.546475638886
250,2019-09-08,16.33273,14079.659163556216
251,2019-09-09,13.30212,11467.116382425009
252,2019-09-10,11.36919,9800.830612255984
253,2019-09-11,10.30053,8879.590344295517
254,2019-09-12,11.53448,9943.319152943563
255,2019-09-13,11.76915,10145.616846955018
256,2019-09-14,14.97766,12911.51864187
257,2019-09-15,16.67465,14374.411912251819
258,2019-09-16,16.73395,14425.531583513077
259,2019-09-17,13.86232,11950.03779626239
260,2019-09-18,13.42955,11576.967642270238
261,2019-09-19,12.81006,11042.935177689518
262,2019-09-20,12.51103,10785.155830349655
263,2019-09-21,13.74498,11848.8846389977
264,2019-09-22,16.25324,14011.134666615957
265,2019-09-23,15.16313,13071.40338771866
266,2019-09-24,14.27489,12305.694504057617
267,2019-09-25,12.83529,11064.684744399832
268,2019-09-26,14.52093,12517.793726943282
269,2019-09-27,11.39443,9822.588799484216
270,2019-09-28,11.77799,10153.237384795651
271,2019-09-29,13.64783,11765.136307412015
272,2019-09-30,11.7414,10121.69490972905
273,2019-10-01,11.09288,9562.637081628696
274,2019-10-02,11.13452,9598.53291824453
275,2019-10-03,12.51987,10792.776368190287
276,2019-10-04,11.20013,9655.092136312844
277,2019-10-05,11.53322,9942.232967685733
278,2019-10-06,13.31979,11482.348837588353
279,2019-10-07,13.01698,11221.310934475008
280,2019-10-08,12.35963,10654.641189051941
281,2019-10-09,14.47172,12475.372158262566
282,2019-10-10,13.2138,11390.979968162037
283,2019-10-11,11.75401,10132.565382825247
284,2019-10-12,12.3079,10610.047249855568
285,2019-10-13,14.02382,12089.259160658563
286,2019-10-14,13.1217,11311.58499812558
287,2019-10-15,12.55393,10822.137852223314
288,2019-10-16,12.21832,10532.82465033477
289,2019-10-17,12.01266,10355.535078807108
290,2019-10-18,12.22337,10537.178011883998
291,2019-10-19,11.26952,9714.909910154644
292,2019-10-20,13.01319,11218.043758183605
293,2019-10-21,11.74644,10126.039650760362
294,2019-10-22,13.76769,11868.461835192358
295,2019-10-23,10.90236,9398.398974230808
296,2019-10-24,10.23366,8821.944940969373
297,2019-10-25,9.60786,8282.472929581596
298,2019-10-26,10.82288,9329.883097808468
299,2019-10-27,13.40432,11555.218075559926
300,2019-10-28,14.57139,12561.292860363907
301,2019-10-29,12.10224,10432.75767832791
302,2019-10-30,11.0462,9522.396503981556
303,2019-10-31,9.88417,8520.666460208882
304,2019-11-01,9.79333,8442.357675430254
305,2019-11-02,11.40452,9831.286902064758
306,2019-11-03,12.84286,11071.210476464717
307,2019-11-04,12.02528,10366.414172421224
308,2019-11-05,10.52133,9069.931379952948
309,2019-11-06,10.35983,8930.710015556775
310,2019-11-07,10.50367,9054.707545307521
311,2019-11-08,9.77062,8422.780479235598
312,2019-11-09,10.51628,9065.578018403718
313,2019-11-10,11.84612,10211.968973379622
314,2019-11-11,10.70806,9230.902311059435
315,2019-11-12,10.79133,9302.685363773178
316,2019-11-13,100.0,86205.17919267762
317,2019-11-14,13.01698,11221.310934475008
318,2019-11-15,13.0952,11288.74062563952
319,2019-11-16,10.59072,9129.749153794746
320,2019-11-17,15.46847,13334.62228186558
321,2019-11-18,11.84107,10207.615611830392
322,2019-11-19,10.67147,9199.359835992835
323,2019-11-20,9.85389,8494.563531949341
324,2019-11-21,9.05902,7809.3444241005045
325,2019-11-22,8.51901,7343.827835942126
326,2019-11-23,9.42996,8129.113915797822
327,2019-11-24,10.15922,8757.773805578343
328,2019-11-25,9.90562,8539.157471145714
329,2019-11-26,9.07542,7823.482073488103
330,2019-11-27,9.4615,8156.303029315192
331,2019-11-28,9.11453,7857.196919070359
332,2019-11-29,10.38128,8949.201026493603
333,2019-11-30,10.50619,9056.879915823178
334,2019-12-01,11.91299,10269.614376705766
335,2019-12-02,10.33965,8913.313810395692
336,2019-12-03,9.48673,8178.052596025505
337,2019-12-04,8.64266,7450.420540013871
338,2019-12-05,8.96187,7725.596092514817
339,2019-12-06,7.49198,6458.474784079569
340,2019-12-07,8.10265,6984.903951855494
341,2019-12-08,10.05576,8668.585927185599
342,2019-12-09,8.4862,7315.543916649009
343,2019-12-10,11.53322,9942.232967685733
344,2019-12-11,9.38201,8087.778532374933
345,2019-12-12,8.44331,7278.57051529327
346,2019-12-13,7.75694,6686.884026868488
347,2019-12-14,8.3941,7236.148946612552
348,2019-12-15,9.80216,8449.96959275297
349,2019-12-16,8.83065,7612.477656378187
350,2019-12-17,8.61616,7427.576167527813
351,2019-12-18,8.9871,7747.3456592251305
352,2019-12-19,8.66284,7467.816745174953
353,2019-12-20,7.86545,6780.425266810462
354,2019-12-21,8.81299,7597.253821732759
355,2019-12-22,11.10676,9574.602360500641
356,2019-12-23,9.62174,8294.438208453541
357,2019-12-24,8.31083,7164.365893898809
358,2019-12-25,10.13777,8739.282794641515
359,2019-12-26,9.39463,8098.657625989049
360,2019-12-27,7.92979,6835.88967910303
361,2019-12-28,8.61111,7423.222805978582
362,2019-12-29,9.38706,8092.131893924164
363,2019-12-30,8.20737,7075.178015506064
364,2019-12-31,7.251,6250.737543261054
365,2020-01-01,8.1241,7003.394962792323
366,2020-01-02,8.20863,7076.264200763892
367,2020-01-03,8.02568,6918.551825430889
368,2020-01-04,9.09308,7838.705908133531
369,2020-01-05,9.93842,8567.432769920912
370,2020-01-06,8.87733,7652.7182340253285
371,2020-01-07,8.97827,7739.733741902417
372,2020-01-08,8.51775,7342.741650684297
373,2020-01-09,8.78523,7573.323263988873
374,2020-01-10,8.31714,7169.805440705868
375,2020-01-11,9.05523,7806.077247809102
376,2020-01-12,10.12137,8725.145145253915
377,2020-01-13,11.16732,9626.808217019727
378,2020-01-14,8.93032,7698.398358479528
379,2020-01-15,8.81172,7596.159015957012
380,2020-01-16,8.22503,7090.401850151492
381,2020-01-17,7.73802,6670.574006965233
382,2020-01-18,8.94925,7714.716998900702
383,2020-01-19,10.9011,9397.31278897298
384,2020-01-20,9.3429,8054.063686792678
385,2020-01-21,8.88238,7657.071595574558
386,2020-01-22,8.85715,7635.322028864247
387,2020-01-23,8.38527,7228.537029289839
388,2020-01-24,8.64139,7449.325734238124
389,2020-01-25,9.50692,8195.457421704506
390,2020-01-26,11.77672,10152.142579019903
391,2020-01-27,13.316,11479.081661296952
392,2020-01-28,11.51429,9925.914327264562
393,2020-01-29,10.68409,9210.23892960695
394,2020-01-30,10.07973,8689.249308638084
395,2020-01-31,9.05902,7809.3444241005045
396,2020-02-01,10.3674,8937.23574762166
397,2020-02-02,11.03484,9512.603595625267
398,2020-02-03,10.22862,8817.60019993806
399,2020-02-04,9.90814,8541.329841661369
400,2020-02-05,9.9624,8588.104771891316
401,2020-02-06,9.9031,8536.985100630058
402,2020-02-07,9.63562,8306.403487325482
403,2020-02-08,10.58189,9122.137236472034
404,2020-02-09,12.13126,10457.774421329623
405,2020-02-10,11.36415,9796.485871224675
406,2020-02-11,13.86106,11948.95161100456
407,2020-02-12,12.1729,10493.670257945454
408,2020-02-13,11.69598,10082.540517339736
409,2020-02-14,10.44941,9007.932615077574
410,2020-02-15,11.81331,10183.685054086505
411,2020-02-16,13.23651,11410.557164356693
412,2020-02-17,11.97355,10321.820233224851
413,2020-02-18,11.10045,9569.162813693583
414,2020-02-19,10.13273,8734.938053610203
415,2020-02-20,9.70375,8365.135075909455
416,2020-02-21,9.5801,8258.542371837708
417,2020-02-22,9.76305,8416.254747170713
418,2020-02-23,10.5617,9104.732410793033
419,2020-02-24,10.25259,8838.263581390547
420,2020-02-25,12.04042,10379.465636550995
421,2020-02-26,11.00709,9488.681658399299
422,2020-02-27,10.59451,9133.01633008615
423,2020-02-28,10.45572,9013.372161884632
424,2020-02-29,11.71995,10103.203898792222
425,2020-03-01,13.38287,11536.727064623095
426,2020-03-02,11.48906,9904.164760554248
427,2020-03-03,12.18425,10503.454545783823
428,2020-03-04,11.92308,10278.312479286307
429,2020-03-05,10.99952,9482.155926334413
430,2020-03-06,10.49357,9046.000822209062
431,2020-03-07,11.23924,9688.8069818951
432,2020-03-08,12.66496,10917.851462680945
433,2020-03-09,12.5287,10800.388285513001
434,2020-03-10,18.67571,16099.429271004812
435,2020-03-11,12.46561,10746.00143796034
436,2020-03-12,11.43102,9854.131274550818
437,2020-03-13,11.43985,9861.743191873531
438,2020-03-14,11.54331,9950.931070266275
439,2020-03-15,13.49895,11636.794036629957
440,2020-03-16,11.16985,9628.9892080533
441,2020-03-17,11.28592,9729.047559542243
442,2020-03-18,10.71563,9237.428043124322
443,2020-03-19,10.36488,8935.063377106004
444,2020-03-20,9.98763,8609.854338601628
445,2020-03-21,11.2077,9661.61786837773
446,2020-03-22,13.41315,11562.829992882638
447,2020-03-23,12.30412,10606.788694082084
448,2020-03-24,15.48361,13347.673745995353
449,2020-03-25,12.82015,11051.63328027006
450,2020-03-26,12.09972,10430.585307812253
451,2020-03-27,11.32251,9760.590034608842
452,2020-03-28,11.52691,9936.793420878677
453,2020-03-29,12.92613,11142.99352917846
454,2020-03-30,11.96598,10315.294501159966
455,2020-03-31,10.94148,9432.122440330984
456,2020-04-01,13.48128,11621.561581466609
457,2020-04-02,11.48149,9897.639028489362
458,2020-04-03,11.1484,9610.498197116473
459,2020-04-04,14.55625,12548.241396234136
460,2020-04-05,13.95947,12033.786127848074
461,2020-04-06,12.10729,10437.11103987714
462,2020-04-07,11.78934,10163.021672634019
463,2020-04-08,12.9438,11158.225984341805
464,2020-04-09,12.26374,10571.979042724082
465,2020-04-10,10.73708,9255.91905406115
466,2020-04-11,11.91551,10271.78674722142
467,2020-04-12,13.85979,11947.856805228814
468,2020-04-13,13.43712,11583.493374335123
469,2020-04-14,11.99248,10338.138873646025
470,2020-04-15,13.5103,11646.578324468326
471,2020-04-16,13.50399,11641.138777661266
472,2020-04-17,11.30106,9742.099023672014
473,2020-04-18,11.78682,10160.849302118366
474,2020-04-19,13.73615,11841.272721674988
475,2020-04-20,11.10802,9575.688545758469
476,2020-04-21,12.69903,10947.221567231889
477,2020-04-22,10.3182,8894.822799458861
478,2020-04-23,10.3245,8900.253725748002
479,2020-04-24,9.72898,8386.884642619767
480,2020-04-25,10.53016,9077.543297275663
481,2020-04-26,12.46688,10747.096243736089
482,2020-04-27,10.809,9317.917818936523
483,2020-04-28,11.16858,9627.894402277554
484,2020-04-29,10.78755,9299.426807999695
485,2020-04-30,12.11486,10443.636771942025
486,2020-05-01,12.72048,10965.71257816872
487,2020-05-02,13.01445,11219.129943441432
488,2020-05-03,14.20802,12248.049100731474
489,2020-05-04,13.93676,12014.208931653417
490,2020-05-05,15.64006,13482.541748842295
491,2020-05-06,13.98344,12054.449509300559
492,2020-05-07,12.38991,10680.744117311484
493,2020-05-08,10.95409,9442.99291342718
494,2020-05-09,11.15344,9614.842938147784
495,2020-05-10,11.30485,9745.366199963417
496,2020-05-11,11.14461,9607.23102082507
497,2020-05-12,11.03484,9512.603595625267
498,2020-05-13,10.26142,8845.87549871326
499,2020-05-14,10.13903,8740.368979899342
500,2020-05-15,9.12715,7868.076012684476
501,2020-05-16,9.75169,8406.461838814424
502,2020-05-17,10.9705,9457.139183332698
503,2020-05-18,10.74213,9260.27241561038
504,2020-05-19,11.38433,9813.882076385757
505,2020-05-20,10.37119,8940.502923913062
506,2020-05-21,10.45194,9010.11360611115
507,2020-05-22,10.16301,8761.040981869746
508,2020-05-23,10.7926,9303.780169548925
509,2020-05-24,12.65613,10910.23954535823
510,2020-05-25,10.62227,9156.946887830038
511,2020-05-26,9.72646,8384.71227210411
512,2020-05-27,10.79764,9308.124910580236
513,2020-05-28,9.10065,7845.231640198416
514,2020-05-29,8.1241,7003.394962792323
515,2020-05-30,8.88238,7657.071595574558
516,2020-05-31,9.76557,8418.427117686368
517,2020-06-01,9.07416,7822.395888230275
518,2020-06-02,8.56948,7387.33558988067
519,2020-06-03,8.64896,7455.851466303011
520,2020-06-04,8.65906,7464.558189401471
521,2020-06-05,7.92601,6832.631123329547
522,2020-06-06,9.12589,7866.989827426648
523,2020-06-07,10.13525,8737.110424125858
524,2020-06-08,9.10065,7845.231640198416
525,2020-06-09,9.00476,7762.5694938705565
526,2020-06-10,9.11201,7855.024548554704
527,2020-06-11,8.41303,7252.467587033725
528,2020-06-12,7.97648,6876.138877268091
529,2020-06-13,8.80542,7590.728089667874
530,2020-06-14,9.46529,8159.570205606596
531,2020-06-15,8.41681,7255.726142807209
532,2020-06-16,8.10391,6985.990137113322
533,2020-06-17,7.84778,6765.192811647116
534,2020-06-18,7.4453,6418.234206432427
535,2020-06-19,7.14754,6161.54966486831
536,2020-06-20,7.90582,6815.226297650546
537,2020-06-21,8.79532,7582.021366569414
538,2020-06-22,8.18592,7056.687004569236
539,2020-06-23,7.47432,6443.250949434142
540,2020-06-24,9.24196,7967.048178915589
541,2020-06-25,7.4453,6418.234206432427
542,2020-06-26,7.35446,6339.925421653799
543,2020-06-27,7.63329,6580.291322796741
544,2020-06-28,8.46223,7294.880535196524
545,2020-06-29,7.3267,6315.994863909911
546,2020-06-30,6.65926,5740.627015906303
547,2020-07-01,6.73244,5803.711966039506
548,2020-07-02,6.5558,5651.439137513559
549,2020-07-03,6.31355,5442.607090919299
550,2020-07-04,6.96081,6000.578733761823
551,2020-07-05,8.40546,7245.94185496884
552,2020-07-06,7.69133,6630.324808800172
553,2020-07-07,7.36834,6351.890700525742
554,2020-07-08,7.27119,6268.142368940056
555,2020-07-09,6.60879,5697.1192619677595
556,2020-07-10,5.95144,5130.449516544693
557,2020-07-11,7.01127,6044.077867182448
558,2020-07-12,8.32092,7173.06399647935
559,2020-07-13,7.01506,6047.345043473851
560,2020-07-14,7.21315,6218.108882936625
561,2020-07-15,7.23586,6237.686079131283
562,2020-07-16,6.62015,5706.912170324047
563,2020-07-17,6.31608,5444.788081952873
564,2020-07-18,6.94693,5988.61345488988
565,2020-07-19,8.05596,6944.654753690433
566,2020-07-20,7.05796,6084.327065347509
567,2020-07-21,7.22576,6228.979356032823
568,2020-07-22,6.79426,5857.004007816419
569,2020-07-23,6.68576,5763.471388392363
570,2020-07-24,6.68323,5761.290397358789
571,2020-07-25,6.88763,5937.493783628622
572,2020-07-26,7.77208,6699.9354909982585
573,2020-07-27,7.23207,6234.4189028398805
574,2020-07-28,6.79426,5857.004007816419
575,2020-07-29,6.70216,5777.609037779963
576,2020-07-30,6.27444,5408.892245337042
577,2020-07-31,5.94009,5120.665228706323
578,2020-08-01,6.89141,5940.752339402105
579,2020-08-02,8.27424,7132.823418832209
580,2020-08-03,7.2939,6287.719565134713
581,2020-08-04,7.27749,6273.573295229195
582,2020-08-05,7.01506,6047.345043473851
583,2020-08-06,6.65421,5736.273654357074
584,2020-08-07,6.65295,5735.187469099245
585,2020-08-08,7.21189,6217.022697678798
586,2020-08-09,8.40041,7241.588493419611
587,2020-08-10,7.28506,6280.09902729408
588,2020-08-11,7.04913,6076.715148024796
589,2020-08-12,7.0567,6083.240880089682
590,2020-08-13,6.66809,5748.238933229018
591,2020-08-14,6.41323,5528.53641353856
592,2020-08-15,7.05417,6081.059889056107
593,2020-08-16,7.83643,6755.408523808747
594,2020-08-17,7.91592,6823.933020749007
595,2020-08-18,8.572,7389.507960396325
596,2020-08-19,6.97342,6011.449206858019
597,2020-08-20,7.25983,6258.349460583768
598,2020-08-21,6.41827,5532.88115456987
599,2020-08-22,7.61563,6565.067488151315
600,2020-08-23,8.52406,7348.181197491356
601,2020-08-24,7.47684,6445.423319949798
602,2020-08-25,7.50334,6468.267692435857
603,2020-08-26,7.50712,6471.52624820934
604,2020-08-27,7.26866,6265.961377906481
605,2020-08-28,6.97216,6010.363021600192
606,2020-08-29,8.13419,7012.093065372864
607,2020-08-30,9.03126,7785.413866356616
608,2020-08-31,7.68881,6628.152438284516
609,2020-09-01,8.18466,7055.600819311408
610,2020-09-02,8.5127,7338.388289135069
611,2020-09-03,9.08173,7828.921620295162
612,2020-09-04,9.4287,8128.027730539994
613,2020-09-05,11.3326,9769.288137189384
614,2020-09-06,13.45984,11603.0791910477
615,2020-09-07,14.07302,12131.67210882136
616,2020-09-08,11.12316,9588.74000988824
617,2020-09-09,11.23798,9687.720796637273
618,2020-09-10,10.50493,9055.793730565349
619,2020-09-11,10.081,8690.34411441383
620,2020-09-12,13.44217,11587.846735884354
621,2020-09-13,13.73867,11843.445092190643
622,2020-09-14,12.11738,10445.80914245768
623,2020-09-15,13.73993,11844.53127744847
624,2020-09-16,13.6882,11799.937338252099
625,2020-09-17,14.50957,12508.000818586994
626,2020-09-18,13.36647,11522.589415235496
627,2020-09-19,16.46269,14191.691414435018
628,2020-09-20,20.2642,17468.789921962576
629,2020-09-21,20.9758,18082.22597709767
630,2020-09-22,16.54974,14266.733022922246
631,2020-09-23,15.90501,13710.942371113295
632,2020-09-24,15.02182,12949.586849001485
633,2020-09-25,14.65088,12629.817357304168
634,2020-09-26,16.8841,14554.968660070883
635,2020-09-27,18.56721,16005.896651580759
636,2020-09-28,13.88755,11971.7873629727
637,2020-09-29,12.13757,10463.21396813668
638,2020-09-30,12.83782,11066.865735433406
639,2020-10-01,13.05861,11257.198150572918
640,2020-10-02,16.90681,14574.54585626554
641,2020-10-03,20.51401,17684.139080103807
642,2020-10-04,25.07759,21618.181396705004
643,2020-10-05,19.66615,16953.239847800767
644,2020-10-06,17.85687,15393.546781703493
645,2020-10-07,17.77738,15325.022284763234
646,2020-10-08,13.98596,12056.621879816215
647,2020-10-09,14.78588,12746.194349214282
648,2020-10-10,15.08491,13003.973696554147
649,2020-10-11,16.49801,14222.139083725873
650,2020-10-12,14.82878,12783.17637108794
651,2020-10-13,15.13411,13046.386644716942
652,2020-10-14,15.05589,12978.95695355243
653,2020-10-15,14.29508,12323.09932973662
654,2020-10-16,13.06745,11264.81868841355
655,2020-10-17,13.38161,11535.640879365268
656,2020-10-18,15.94917,13749.010578244783
657,2020-10-19,13.49012,11629.182119307241
658,2020-10-20,11.94832,10300.070666514539
659,2020-10-21,13.87746,11963.089260392158
660,2020-10-22,11.98364,10330.518335805393
661,2020-10-23,13.16964,11352.91176103055
662,2020-10-24,15.36501,13245.434403472836
663,2020-10-25,17.28532,14900.841080027742
664,2020-10-26,14.37457,12391.62382667688
665,2020-10-27,12.99553,11202.819923538178
666,2020-10-28,12.76338,11002.694600042378
667,2020-10-29,11.41966,9844.33836619453
668,2020-10-30,10.38633,8953.554388042832
669,2020-10-31,12.02528,10366.414172421224
670,2020-11-01,15.43566,13306.338362572464
671,2020-11-02,12.61197,10872.171338226743
672,2020-11-03,12.41262,10700.321313506141
673,2020-11-04,12.56024,10827.577399030371
674,2020-11-05,11.33513,9771.469128222958
675,2020-11-06,10.53773,9084.069029340548
676,2020-11-07,12.94128,11156.05361382615
677,2020-11-08,14.31022,12336.15079386639
678,2020-11-09,11.77546,10151.056393762077
679,2020-11-10,11.26952,9714.909910154644
680,2020-11-11,10.47591,9030.776987563635
681,2020-11-12,11.20517,9659.436877344157
682,2020-11-13,9.49683,8186.759319123966
683,2020-11-14,11.09288,9562.637081628696
684,2020-11-15,12.7823,11019.004619945632
685,2020-11-16,10.15418,8753.429064547032
686,2020-11-17,9.46907,8162.828761380079
687,2020-11-18,8.75621,7548.306520987157
688,2020-11-19,8.83191,7613.563841636014
689,2020-11-20,8.72593,7522.203592727615
690,2020-11-21,10.12642,8729.498506803146
691,2020-11-22,12.56781,10834.103131095257
692,2020-11-23,10.24249,8829.556858292086
693,2020-11-24,11.22915,9680.108879314559
694,2020-11-25,11.45499,9874.794656003303
695,2020-11-26,11.02096,9500.638316753324
696,2020-11-27,11.89659,10255.476727318166
697,2020-11-28,13.57591,11703.13754253664
