,date,메종 키츠네,메종 키츠네_absolute
625,2020-09-17,11.03111,13953.553062190662
626,2020-09-18,10.01672,12670.423377983398
627,2020-09-19,9.8478,12456.751845085506
628,2020-09-20,13.7692,17417.038069959926
629,2020-09-21,17.02392,21534.02250965577
630,2020-09-22,11.8372,14973.198373306339
631,2020-09-23,10.06265,12728.521492510985
632,2020-09-24,8.95478,11327.14639689421
633,2020-09-25,10.68833,13519.961255141532
634,2020-09-26,10.3062,13036.594555720087
635,2020-09-27,10.27257,12994.055047956906
636,2020-09-28,8.67269,10970.32303248996
637,2020-09-29,7.93383,10035.718789079261
638,2020-09-30,7.99124,10108.338269920298
639,2020-10-01,8.34549,10556.438794009084
640,2020-10-02,8.78175,11108.276012467724
641,2020-10-03,9.53454,12060.50069427096
642,2020-10-04,10.81052,13674.522731608458
643,2020-10-05,10.16269,12855.064827528182
644,2020-10-06,9.61901,12167.349109993698
645,2020-10-07,9.15569,11581.282956653356
646,2020-10-08,8.16016,10322.009802818187
647,2020-10-09,8.44882,10687.143740103915
648,2020-10-10,8.0839,10225.546440878848
649,2020-10-11,8.43734,10672.622373790467
650,2020-10-12,9.38612,11872.760172647088
651,2020-10-13,9.9216,12550.103485671963
652,2020-10-14,10.35868,13102.977944581566
653,2020-10-15,10.3431,13083.270376013314
654,2020-10-16,9.0007,11385.231862148006
655,2020-10-17,8.28645,10481.757481539918
656,2020-10-18,8.62348,10908.075956158531
657,2020-10-19,6.92191,8755.713475498671
658,2020-10-20,6.80875,8612.574293266105
659,2020-10-21,7.12528,9012.9617566107
660,2020-10-22,7.91825,10016.011220511009
661,2020-10-23,5.81732,7358.487341685739
662,2020-10-24,6.20848,7853.276335341545
663,2020-10-25,6.95225,8794.091372184215
664,2020-10-26,6.44629,8154.088715393921
665,2020-10-27,6.02561,7621.959065503533
666,2020-10-28,5.54671,7016.185343594939
667,2020-10-29,6.47663,8192.466612079465
668,2020-10-30,5.20066,6578.4572240157595
669,2020-10-31,5.87555,7432.144062977736
670,2020-11-01,6.89977,8727.707983322736
671,2020-11-02,5.8042,7341.891494470369
672,2020-11-03,5.50407,6962.248840144985
673,2020-11-04,4.98253,6302.538614786438
674,2020-11-05,4.7234,5974.757983009086
675,2020-11-06,4.70454,5950.901452636992
676,2020-11-07,5.55901,7031.743950359348
677,2020-11-08,7.57958,9587.618264990477
678,2020-11-09,7.11708,9002.589352101095
679,2020-11-10,6.68902,8461.12453815206
680,2020-11-11,5.60986,7096.0655075927
681,2020-11-12,5.47373,6923.870943459442
682,2020-11-13,5.3499,6767.234986090594
683,2020-11-14,6.09696,7712.2116340109
684,2020-11-15,7.40245,9363.561678309186
685,2020-11-16,6.59062,8336.655684036785
686,2020-11-17,6.22652,7876.095625262679
687,2020-11-18,6.28392,7948.702456829924
688,2020-11-19,6.55782,8295.166065998359
689,2020-11-20,6.06415,7670.709366698681
690,2020-11-21,6.40365,8100.152211943968
691,2020-11-22,7.08428,8961.099734062669
692,2020-11-23,6.17076,7805.563274597356
693,2020-11-24,5.91573,7482.968845074807
694,2020-11-25,6.10352,7720.509557618584
695,2020-11-26,6.32165,7996.428166847905
696,2020-11-27,6.31427,7987.093002789259
697,2020-11-28,6.64392,8404.076313349226
698,2020-11-29,7.84199,9919.54785857167
699,2020-11-30,6.79973,8601.16464830554
700,2020-12-01,6.42989,8133.343906374709
701,2020-12-02,6.01823,7612.6239014448865
702,2020-12-03,6.06087,7666.56040489484
703,2020-12-04,5.7468,7269.2846629031255
704,2020-12-05,6.17322,7808.674995950238
705,2020-12-06,6.73084,8514.023801151052
706,2020-12-07,6.10762,7725.695759873387
707,2020-12-08,6.57914,8322.134317723336
708,2020-12-09,6.33395,8011.986773612314
709,2020-12-10,5.88785,7447.702669742146
710,2020-12-11,5.49751,6953.950916537301
711,2020-12-12,5.53277,6998.552255928608
712,2020-12-13,6.57586,8317.985355919493
713,2020-12-14,5.837,7383.381112508794
714,2020-12-15,5.52949,6994.403294124765
715,2020-12-16,5.58443,7063.898404339127
716,2020-12-17,5.3089,6715.372963542563
717,2020-12-18,5.04567,6382.406129510408
718,2020-12-19,5.29906,6702.926078131035
719,2020-12-20,6.31673,7990.204724142141
720,2020-12-21,6.03709,7636.480431816981
721,2020-12-22,5.52785,6992.328813222844
722,2020-12-23,5.2843,6684.255750013744
723,2020-12-24,5.3581,6777.607390600201
724,2020-12-25,5.6935,7201.864033590684
725,2020-12-26,6.45777,8168.61008170737
726,2020-12-27,7.45493,9429.945067170667
727,2020-12-28,5.91901,7487.11780687865
728,2020-12-29,5.26626,6661.43646009261
729,2020-12-30,5.44339,6885.493046773899
730,2020-12-31,4.6783,5917.709758206252
731,2021-01-01,4.89724,6194.652958612741
732,2021-01-02,6.1027,7719.472317167623
733,2021-01-03,11.77078,14889.181896778528
734,2021-01-04,11.95201,15118.424685714619
735,2021-01-05,8.50294,10755.601609867317
736,2021-01-06,7.24008,9158.17541974519
737,2021-01-07,6.72756,8509.87483934721
738,2021-01-08,6.82351,8631.244621383395
739,2021-01-09,7.08346,8960.06249361171
740,2021-01-10,8.61528,10897.703551648923
741,2021-01-11,11.18691,14150.628747873181
742,2021-01-12,6.7374,8522.321724758738
743,2021-01-13,6.47007,8184.168688471779
744,2021-01-14,8.70713,11013.887131430305
745,2021-01-15,7.87561,9962.074717061056
746,2021-01-16,7.59352,9605.251352656807
747,2021-01-17,7.76245,9818.93553482849
748,2021-01-18,6.2503,7906.175598340538
749,2021-01-19,5.75828,7283.806029216574
750,2021-01-20,6.69312,8466.310740406863
751,2021-01-21,5.75008,7273.433624706967
752,2021-01-22,5.24576,6635.505448818594
753,2021-01-23,5.89851,7461.186795604634
754,2021-01-24,7.26961,9195.528725253565
755,2021-01-25,6.33723,8016.135735416156
756,2021-01-26,5.89687,7459.112314702713
757,2021-01-27,5.7386,7258.912258393519
758,2021-01-28,6.04119,7641.666634071785
759,2021-01-29,6.52337,8251.58931778422
760,2021-01-30,6.65622,8419.634920113636
761,2021-01-31,7.84937,9928.883022630316
762,2021-02-01,6.89075,8716.298338362169
763,2021-02-02,6.76856,8561.736861895242
764,2021-02-03,6.79481,8594.941205599775
765,2021-02-04,6.5857,8330.43224133102
766,2021-02-05,5.93131,7502.676413643059
767,2021-02-06,6.98013,8829.357547516876
768,2021-02-07,8.07406,10213.09955546732
769,2021-02-08,6.44219,8148.902513139118
770,2021-02-09,6.23308,7884.393548870365
771,2021-02-10,6.14452,7772.371580166616
772,2021-02-11,6.88665,8711.112136107366
773,2021-02-12,7.71325,9756.701107770852
774,2021-02-13,8.26513,10454.78922981494
775,2021-02-14,9.76333,12349.90342936277
776,2021-02-15,7.70176,9742.16709218361
777,2021-02-16,7.01458,8872.934295731015
778,2021-02-17,7.39753,9357.338235603424
779,2021-02-18,7.19744,9104.238916295237
780,2021-02-19,6.34789,8029.619861278645
781,2021-02-20,7.14332,9035.781046531836
782,2021-02-21,7.99124,10108.338269920298
783,2021-02-22,6.94323,8782.681727223648
784,2021-02-23,7.11216,8996.365909395332
785,2021-02-24,6.58488,8329.39500088006
786,2021-02-25,6.61932,8372.959099820408
787,2021-02-26,6.21586,7862.611499400191
788,2021-02-27,7.37539,9329.332743427487
789,2021-02-28,8.58002,10853.102212257616
790,2021-03-01,8.85965,11206.813855308985
791,2021-03-02,7.01786,8877.083257534858
792,2021-03-03,6.95061,8792.016891282294
793,2021-03-04,6.88009,8702.81421249968
794,2021-03-05,6.72182,8502.614156190486
795,2021-03-06,7.58204,9590.729986343358
796,2021-03-07,9.13273,11552.24022402646
797,2021-03-08,8.16918,10333.419447778757
798,2021-03-09,7.35817,9307.550693957313
799,2021-03-10,7.00063,8855.288558790893
800,2021-03-11,6.90879,8739.117628283302
801,2021-03-12,9.98146,12625.82203859209
802,2021-03-13,12.37022,15647.429964978335
803,2021-03-14,12.00941,15191.031517281865
804,2021-03-15,9.76579,12353.015150715653
805,2021-03-16,8.94494,11314.699511482684
806,2021-03-17,8.60872,10889.405628041239
807,2021-03-18,8.35205,10564.736717616768
808,2021-03-19,7.79935,9865.611355121717
809,2021-03-20,9.08188,11487.918666793108
810,2021-03-21,9.78547,12377.908921538707
811,2021-03-22,8.95478,11327.14639689421
812,2021-03-23,8.06258,10198.578189153874
813,2021-03-24,7.65256,9679.932665125973
814,2021-03-25,7.31471,9252.5769500564
815,2021-03-26,6.93175,8768.1603609102
816,2021-03-27,8.79487,11124.871859683093
817,2021-03-28,9.58129,12119.636049249508
818,2021-03-29,8.79651,11126.946340585015
819,2021-03-30,8.39223,10615.561499713838
820,2021-03-31,8.20773,10382.182398247696
821,2021-04-01,7.45985,9436.168509876432
822,2021-04-02,7.36391,9314.811377114038
823,2021-04-03,8.59396,10870.735299923947
824,2021-04-04,9.77235,12361.313074323336
825,2021-04-05,8.5874,10862.437376316262
826,2021-04-06,8.06586,10202.727150957717
827,2021-04-07,8.87113,11221.335221622434
828,2021-04-08,7.48036,9462.11217042424
829,2021-04-09,7.13922,9030.594844277031
830,2021-04-10,7.85921,9941.329908041844
831,2021-04-11,8.78175,11108.276012467724
832,2021-04-12,7.69766,9736.980889928807
833,2021-04-13,6.99079,8842.841673379366
834,2021-04-14,6.5857,8330.43224133102
835,2021-04-15,6.83909,8650.952189951648
836,2021-04-16,6.70378,8479.794866269352
837,2021-04-17,8.35697,10570.960160322533
838,2021-04-18,8.27497,10467.23611522647
839,2021-04-19,7.26469,9189.3052825478
840,2021-04-20,7.11872,9004.663833003016
841,2021-04-21,7.13184,9021.259680218387
842,2021-04-22,7.30077,9234.94386239007
843,2021-04-23,6.78169,8578.345358384404
844,2021-04-24,7.96828,10079.295537293401
845,2021-04-25,9.5411,12068.798617878647
846,2021-04-26,8.9187,11281.507817051941
847,2021-04-27,8.33483,10542.954668146594
848,2021-04-28,7.0154,8873.971536181976
849,2021-04-29,6.6185,8371.921859369446
850,2021-04-30,6.30688,7977.745189456821
851,2021-05-01,7.18104,9083.494107276025
852,2021-05-02,8.03634,10165.386494723132
853,2021-05-03,6.87845,8700.739731597758
854,2021-05-04,6.53403,8265.073443646708
855,2021-05-05,7.35571,9304.438972604432
856,2021-05-06,6.6349,8392.666668388658
857,2021-05-07,6.07317,7682.119011659249
858,2021-05-08,7.30241,9237.01834329199
859,2021-05-09,8.15852,10319.935321916266
860,2021-05-10,7.6583,9687.193348282697
861,2021-05-11,7.51398,9504.639028913625
862,2021-05-12,7.56728,9572.059658226068
863,2021-05-13,7.28847,9219.385255625659
864,2021-05-14,7.21056,9120.834763510607
865,2021-05-15,7.42131,9387.418208681282
866,2021-05-16,8.07816,10218.285757722126
867,2021-05-17,7.51808,9509.825231168428
868,2021-05-18,6.38397,8075.258441120913
869,2021-05-19,7.26141,9185.156320743958
870,2021-05-20,8.50786,10761.825052573082
871,2021-05-21,9.38284,11868.611210843244
872,2021-05-22,7.9773,10090.705182253967
873,2021-05-23,8.75059,11068.860875331222
874,2021-05-24,7.30979,9246.353507350635
875,2021-05-25,8.16508,10328.233245523952
876,2021-05-26,7.19498,9101.127194942355
877,2021-05-27,7.07198,8945.54112729826
878,2021-05-28,6.69394,8467.347980857823
879,2021-05-29,10.10119,12777.271793706135
880,2021-05-30,10.16761,12861.288270233947
881,2021-05-31,8.34385,10554.364313107162
882,2021-06-01,8.25693,10444.416825305336
883,2021-06-02,8.17985,10346.916222915035
884,2021-06-03,7.6829,9718.310561811515
885,2021-06-04,6.89813,8725.633502420815
886,2021-06-05,7.84035,9917.473377669749
887,2021-06-06,10.59239,13398.604122379138
888,2021-06-07,8.47014,10714.111991828893
889,2021-06-08,8.38895,10611.412537909997
890,2021-06-09,7.57302,9579.32034138279
891,2021-06-10,6.93995,8778.532765419806
892,2021-06-11,6.35281,8035.8433039844085
893,2021-06-12,7.22286,9136.393370275016
894,2021-06-13,8.00436,10124.934117135668
895,2021-06-14,7.58532,9594.878948147201
896,2021-06-15,7.0441,8910.274951965599
897,2021-06-16,8.49884,10750.415407612512
898,2021-06-17,8.40289,10629.045625576327
899,2021-06-18,7.38605,9342.816869289974
900,2021-06-19,7.57138,9577.24586048087
901,2021-06-20,7.94203,10046.091193588867
902,2021-06-21,7.57056,9576.208620029909
903,2021-06-22,7.27207,9198.640446606447
904,2021-06-23,6.51189,8237.067951470772
905,2021-06-24,6.35855,8043.103987141134
906,2021-06-25,6.82187,8629.170140481474
907,2021-06-26,6.67836,8447.640412289571
908,2021-06-27,7.14906,9043.04172968856
909,2021-06-28,6.97685,8825.208585713035
910,2021-06-29,6.69968,8474.608664014548
911,2021-06-30,12.8114,16205.49062614274
912,2021-07-01,14.90249,18850.56761955648
913,2021-07-02,7.92153,10020.160182314852
914,2021-07-03,8.21101,10386.33136005154
915,2021-07-04,9.29181,11753.464871512822
916,2021-07-05,7.73211,9780.557638142946
917,2021-07-06,7.25813,9181.007358940116
918,2021-07-07,6.44547,8153.05147494296
919,2021-07-08,7.46313,9440.317471680273
920,2021-07-09,6.91699,8749.490032792908
921,2021-07-10,7.92399,10023.271903667734
922,2021-07-11,10.37262,13120.611032247896
923,2021-07-12,7.24172,9160.249900647112
924,2021-07-13,6.5816,8325.246039076217
925,2021-07-14,6.23636,7888.542510674208
926,2021-07-15,5.96821,7549.352233936288
927,2021-07-16,5.72876,7246.465372981991
928,2021-07-17,6.43563,8140.604589531433
929,2021-07-18,7.24254,9161.287141098072
930,2021-07-19,6.46105,8172.759043511212
931,2021-07-20,6.37823,8067.997757964189
932,2021-07-21,6.279,7942.47901412416
933,2021-07-22,6.12484,7747.477809343561
934,2021-07-23,5.55655,7028.632229006465
935,2021-07-24,5.59755,7080.494251554498
936,2021-07-25,5.8083,7347.077696725172
937,2021-07-26,5.40813,6840.891707382591
938,2021-07-27,5.42125,6857.487554597961
939,2021-07-28,5.37451,6798.364848893206
940,2021-07-29,5.3663,6787.979795109807
941,2021-07-30,5.22526,6609.574437544577
942,2021-07-31,5.32448,6735.0805321108155
943,2021-08-01,6.13058,7754.738492500285
944,2021-08-02,5.53769,7004.775698634371
945,2021-08-03,5.6238,7113.69859525903
946,2021-08-04,5.99937,7588.767371072792
947,2021-08-05,6.00019,7589.804611523752
948,2021-08-06,5.44093,6882.381325421016
949,2021-08-07,6.16666,7800.377072342553
950,2021-08-08,6.81859,8625.021178677633
951,2021-08-09,6.55454,8291.017104194518
952,2021-08-10,6.31755,7991.241964593101
953,2021-08-11,8.10932,10257.70089485863
954,2021-08-12,6.52419,8252.62655823518
955,2021-08-13,6.01167,7604.325977837201
956,2021-08-14,6.03545,7634.40595091506
957,2021-08-15,6.44465,8152.0142344920005
958,2021-08-16,7.38113,9336.59342658421
959,2021-08-17,8.00436,10124.934117135668
960,2021-08-18,7.15398,9049.265172394324
961,2021-08-19,8.4767,10722.409915436576
962,2021-08-20,7.46805,9446.540914386038
963,2021-08-21,8.33237,10539.842946793713
964,2021-08-22,9.18439,11617.58637243698
965,2021-08-23,8.85473,11200.59041260322
966,2021-08-24,8.98266,11362.41257222687
967,2021-08-25,8.71779,11027.371257292796
968,2021-08-26,8.38321,10604.151854753272
969,2021-08-27,8.22577,10405.001688168832
970,2021-08-28,8.72517,11036.70642135144
971,2021-08-29,9.75021,12333.3075821474
972,2021-08-30,8.03962,10169.535456526974
973,2021-08-31,8.00846,10130.120319390471
974,2021-09-01,8.08226,10223.471959976929
975,2021-09-02,7.94778,10053.364526019384
976,2021-09-03,7.55744,9559.612772814538
977,2021-09-04,8.59396,10870.735299923947
978,2021-09-05,9.99212,12639.306164454578
979,2021-09-06,9.49354,12008.638671722929
980,2021-09-07,9.32543,11795.99173000221
981,2021-09-08,8.76371,11085.45672254659
982,2021-09-09,8.22249,10400.852726364988
983,2021-09-10,7.44345,9415.42370085722
984,2021-09-11,8.97118,11347.891205913424
985,2021-09-12,10.51531,13301.103519988837
986,2021-09-13,8.99578,11379.008419442242
987,2021-09-14,8.31187,10513.911935519698
988,2021-09-15,7.68946,9726.608485419201
989,2021-09-16,7.63042,9651.927172950036
990,2021-09-17,7.67306,9705.86367639999
991,2021-09-18,8.62594,10911.187677511412
992,2021-09-19,8.90394,11262.83748893465
993,2021-09-20,8.76371,11085.45672254659
994,2021-09-21,10.23157,12942.193025408875
995,2021-09-22,10.95976,13863.300493683293
996,2021-09-23,10.12825,12811.500728587835
997,2021-09-24,9.013,11400.790468912415
998,2021-09-25,10.32178,13056.302124288339
999,2021-09-26,10.99011,13901.691039642628
1000,2021-09-27,11.75028,14863.250885504513
1001,2021-09-28,10.23239,12943.230265859836
1002,2021-09-29,9.63131,12182.907716758107
1003,2021-09-30,9.37628,11860.313287235558
1004,2021-10-01,11.56331,14626.747413411695
1005,2021-10-02,8.74239,11058.488470821614
1006,2021-10-03,9.01382,11401.827709363377
1007,2021-10-04,10.24551,12959.826113075205
1008,2021-10-05,8.35697,10570.960160322533
1009,2021-10-06,8.1659,10329.270485974914
1010,2021-10-07,7.97074,10082.407258646283
1011,2021-10-08,7.0605,8931.019760984811
1012,2021-10-09,8.15852,10319.935321916266
1013,2021-10-10,9.18439,11617.58637243698
1014,2021-10-11,9.9421,12576.03449694598
1015,2021-10-12,8.571,10841.692567297048
1016,2021-10-13,7.85429,9935.106465336079
1017,2021-10-14,8.16426,10327.196005072992
1018,2021-10-15,9.67887,12243.067662913825
1019,2021-10-16,9.80433,12401.765451910802
1020,2021-10-17,10.27339,12995.092288407866
1021,2021-10-18,10.44888,13217.074394187237
1022,2021-10-19,9.78957,12383.09512379351
1023,2021-10-20,9.08516,11492.067628596951
1024,2021-10-21,16.5647,20953.142558570227
1025,2021-10-22,11.8741,15019.874193599568
1026,2021-10-23,10.78018,13636.144834922914
1027,2021-10-24,10.63585,13453.577866280051
1028,2021-10-25,8.27087,10462.049912971666
1029,2021-10-26,8.16344,10326.15876462203
1030,2021-10-27,6.92519,8759.862437302514
1031,2021-10-28,7.08756,8965.248695866512
1032,2021-10-29,6.50615,8229.807268314047
1033,2021-10-30,6.65212,8414.448717858832
1034,2021-10-31,7.1466,9039.930008335677
1035,2021-11-01,6.54388,8277.532978332029
1036,2021-11-02,6.43973,8145.790791786236
1037,2021-11-03,6.21668,7863.648739851152
1038,2021-11-04,5.73696,7256.837777491597
1039,2021-11-05,5.58689,7067.01012569201
1040,2021-11-06,6.08958,7702.8764699522535
1041,2021-11-07,6.95717,8800.314814889978
1042,2021-11-08,6.38479,8076.2956815718735
1043,2021-11-09,7.29093,9222.496976978542
1044,2021-11-10,7.46477,9442.391952582195
1045,2021-11-11,7.83051,9905.026492258223
1046,2021-11-12,7.00145,8856.325799241853
1047,2021-11-13,7.6173,9635.331325734665
1048,2021-11-14,7.56236,9565.836215520303
1049,2021-11-15,6.69968,8474.608664014548
1050,2021-11-16,6.56602,8305.538470507965
1051,2021-11-17,6.07071,7679.007290306367
1052,2021-11-18,5.89359,7454.96335289887
1053,2021-11-19,5.82716,7370.9342270972675
1054,2021-11-20,6.11172,7730.881962128191
1055,2021-11-21,6.34379,8024.433659023843
1056,2021-11-22,6.05349,7657.225240836194
1057,2021-11-23,6.19946,7841.866690380979
1058,2021-11-24,5.68366,7189.417148179155
1059,2021-11-25,6.11992,7741.254366637797
1060,2021-11-26,6.06333,7669.672126247721
1061,2021-11-27,5.90999,7475.708161918083
1062,2021-11-28,6.46433,8176.908005315056
1063,2021-11-29,5.79764,7333.593570862685
1064,2021-11-30,5.85587,7407.250292154682
1065,2021-12-01,5.76238,7288.992231471378
1066,2021-12-02,5.30726,6713.298482640642
1067,2021-12-03,5.23346,6619.946842054184
1068,2021-12-04,6.14206,7769.259858813734
1069,2021-12-05,5.93705,7509.937096799784
1070,2021-12-06,5.44831,6891.716489479662
1071,2021-12-07,5.34416,6759.97430293387
1072,2021-12-08,5.09897,6449.826758822848
1073,2021-12-09,4.81852,6095.07787532052
1074,2021-12-10,4.96203,6276.607603512423
1075,2021-12-11,5.15228,6517.2600374090825
1076,2021-12-12,6.21668,7863.648739851152
1077,2021-12-13,5.65086,7147.927530140731
1078,2021-12-14,5.37286,6796.2777187174925
1079,2021-12-15,5.2802,6679.069547758941
1080,2021-12-16,5.09733,6447.752277920928
1081,2021-12-17,4.92185,6225.782821415352
1082,2021-12-18,5.32202,6731.968810757933
1083,2021-12-19,6.37003,8057.625353454582
1084,2021-12-20,5.82798,7371.971467548227
1085,2021-12-21,5.92229,7491.2667686824925
1086,2021-12-22,5.36466,6785.905314207886
1087,2021-12-23,5.27938,6678.03230730798
1088,2021-12-24,4.93579,6243.415909081683
1089,2021-12-25,5.77222,7301.439116882904
1090,2021-12-26,5.96165,7541.054310328603
1091,2021-12-27,5.39829,6828.444821971064
1092,2021-12-28,5.31464,6722.633646699287
1093,2021-12-29,6.84811,8662.361834912215
1094,2021-12-30,4.93251,6239.26694727784
1095,2021-12-31,4.40358,5570.208908586856
1096,2022-01-01,4.73242,5986.167627969654
1097,2022-01-02,5.74434,7266.172941550243
1098,2022-01-03,5.14982,6514.1483160562
1099,2022-01-04,5.39911,6829.482062422025
1100,2022-01-05,5.16704,6535.930365526374
1101,2022-01-06,4.8177,6094.04063486956
1102,2022-01-07,4.85378,6139.679214711828
1103,2022-01-08,5.24494,6634.468208367633
1104,2022-01-09,5.74352,7265.135701099282
1105,2022-01-10,5.06781,6410.411621686344
1106,2022-01-11,4.90052,6198.801920416584
1107,2022-01-12,4.65943,5893.840578560365
1108,2022-01-13,4.67912,5918.746998657213
1109,2022-01-14,4.67255,5910.436425775736
1110,2022-01-15,5.38599,6812.886215206654
1111,2022-01-16,5.95017,7526.532944015154
1112,2022-01-17,5.2679,6663.510940994532
1113,2022-01-18,4.7603,6021.433803302315
1114,2022-01-19,4.84886,6133.455772006064
1115,2022-01-20,4.75784,6018.322081949434
1116,2022-01-21,4.54381,5747.589674974915
1117,2022-01-22,5.28266,6682.181269111822
1118,2022-01-23,5.88129,7439.404746134461
1119,2022-01-24,5.07355,6417.6723048430695
1120,2022-01-25,5.19738,6574.308262211916
1121,2022-01-26,4.98253,6302.538614786438
1122,2022-01-27,4.62745,5853.3882009729
1123,2022-01-28,4.76194,6023.508284204237
1124,2022-01-29,5.33432,6747.527417522342
1125,2022-01-30,5.84275,7390.65444493931
1126,2022-01-31,5.8124,7352.263898979976
1127,2022-02-01,6.42743,8130.232185021827
1128,2022-02-02,6.57094,8311.76191321373
1129,2022-02-03,6.04939,7652.039038581391
1130,2022-02-04,5.75746,7282.768788765613
1131,2022-02-05,6.05513,7659.299721738115
1132,2022-02-06,6.52337,8251.58931778422
1133,2022-02-07,5.87227,7427.995101173894
1134,2022-02-08,5.69022,7197.715071786842
1135,2022-02-09,5.82634,7369.896986646307
1136,2022-02-10,5.7878,7321.146685451156
1137,2022-02-11,5.22444,6608.5371970936185
1138,2022-02-12,5.53933,7006.850179536293
1139,2022-02-13,6.24374,7897.877674732852
1140,2022-02-14,5.51965,6981.9564087132385
1141,2022-02-15,5.07683,6421.821266646912
1142,2022-02-16,4.97679,6295.277931629715
1143,2022-02-17,4.96449,6279.719324865305
1144,2022-02-18,5.03091,6363.735801393117
1145,2022-02-19,5.41387,6848.152390539316
1146,2022-02-20,6.07646,7686.280622736884
1147,2022-02-21,5.38681,6813.923455657615
1148,2022-02-22,5.17278,6543.191048683098
1149,2022-02-23,5.13751,6498.5770600179985
1150,2022-02-24,4.99237,6314.985500197967
1151,2022-02-25,5.06289,6404.188178980581
1152,2022-02-26,5.8288,7373.008707999188
1153,2022-02-27,6.43399,8138.530108629511
1154,2022-02-28,5.6197,7108.512393004226
1155,2022-03-01,6.45777,8168.61008170737
1156,2022-03-02,5.23018,6615.797880250342
1157,2022-03-03,4.90955,6210.224214650943
1158,2022-03-04,5.08421,6431.156430705557
1159,2022-03-05,5.73122,7249.577094334873
1160,2022-03-06,6.41841,8118.822540061259
1161,2022-03-07,5.34088,6755.8253411300275
1162,2022-03-08,4.83246,6112.710962986851
1163,2022-03-09,5.29004,6691.516433170469
1164,2022-03-10,4.94727,6257.937275395131
1165,2022-03-11,5.28922,6690.479192719508
1166,2022-03-12,6.6062,8356.363252605037
1167,2022-03-13,7.71817,9762.924550476615
1168,2022-03-14,5.86325,7416.585456213327
1169,2022-03-15,5.51145,6971.584004203632
1170,2022-03-16,7.54104,9538.867963795326
1171,2022-03-17,5.98297,7568.022562053579
1172,2022-03-18,5.6156,7103.326190749423
1173,2022-03-19,6.03873,7638.554912718902
1174,2022-03-20,6.46351,8175.870764864095
1175,2022-03-21,5.26872,6664.5481814454915
1176,2022-03-22,5.11537,6470.571567842062
1177,2022-03-23,5.1941,6570.159300408074
1178,2022-03-24,4.96367,6278.682084414344
1179,2022-03-25,4.70372,5949.864212186031
1180,2022-03-26,5.91901,7487.11780687865
1181,2022-03-27,6.61276,8364.661176212721
1182,2022-03-28,6.2257,7875.0583848117185
1183,2022-03-29,5.47373,6923.870943459442
1184,2022-03-30,5.33104,6743.3784557185
1185,2022-03-31,5.43519,6875.120642264293
1186,2022-04-01,5.1449,6507.924873350436
1187,2022-04-02,5.65414,7152.076491944574
1188,2022-04-03,6.17568,7811.78671730312
1189,2022-04-04,6.12238,7744.366087990678
1190,2022-04-05,5.67792,7182.156465022432
1191,2022-04-06,6.20274,7846.015652184821
1192,2022-04-07,5.6484,7144.815808787848
1193,2022-04-08,5.58033,7058.712202084324
1194,2022-04-09,6.39135,8084.593605179559
1195,2022-04-10,7.70012,9740.092611281689
1196,2022-04-11,7.57958,9587.618264990477
1197,2022-04-12,7.56318,9566.873455971263
1198,2022-04-13,6.46187,8173.796283962173
1199,2022-04-14,6.28884,7954.925899535688
1200,2022-04-15,5.75992,7285.880510118495
1201,2022-04-16,6.53403,8265.073443646708
1202,2022-04-17,7.47543,9455.876078444684
1203,2022-04-18,7.09986,8980.807302630921
1204,2022-04-19,7.48692,9470.410094031924
1205,2022-04-20,6.46843,8182.094207569858
1206,2022-04-21,6.53977,8272.334126803433
1207,2022-04-22,6.62178,8376.070821173289
1208,2022-04-23,7.78295,9844.866546102505
1209,2022-04-24,9.93472,12566.699332887336
1210,2022-04-25,8.50622,10759.75057167116
1211,2022-04-26,7.80673,9874.946519180363
1212,2022-04-27,7.40081,9361.487197407267
1213,2022-04-28,7.39589,9355.263754701502
1214,2022-04-29,6.6554,8418.597679662675
1215,2022-04-30,7.10888,8992.216947591489
1216,2022-05-01,9.98802,12634.119962199777
1217,2022-05-02,6.82187,8629.170140481474
1218,2022-05-03,6.52255,8250.55207733326
1219,2022-05-04,6.38971,8082.519124277637
1220,2022-05-05,7.22286,9136.393370275016
1221,2022-05-06,7.04902,8916.498394671362
1222,2022-05-07,8.03962,10169.535456526974
1223,2022-05-08,8.31105,10512.874695068736
1224,2022-05-09,7.45165,9425.796105366826
1225,2022-05-10,7.15316,9048.227931943362
1226,2022-05-11,7.25649,9178.932878038195
1227,2022-05-12,7.46969,9448.61539528796
1228,2022-05-13,6.79481,8594.941205599775
1229,2022-05-14,7.16054,9057.563096002008
1230,2022-05-15,7.77803,9838.643103396742
1231,2022-05-16,7.32701,9268.13555682081
1232,2022-05-17,7.0728,8946.57836774922
1233,2022-05-18,6.98341,8833.50650932072
1234,2022-05-19,6.21012,7855.350816243466
1235,2022-05-20,6.00265,7592.916332876634
1236,2022-05-21,6.78579,8583.531560639209
1237,2022-05-22,7.66158,9691.342310086538
1238,2022-05-23,7.02688,8888.492902495425
1239,2022-05-24,6.7702,8563.811342797164
1240,2022-05-25,6.56356,8302.426749155084
1241,2022-05-26,6.11828,7739.179885735876
1242,2022-05-27,5.7714,7300.4018764319435
1243,2022-05-28,6.44219,8148.902513139118
1244,2022-05-29,7.1507,9045.11621059048
1245,2022-05-30,7.0892,8967.323176768434
1246,2022-05-31,6.61686,8369.847378467524
1247,2022-06-01,7.32865,9270.21003772273
