,date,안데르센안데르센,안데르센안데르센_absolute
0,2019-01-01,3.78947,444.3549250551987
1,2019-01-02,3.7799,443.23274263053816
2,2019-01-03,3.76076,440.98837778121714
3,2019-01-04,3.63636,426.40117886504504
4,2019-01-05,3.25358,381.51622708745373
5,2019-01-06,3.19617,374.78430514390516
6,2019-01-07,3.77033,442.1105602058777
7,2019-01-08,3.13875,368.0512105959421
8,2019-01-09,3.21531,377.0286699932262
9,2019-01-10,3.57894,419.668084317082
10,2019-01-11,3.17703,372.53994029458414
11,2019-01-12,2.90909,341.1211776129189
12,2019-01-13,3.33014,390.4936864847378
13,2019-01-14,2.90909,341.1211776129189
14,2019-01-15,3.1866,373.6621227192446
15,2019-01-16,3.02392,354.58619410443055
16,2019-01-17,2.32535,272.67156752187145
17,2019-01-18,2.3732,278.282479645174
18,2019-01-19,2.28708,268.1840104276439
19,2019-01-20,2.5933,304.0915028079512
20,2019-01-21,2.52631,296.2362258353276
21,2019-01-22,2.36363,277.1602972205135
22,2019-01-23,2.20095,258.08436860569935
23,2019-01-24,1.98086,232.27651804733665
24,2019-01-25,1.89473,222.1768762253921
25,2019-01-26,2.09569,245.74153453884824
26,2019-01-27,2.4976,292.86967856134606
27,2019-01-28,2.40191,281.6490269191555
28,2019-01-29,2.00956,235.6418927169037
29,2019-01-30,1.58851,186.26938384508486
30,2019-01-31,1.94258,227.78778834869462
31,2019-02-01,1.68421,197.4912080916899
32,2019-02-02,1.71291,200.85658276125693
33,2019-02-03,2.39234,280.526844494495
34,2019-02-04,3.58851,420.79026674174247
35,2019-02-05,2.69856,316.4343368748023
36,2019-02-06,2.4976,292.86967856134606
37,2019-02-07,3.35885,393.8602337587193
38,2019-02-08,3.11961,365.80684574662115
39,2019-02-09,2.94736,345.6087347071465
40,2019-02-10,2.66985,313.06778960082073
41,2019-02-11,2.46889,289.50313128736457
42,2019-02-12,1.91387,224.4212410747131
43,2019-02-13,2.51674,295.1140434106671
44,2019-02-14,1.88516,221.05469380073157
45,2019-02-15,1.58851,186.26938384508486
46,2019-02-16,1.79904,210.9562245832015
47,2019-02-17,2.21052,259.20655103035983
48,2019-02-18,2.0287,237.8862575662247
49,2019-02-19,2.06698,242.37498726486675
50,2019-02-20,1.6555,194.1246608177084
51,2019-02-21,1.63636,191.88029596838737
52,2019-02-22,1.4354,168.3156376549312
53,2019-02-23,1.77033,207.58967730921998
54,2019-02-24,1.52153,178.41527947687578
55,2019-02-25,1.34928,158.21716843740114
56,2019-02-26,1.52153,178.41527947687578
57,2019-02-27,1.60765,188.51374869440585
58,2019-02-28,1.44497,169.43782007959172
59,2019-03-01,1.33014,155.97280358808013
60,2019-03-02,1.44497,169.43782007959172
61,2019-03-03,1.39712,163.82690795628918
62,2019-03-04,1.21531,142.5077870965685
63,2019-03-05,0.91866,107.72247714092177
64,2019-03-06,1.28229,150.36189146477759
65,2019-03-07,1.56937,184.02501899576382
66,2019-03-08,0.99521,116.69876393379134
67,2019-03-09,1.5311,179.53746190153626
68,2019-03-10,1.50239,176.17091462755474
69,2019-03-11,1.33014,155.97280358808013
70,2019-03-12,0.89952,105.47811229160075
71,2019-03-13,1.00478,117.82094635845185
72,2019-03-14,1.00478,117.82094635845185
73,2019-03-15,1.12918,132.40814527462396
74,2019-03-16,0.98564,115.57658150913083
75,2019-03-17,1.33971,157.0949860127406
76,2019-03-18,1.08133,126.79723315132141
77,2019-03-19,1.08133,126.79723315132141
78,2019-03-20,1.12918,132.40814527462396
79,2019-03-21,1.74162,204.22313003523846
80,2019-03-22,1.02392,120.06531120777285
81,2019-03-23,1.0909,127.91941557598193
82,2019-03-24,1.34928,158.21716843740114
83,2019-03-25,1.23444,144.75097934147504
84,2019-03-26,0.78468,92.01192319567467
85,2019-03-27,0.88995,104.35592986694024
86,2019-03-28,0.89952,105.47811229160075
87,2019-03-29,0.88038,103.23374744227975
88,2019-03-30,0.86124,100.98938259295872
89,2019-03-31,1.14832,134.65251012394498
90,2019-04-01,1.49282,175.04873220289426
91,2019-04-02,1.00478,117.82094635845185
92,2019-04-03,1.04306,122.30967605709388
93,2019-04-04,0.79425,93.13410562033518
94,2019-04-05,0.79425,93.13410562033518
95,2019-04-06,0.78468,92.01192319567467
96,2019-04-07,0.88995,104.35592986694024
97,2019-04-08,0.93779,109.96566938582829
98,2019-04-09,1.02392,120.06531120777285
99,2019-04-10,0.87081,102.11156501761923
100,2019-04-11,0.91866,107.72247714092177
101,2019-04-12,0.82296,96.5006528943167
102,2019-04-13,0.70813,83.0356364028051
103,2019-04-14,0.83253,97.62283531897721
104,2019-04-15,1.15789,135.7746925486055
105,2019-04-16,0.91866,107.72247714092177
106,2019-04-17,0.68899,80.79127155348408
107,2019-04-18,0.48803,57.22661324002792
108,2019-04-19,0.44019,51.616873721139875
109,2019-04-20,0.57416,67.32625506197249
110,2019-04-21,0.68899,80.79127155348408
111,2019-04-22,0.54545,63.959707787990965
112,2019-04-23,0.45933,53.861238570460884
113,2019-04-24,0.46889,54.98224839070691
114,2019-04-25,0.52631,61.71534293866994
115,2019-04-26,0.52631,61.71534293866994
116,2019-04-27,0.56459,66.20407263731198
117,2019-04-28,0.50717,59.47097808934893
118,2019-04-29,0.65071,76.30254185484206
119,2019-04-30,0.53588,62.83752536333046
120,2019-05-01,0.60287,70.692802335954
121,2019-05-02,0.30622,35.907492380307254
122,2019-05-03,0.45933,53.861238570460884
123,2019-05-04,0.46889,54.98224839070691
124,2019-05-05,0.29665,34.78530995564675
125,2019-05-06,0.27751,32.54094510632573
126,2019-05-07,0.30622,35.907492380307254
127,2019-05-08,0.27751,32.54094510632573
128,2019-05-09,0.33492,39.27286704987429
129,2019-05-10,0.38277,44.883779173176826
130,2019-05-11,0.55502,65.08189021265146
131,2019-05-12,0.42105,49.37250887181885
132,2019-05-13,0.5933,69.5706199112935
133,2019-05-14,0.45933,53.861238570460884
134,2019-05-15,0.30622,35.907492380307254
135,2019-05-16,0.40191,47.12814402249784
136,2019-05-17,0.45933,53.861238570460884
137,2019-05-18,0.45933,53.861238570460884
138,2019-05-19,0.54545,63.959707787990965
139,2019-05-20,0.44976,52.739056145800376
140,2019-05-21,0.57416,67.32625506197249
141,2019-05-22,0.17224,20.196938435060158
142,2019-05-23,0.46889,54.98224839070691
143,2019-05-24,0.36363,42.63941432385582
144,2019-05-25,0.32535,38.150684625213785
145,2019-05-26,0.47846,56.104430815367415
146,2019-05-27,0.34449,40.3950494745348
147,2019-05-28,0.65071,76.30254185484206
148,2019-05-29,0.43062,50.49469129647936
149,2019-05-30,0.50717,59.47097808934893
150,2019-05-31,0.26794,31.41876268166523
151,2019-06-01,0.39234,46.005961597837334
152,2019-06-02,0.46889,54.98224839070691
153,2019-06-03,0.27751,32.54094510632573
154,2019-06-04,0.38277,44.883779173176826
155,2019-06-05,0.40191,47.12814402249784
156,2019-06-06,0.32535,38.150684625213785
157,2019-06-07,0.31578,37.02850220055328
158,2019-06-08,0.16267,19.074756010399653
159,2019-06-09,0.33492,39.27286704987429
160,2019-06-10,0.44976,52.739056145800376
161,2019-06-11,0.39234,46.005961597837334
162,2019-06-12,0.3732,43.76159674851632
163,2019-06-13,0.38277,44.883779173176826
164,2019-06-14,0.33492,39.27286704987429
165,2019-06-15,0.40191,47.12814402249784
166,2019-06-16,0.46889,54.98224839070691
167,2019-06-17,0.50717,59.47097808934893
168,2019-06-18,0.38277,44.883779173176826
169,2019-06-19,0.4976,58.348795664688424
170,2019-06-20,0.46889,54.98224839070691
171,2019-06-21,0.44019,51.616873721139875
172,2019-06-22,0.46889,54.98224839070691
173,2019-06-23,0.5933,69.5706199112935
174,2019-06-24,0.47846,56.104430815367415
175,2019-06-25,0.43062,50.49469129647936
176,2019-06-26,0.41148,48.25032644715835
177,2019-06-27,0.26794,31.41876268166523
178,2019-06-28,0.26794,31.41876268166523
179,2019-06-29,0.4976,58.348795664688424
180,2019-06-30,0.32535,38.150684625213785
181,2019-07-01,0.45933,53.861238570460884
182,2019-07-02,0.40191,47.12814402249784
183,2019-07-03,0.35406,41.5172318991953
184,2019-07-04,0.3732,43.76159674851632
185,2019-07-05,0.34449,40.3950494745348
186,2019-07-06,0.32535,38.150684625213785
187,2019-07-07,0.43062,50.49469129647936
188,2019-07-08,0.50717,59.47097808934893
189,2019-07-09,0.58373,68.44843748663298
190,2019-07-10,0.5933,69.5706199112935
191,2019-07-11,0.47846,56.104430815367415
192,2019-07-12,0.44019,51.616873721139875
193,2019-07-13,0.60287,70.692802335954
194,2019-07-14,0.50717,59.47097808934893
195,2019-07-15,0.5933,69.5706199112935
196,2019-07-16,0.75598,88.64654852610764
197,2019-07-17,0.80382,94.25628804499569
198,2019-07-18,0.91866,107.72247714092177
199,2019-07-19,0.7177,84.1578188274656
200,2019-07-20,0.5933,69.5706199112935
201,2019-07-21,0.66985,78.54690670416306
202,2019-07-22,0.35406,41.5172318991953
203,2019-07-23,0.57416,67.32625506197249
204,2019-07-24,0.45933,53.861238570460884
205,2019-07-25,0.65071,76.30254185484206
206,2019-07-26,0.42105,49.37250887181885
207,2019-07-27,0.58373,68.44843748663298
208,2019-07-28,0.73684,86.40218367678662
209,2019-07-29,0.76555,89.76873095076813
210,2019-07-30,0.56459,66.20407263731198
211,2019-07-31,0.39234,46.005961597837334
212,2019-08-01,0.40191,47.12814402249784
213,2019-08-02,0.50717,59.47097808934893
214,2019-08-03,0.47846,56.104430815367415
215,2019-08-04,0.52631,61.71534293866994
216,2019-08-05,0.78468,92.01192319567467
217,2019-08-06,0.61244,71.81498476061451
218,2019-08-07,0.69856,81.91345397814459
219,2019-08-08,0.61244,71.81498476061451
220,2019-08-09,0.57416,67.32625506197249
221,2019-08-10,0.69856,81.91345397814459
222,2019-08-11,0.68899,80.79127155348408
223,2019-08-12,0.76555,89.76873095076813
224,2019-08-13,0.92822,108.8434869611678
225,2019-08-14,0.75598,88.64654852610764
226,2019-08-15,0.86124,100.98938259295872
227,2019-08-16,0.68899,80.79127155348408
228,2019-08-17,0.73684,86.40218367678662
229,2019-08-18,0.72727,85.28000125212611
230,2019-08-19,0.89952,105.47811229160075
231,2019-08-20,0.88038,103.23374744227975
232,2019-08-21,0.81339,95.37847046965618
233,2019-08-22,1.07177,125.67622333107538
234,2019-08-23,0.83253,97.62283531897721
235,2019-08-24,0.80382,94.25628804499569
236,2019-08-25,1.47368,172.80436735357324
237,2019-08-26,1.10047,129.04159800064244
238,2019-08-27,1.9043,223.29905865005261
239,2019-08-28,1.19617,140.2634222472475
240,2019-08-29,1.32057,154.85062116341962
241,2019-08-30,1.21531,142.5077870965685
242,2019-08-31,0.85167,99.86720016829823
243,2019-09-01,1.17703,138.0190573979265
244,2019-09-02,1.11961,131.28596284996345
245,2019-09-03,1.60765,188.51374869440585
246,2019-09-04,1.82775,214.32277185718303
247,2019-09-05,1.14832,134.65251012394498
248,2019-09-06,1.20574,141.385604671908
249,2019-09-07,1.27272,149.23970904011708
250,2019-09-08,1.30143,152.6062563140986
251,2019-09-09,1.6555,194.1246608177084
252,2019-09-10,1.40669,164.94909038094968
253,2019-09-11,1.07177,125.67622333107538
254,2019-09-12,1.33971,157.0949860127406
255,2019-09-13,1.21531,142.5077870965685
256,2019-09-14,1.61722,189.63593111906636
257,2019-09-15,1.64593,193.00247839304785
258,2019-09-16,1.81818,213.20058943252252
259,2019-09-17,1.86602,218.81032895141058
260,2019-09-18,2.1244,249.1080818128298
261,2019-09-19,2.08612,244.61935211418776
262,2019-09-20,1.5598,182.90283657110334
263,2019-09-21,2.51674,295.1140434106671
264,2019-09-22,2.52631,296.2362258353276
265,2019-09-23,2.79425,327.65498851699283
266,2019-09-24,2.7177,318.67870172412324
267,2019-09-25,2.66985,313.06778960082073
268,2019-09-26,3.32057,389.37150406007726
269,2019-09-27,2.89952,339.9989951882584
270,2019-09-28,2.28708,268.1840104276439
271,2019-09-29,2.74641,322.0452489981048
272,2019-09-30,2.8421,333.26590064029534
273,2019-10-01,3.47368,407.3252502502309
274,2019-10-02,3.64593,427.5233612897055
275,2019-10-03,3.08133,361.31811604797906
276,2019-10-04,3.37799,396.1045986080403
277,2019-10-05,2.65071,310.8234247514997
278,2019-10-06,3.72248,436.4996480825751
279,2019-10-07,3.80861,446.59928990451965
280,2019-10-08,2.66985,313.06778960082073
281,2019-10-09,3.14832,369.17339302060265
282,2019-10-10,3.56937,418.5459018924215
283,2019-10-11,2.8421,333.26590064029534
284,2019-10-12,2.4976,292.86967856134606
285,2019-10-13,4.50717,528.5127438826643
286,2019-10-14,2.91866,342.24336003757946
287,2019-10-15,4.4976,527.3905614580038
288,2019-10-16,3.62679,425.27899644038456
289,2019-10-17,3.92344,460.06430639603127
290,2019-10-18,2.99521,351.21964683044905
291,2019-10-19,2.7177,318.67870172412324
292,2019-10-20,3.62679,425.27899644038456
293,2019-10-21,2.67942,314.1899720254812
294,2019-10-22,2.54545,298.48059068464863
295,2019-10-23,3.05263,357.95274137841204
296,2019-10-24,3.29186,386.0049567860957
297,2019-10-25,3.15789,370.2955754452631
298,2019-10-26,3.13875,368.0512105959421
299,2019-10-27,3.56937,418.5459018924215
300,2019-10-28,3.83732,449.9658371785012
301,2019-10-29,4.94736,580.1296176038041
302,2019-10-30,6.06698,711.416753058182
303,2019-10-31,5.57894,654.1889672137397
304,2019-11-01,5.64593,662.0442441863632
305,2019-11-02,5.19617,609.3051880405629
306,2019-11-03,5.98086,701.3182838406519
307,2019-11-04,5.27272,618.2814748334324
308,2019-11-05,6.28708,737.2257762209592
309,2019-11-06,5.49282,644.0904979962096
310,2019-11-07,6.0287,706.92802335954
311,2019-11-08,6.04784,709.1723882088611
312,2019-11-09,5.56937,653.0667847890792
313,2019-11-10,6.7177,787.7204675174386
314,2019-11-11,5.80861,681.1201728011773
315,2019-11-12,5.80861,681.1201728011773
316,2019-11-13,6.67942,783.2317378187967
317,2019-11-14,6.44976,756.3017048357734
318,2019-11-15,5.36842,629.5032990800376
319,2019-11-16,4.74641,556.5661318947624
320,2019-11-17,5.70334,668.7761661299118
321,2019-11-18,6.91866,811.2851258308948
322,2019-11-19,7.84688,920.1286127920625
323,2019-11-20,8.70813,1021.1191679894358
324,2019-11-21,7.20574,844.9482533618809
325,2019-11-22,5.54066,649.7002375150977
326,2019-11-23,5.57894,654.1889672137397
327,2019-11-24,6.40191,750.6907927124709
328,2019-11-25,5.94258,696.82955414201
329,2019-11-26,5.97129,700.1961014159915
330,2019-11-27,5.47368,641.8461331468885
331,2019-11-28,5.83732,684.4867200751589
332,2019-11-29,6.4976,761.9114443546615
333,2019-11-30,7.11961,834.8486115399364
334,2019-12-01,8.09569,949.3041832288212
335,2019-12-02,8.93779,1048.049200972459
336,2019-12-03,9.21531,1080.5913186831992
337,2019-12-04,10.20095,1196.16790019233
338,2019-12-05,8.21052,962.769199720333
339,2019-12-06,7.80861,915.641055697835
340,2019-12-07,8.13397,953.7929129274632
341,2019-12-08,8.32535,976.2342162118445
342,2019-12-09,7.84688,920.1286127920625
343,2019-12-10,7.11961,834.8486115399364
344,2019-12-11,8.28708,971.7466591176169
345,2019-12-12,6.66028,780.9873729694756
346,2019-12-13,7.33014,859.5354522780532
347,2019-12-14,6.61244,775.3776334505875
348,2019-12-15,7.14832,838.2151588139179
349,2019-12-16,7.35885,862.9019995520347
350,2019-12-17,7.40669,868.5117390709228
351,2019-12-18,6.74641,791.0870147914201
352,2019-12-19,8.30622,973.9910239669379
353,2019-12-20,6.63157,777.6208256954941
354,2019-12-21,5.69377,667.6539837052512
355,2019-12-22,7.7799,912.2745084238535
356,2019-12-23,5.39712,632.8686737496046
357,2019-12-24,4.18181,490.36088665303595
358,2019-12-25,4.90909,575.6420605095766
359,2019-12-26,5.13875,602.5720934925998
360,2019-12-27,4.26794,500.4605284749806
361,2019-12-28,4.61244,540.8567505539298
362,2019-12-29,5.11004,599.2055462186182
363,2019-12-30,5.03349,590.2292594257486
364,2019-12-31,3.9043,457.81994154671025
365,2020-01-01,4.61244,540.8567505539298
366,2020-01-02,4.3732,512.8033625418316
367,2020-01-03,3.4354,402.8365205515889
368,2020-01-04,4.23923,497.09398120099905
369,2020-01-05,4.3732,512.8033625418316
370,2020-01-06,3.91387,458.9421239713708
371,2020-01-07,3.97129,465.67521851933384
372,2020-01-08,3.7799,443.23274263053816
373,2020-01-09,3.51196,411.81397994887294
374,2020-01-10,2.97607,348.975281981128
375,2020-01-11,3.66507,429.7677261390266
376,2020-01-12,4.32535,507.1924504185292
377,2020-01-13,3.50239,410.69179752421246
378,2020-01-14,3.04306,356.83055895375156
379,2020-01-15,3.25358,381.51622708745373
380,2020-01-16,3.95215,463.4308536700128
381,2020-01-17,3.21531,377.0286699932262
382,2020-01-18,3.48325,408.4474326748914
383,2020-01-19,3.4354,402.8365205515889
384,2020-01-20,3.66507,429.7677261390266
385,2020-01-21,3.42583,401.71433812692834
386,2020-01-22,3.26315,382.6384095121142
387,2020-01-23,3.34928,392.73805133405875
388,2020-01-24,2.9665,347.8530995564675
389,2020-01-25,3.32057,389.37150406007726
390,2020-01-26,3.11004,364.6846633219606
391,2020-01-27,3.80861,446.59928990451965
392,2020-01-28,3.54066,415.17935461843996
393,2020-01-29,3.63636,426.40117886504504
394,2020-01-30,3.36842,394.9824161833798
395,2020-01-31,3.26315,382.6384095121142
396,2020-02-01,2.94736,345.6087347071465
397,2020-02-02,3.01435,353.46401167977
398,2020-02-03,3.311,388.2493216354168
399,2020-02-04,3.05263,357.95274137841204
400,2020-02-05,4.54545,533.0014735813063
401,2020-02-06,4.50717,528.5127438826643
402,2020-02-07,3.46411,406.2030678255704
403,2020-02-08,3.40669,399.4699732776074
404,2020-02-09,3.92344,460.06430639603127
405,2020-02-10,3.68421,432.0120909883476
406,2020-02-11,2.60287,305.2136852326116
407,2020-02-12,2.73684,320.92306657344426
408,2020-02-13,3.72248,436.4996480825751
409,2020-02-14,3.59808,421.912449166403
410,2020-02-15,3.28229,384.8827743614353
411,2020-02-16,3.0909,362.4402984726396
412,2020-02-17,3.44497,403.9587029762494
413,2020-02-18,2.83253,332.1437182156349
414,2020-02-19,2.35406,276.038114795853
415,2020-02-20,2.61244,306.33586765727216
416,2020-02-21,1.99043,233.39870047199716
417,2020-02-22,1.91387,224.4212410747131
418,2020-02-23,2.98564,350.0974644057885
419,2020-02-24,3.04306,356.83055895375156
420,2020-02-25,2.32535,272.67156752187145
421,2020-02-26,2.22009,260.32873345502037
422,2020-02-27,2.5933,304.0915028079512
423,2020-02-28,2.23923,262.5730983043414
424,2020-02-29,2.34449,274.91593237119247
425,2020-03-01,3.59808,421.912449166403
426,2020-03-02,2.53588,297.35840825998815
427,2020-03-03,2.85167,334.3880830649559
428,2020-03-04,2.61244,306.33586765727216
429,2020-03-05,2.67942,314.1899720254812
430,2020-03-06,2.53588,297.35840825998815
431,2020-03-07,2.10526,246.86371696350875
432,2020-03-08,2.33492,273.79374994653193
433,2020-03-09,2.1244,249.1080818128298
434,2020-03-10,2.17224,254.71782133171783
435,2020-03-11,1.99043,233.39870047199716
436,2020-03-12,1.39712,163.82690795628918
437,2020-03-13,1.66507,195.2468432423689
438,2020-03-14,1.96172,230.03215319801564
439,2020-03-15,2.44019,286.1377566177975
440,2020-03-16,2.06698,242.37498726486675
441,2020-03-17,2.18181,255.84000375637834
442,2020-03-18,1.83732,215.44495428184354
443,2020-03-19,1.80861,212.078407007862
444,2020-03-20,1.37799,161.58371571138267
445,2020-03-21,1.25358,146.99534419079606
446,2020-03-22,1.55023,181.7806541464428
447,2020-03-23,1.16746,136.89687497326597
448,2020-03-24,1.12918,132.40814527462396
449,2020-03-25,1.01435,118.94312878311236
450,2020-03-26,1.4354,168.3156376549312
451,2020-03-27,1.11004,130.16378042530292
452,2020-03-28,1.11004,130.16378042530292
453,2020-03-29,1.27272,149.23970904011708
454,2020-03-30,1.29186,151.4840738894381
455,2020-03-31,1.39712,163.82690795628918
456,2020-04-01,1.30143,152.6062563140986
457,2020-04-02,1.22488,143.62996952122901
458,2020-04-03,0.98564,115.57658150913083
459,2020-04-04,1.22488,143.62996952122901
460,2020-04-05,1.35885,159.33935086206162
461,2020-04-06,1.33971,157.0949860127406
462,2020-04-07,1.39712,163.82690795628918
463,2020-04-08,1.42583,167.1934552302707
464,2020-04-09,1.41626,166.0712728056102
465,2020-04-10,1.11961,131.28596284996345
466,2020-04-11,1.12918,132.40814527462396
467,2020-04-12,1.49282,175.04873220289426
468,2020-04-13,1.14832,134.65251012394498
469,2020-04-14,1.21531,142.5077870965685
470,2020-04-15,1.00478,117.82094635845185
471,2020-04-16,0.99521,116.69876393379134
472,2020-04-17,1.01435,118.94312878311236
473,2020-04-18,1.01435,118.94312878311236
474,2020-04-19,1.24401,145.87316176613555
475,2020-04-20,0.79425,93.13410562033518
476,2020-04-21,1.23444,144.75097934147504
477,2020-04-22,1.14832,134.65251012394498
478,2020-04-23,0.73684,86.40218367678662
479,2020-04-24,0.88995,104.35592986694024
480,2020-04-25,1.12918,132.40814527462396
481,2020-04-26,1.51196,177.29309705221527
482,2020-04-27,1.14832,134.65251012394498
483,2020-04-28,0.9665,113.33221665980982
484,2020-04-29,0.94736,111.0878518104888
485,2020-04-30,0.80382,94.25628804499569
486,2020-05-01,0.60287,70.692802335954
487,2020-05-02,0.76555,89.76873095076813
488,2020-05-03,1.19617,140.2634222472475
489,2020-05-04,1.15789,135.7746925486055
490,2020-05-05,0.95693,112.21003423514931
491,2020-05-06,0.53588,62.83752536333046
492,2020-05-07,0.55502,65.08189021265146
493,2020-05-08,0.58373,68.44843748663298
494,2020-05-09,0.7177,84.1578188274656
495,2020-05-10,0.64114,75.18035943018155
496,2020-05-11,0.60287,70.692802335954
497,2020-05-12,0.48803,57.22661324002792
498,2020-05-13,0.41148,48.25032644715835
499,2020-05-14,0.65071,76.30254185484206
500,2020-05-15,0.70813,83.0356364028051
501,2020-05-16,0.72727,85.28000125212611
502,2020-05-17,0.57416,67.32625506197249
503,2020-05-18,0.81339,95.37847046965618
504,2020-05-19,0.51674,60.59316051400944
505,2020-05-20,0.54545,63.959707787990965
506,2020-05-21,0.66985,78.54690670416306
507,2020-05-22,0.51674,60.59316051400944
508,2020-05-23,0.46889,54.98224839070691
509,2020-05-24,0.60287,70.692802335954
510,2020-05-25,0.56459,66.20407263731198
511,2020-05-26,0.90909,106.60029471626126
512,2020-05-27,0.622,72.93599458086054
513,2020-05-28,0.52631,61.71534293866994
514,2020-05-29,0.66028,77.42472427950256
515,2020-05-30,0.56459,66.20407263731198
516,2020-05-31,0.51674,60.59316051400944
517,2020-06-01,0.60287,70.692802335954
518,2020-06-02,0.56459,66.20407263731198
519,2020-06-03,0.46889,54.98224839070691
520,2020-06-04,0.41148,48.25032644715835
521,2020-06-05,0.622,72.93599458086054
522,2020-06-06,0.46889,54.98224839070691
523,2020-06-07,0.43062,50.49469129647936
524,2020-06-08,0.56459,66.20407263731198
525,2020-06-09,0.57416,67.32625506197249
526,2020-06-10,0.50717,59.47097808934893
527,2020-06-11,0.60287,70.692802335954
528,2020-06-12,0.42105,49.37250887181885
529,2020-06-13,0.48803,57.22661324002792
530,2020-06-14,0.54545,63.959707787990965
531,2020-06-15,0.40191,47.12814402249784
532,2020-06-16,0.64114,75.18035943018155
533,2020-06-17,0.64114,75.18035943018155
534,2020-06-18,0.80382,94.25628804499569
535,2020-06-19,0.68899,80.79127155348408
536,2020-06-20,0.68899,80.79127155348408
537,2020-06-21,0.58373,68.44843748663298
538,2020-06-22,0.5933,69.5706199112935
539,2020-06-23,0.54545,63.959707787990965
540,2020-06-24,0.44019,51.616873721139875
541,2020-06-25,0.36363,42.63941432385582
542,2020-06-26,0.57416,67.32625506197249
543,2020-06-27,0.622,72.93599458086054
544,2020-06-28,0.43062,50.49469129647936
545,2020-06-29,0.80382,94.25628804499569
546,2020-06-30,0.88995,104.35592986694024
547,2020-07-01,0.57416,67.32625506197249
548,2020-07-02,0.60287,70.692802335954
549,2020-07-03,0.65071,76.30254185484206
550,2020-07-04,0.67942,79.66908912882359
551,2020-07-05,0.65071,76.30254185484206
552,2020-07-06,0.60287,70.692802335954
553,2020-07-07,0.65071,76.30254185484206
554,2020-07-08,0.65071,76.30254185484206
555,2020-07-09,0.67942,79.66908912882359
556,2020-07-10,0.70813,83.0356364028051
557,2020-07-11,0.67942,79.66908912882359
558,2020-07-12,1.32057,154.85062116341962
559,2020-07-13,0.89952,105.47811229160075
560,2020-07-14,0.66985,78.54690670416306
561,2020-07-15,0.81339,95.37847046965618
562,2020-07-16,0.75598,88.64654852610764
563,2020-07-17,0.58373,68.44843748663298
564,2020-07-18,0.75598,88.64654852610764
565,2020-07-19,0.78468,92.01192319567467
566,2020-07-20,0.7177,84.1578188274656
567,2020-07-21,0.61244,71.81498476061451
568,2020-07-22,0.66028,77.42472427950256
569,2020-07-23,0.78468,92.01192319567467
570,2020-07-24,0.5933,69.5706199112935
571,2020-07-25,0.76555,89.76873095076813
572,2020-07-26,0.66028,77.42472427950256
573,2020-07-27,0.68899,80.79127155348408
574,2020-07-28,0.86124,100.98938259295872
575,2020-07-29,0.622,72.93599458086054
576,2020-07-30,0.50717,59.47097808934893
577,2020-07-31,0.75598,88.64654852610764
578,2020-08-01,0.75598,88.64654852610764
579,2020-08-02,0.81339,95.37847046965618
580,2020-08-03,0.66985,78.54690670416306
581,2020-08-04,0.81339,95.37847046965618
582,2020-08-05,0.64114,75.18035943018155
583,2020-08-06,0.42105,49.37250887181885
584,2020-08-07,0.63157,74.05817700552103
585,2020-08-08,0.57416,67.32625506197249
586,2020-08-09,0.86124,100.98938259295872
587,2020-08-10,0.93779,109.96566938582829
588,2020-08-11,1.11004,130.16378042530292
589,2020-08-12,0.79425,93.13410562033518
590,2020-08-13,0.87081,102.11156501761923
591,2020-08-14,0.73684,86.40218367678662
592,2020-08-15,0.85167,99.86720016829823
593,2020-08-16,0.89952,105.47811229160075
594,2020-08-17,1.30143,152.6062563140986
595,2020-08-18,0.83253,97.62283531897721
596,2020-08-19,1.00478,117.82094635845185
597,2020-08-20,1.27272,149.23970904011708
598,2020-08-21,1.11004,130.16378042530292
599,2020-08-22,1.16746,136.89687497326597
600,2020-08-23,1.48325,173.92654977823375
601,2020-08-24,1.38755,162.70472553162867
602,2020-08-25,1.21531,142.5077870965685
603,2020-08-26,1.49282,175.04873220289426
604,2020-08-27,1.51196,177.29309705221527
605,2020-08-28,1.17703,138.0190573979265
606,2020-08-29,1.36842,160.46153328672213
607,2020-08-30,1.6555,194.1246608177084
608,2020-08-31,1.60765,188.51374869440585
609,2020-09-01,2.13397,250.2302642374903
610,2020-09-02,1.82775,214.32277185718303
611,2020-09-03,1.91387,224.4212410747131
612,2020-09-04,2.04784,240.1306224155457
613,2020-09-05,2.23923,262.5730983043414
614,2020-09-06,3.17703,372.53994029458414
615,2020-09-07,3.45454,405.0808854009099
616,2020-09-08,3.15789,370.2955754452631
617,2020-09-09,2.78468,326.5328060923323
618,2020-09-10,2.72727,319.8008841487838
619,2020-09-11,2.622,307.45687747751816
620,2020-09-12,2.22009,260.32873345502037
621,2020-09-13,2.67942,314.1899720254812
622,2020-09-14,3.38755,397.22560842828636
623,2020-09-15,2.64114,309.70124232683924
624,2020-09-16,3.6555,428.64554371436606
625,2020-09-17,4.34449,509.4368152678502
626,2020-09-18,3.02392,354.58619410443055
627,2020-09-19,2.95693,346.73091713180696
628,2020-09-20,2.88038,337.75463033893743
629,2020-09-21,3.0622,359.0749238030725
630,2020-09-22,3.38755,397.22560842828636
631,2020-09-23,3.15789,370.2955754452631
632,2020-09-24,2.87081,336.6324479142769
633,2020-09-25,3.26315,382.6384095121142
634,2020-09-26,3.311,388.2493216354168
635,2020-09-27,5.40669,633.9908561742651
